QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TRNONCUX,TRNO_CUX,TRNONCUY,TRNO_CUY
20182,03900471,11,3,1,35,E,120,D
20182,03900471,11,4,1,4,E,140,D
20182,03900471,11,5,1,214,E,150,D
20182,03900471,11,6,1,23,E,160,D
20182,03900471,11,7,1,28,E,170,D
20182,03900471,11,8,1,46,E,190,D
20182,03900591,9,0,1,,H,,A
20182,03900591,9,1,1,95,E,100,D
20182,03900591,9,2,1,26,E,110,D
20182,03900591,9,3,1,35,E,120,D
20182,03900591,9,4,1,160,E,130,D
20182,03900591,9,5,1,8,E,140,D
20182,03900591,9,6,1,253,E,150,D
20182,03900591,9,7,1,12,E,160,D
20182,03900591,9,8,1,19,E,170,D
20182,03900591,9,9,1,387,E,180,D
20182,03900591,9,10,1,33,E,190,D
20182,03900591,9,11,1,54,E,200,D
20182,03900591,9,12,1,51,E,210,D
20182,03900591,9,13,1,67,E,220,D
20182,03900841,22,0,1,,H,,A
20182,03900841,22,1,1,18,E,120,D
20182,03900841,22,2,1,3,E,140,D
20182,03900841,22,3,1,116,E,150,D
20182,03900841,22,4,1,26,E,160,D
20182,03900841,22,5,1,18,E,170,D
20182,03900841,22,6,1,200,E,180,D
20182,03900841,22,7,1,19,E,190,D
20182,03902021,33,0,1,,H,,A
20182,03902021,33,1,1,19,E,120,D
20182,03902021,33,2,1,3,E,140,D
20182,03902021,33,3,1,120,E,150,D
20182,03902021,33,4,1,27,E,160,D
20182,03902021,33,5,1,18,E,170,D
20182,03902021,33,6,1,208,E,180,D
20182,03902021,33,7,1,20,E,190,D
20182,03902224,55,0,1,,H,,A
20182,03902224,55,1,1,13,E,100,D
20182,03902224,55,2,1,3,E,110,D
20182,03902224,55,3,1,3,E,120,D
20182,03902224,55,4,1,16,E,130,D
20182,03902224,55,5,1,23,E,150,D
20182,03902224,55,6,1,2,E,160,D
20182,03902224,55,7,1,2,E,170,D
20182,03902224,55,8,1,133,E,180,D
20182,03902224,55,9,1,5,E,190,D
20182,03902381,39,0,1,,H,,A
20182,03902381,39,1,1,11,E,120,D
20182,03902381,39,2,1,1,E,140,D
20182,03902381,39,3,1,66,E,150,D
20182,03902381,39,4,1,15,E,160,D
20182,03902381,39,5,1,10,E,170,D
20182,03902381,39,6,1,114,E,180,D
20182,03902381,39,7,1,11,E,190,D
20182,03904231,21,0,1,,H,,A
20182,03904231,21,1,1,29,E,100,D
20182,03904231,21,2,1,11,E,110,D
20182,03906701,23,0,1,,H,,A
20182,03906701,23,1,1,20,E,100,D
20182,03906701,23,2,1,6,E,110,D
20182,03906701,23,3,1,7,E,120,D
20182,03906701,23,4,1,32,E,130,D
20182,03906701,23,5,1,1,E,140,D
20182,03906701,23,6,1,46,E,150,D
20182,03906701,23,7,1,5,E,160,D
20182,03906701,23,8,1,5,E,170,D
20182,03906701,23,9,1,267,E,180,D
20182,03906701,23,10,1,11,E,190,D
20182,03906891,21,0,1,,H,,A
20182,03906891,21,1,1,116,E,100,D
20182,03906891,21,2,1,43,E,110,D
20182,03906891,21,3,1,52,E,120,D
20182,03906891,21,4,1,243,E,130,D
20182,03906891,21,5,1,9,E,140,D
20182,03906891,21,6,1,371,E,150,D
20182,03906891,21,7,1,86,E,160,D
20182,03906891,21,8,1,58,E,170,D
20182,03906891,21,9,1,642,E,180,D
20182,03906891,21,10,1,63,E,190,D
20182,03906981,33,0,1,,H,,A
20182,03906981,33,1,1,56,E,120,D
20182,03906981,33,2,1,11,E,140,D
20182,03906981,33,3,1,437,E,150,D
20182,03906981,33,4,1,101,E,160,D
20182,03906981,33,5,1,68,E,170,D
20182,03906981,33,6,1,753,E,180,D
20182,03906981,33,7,1,74,E,190,D
20182,03912661,26,0,1,,H,,A
20182,03912661,26,1,1,53,E,120,D
20182,03912661,26,2,1,8,E,140,D
20182,03912661,26,3,1,365,E,150,D
20182,03912661,26,4,1,30,E,160,D
20182,03912661,26,5,1,40,E,170,D
20182,03912661,26,6,1,135,E,180,D
20182,03912661,26,7,1,69,E,190,D
20182,03925471,34,0,1,,H,,A
20182,03925471,34,1,1,347,E,100,D
20182,03925471,34,2,1,129,E,110,D
20182,03925471,34,3,1,724,E,130,D
20182,03925771,75,0,1,,H,,A
20182,03925771,75,1,1,53,E,120,D
20182,03925771,75,2,1,15,E,140,D
20182,03925771,75,3,1,365,E,150,D
20182,03925771,75,4,1,40,E,170,D
20182,03925771,75,5,1,27,E,190,D
20182,03926111,20,0,1,,H,,A
20182,03926111,20,1,1,21,E,120,D
20182,03926111,20,2,1,4,E,140,D
20182,03926111,20,3,1,188,E,150,D
20182,03926111,20,4,1,35,E,160,D
20182,03926111,20,5,1,6,E,170,D
20182,03926111,20,6,1,121,E,180,D
20182,03926111,20,7,1,25,E,190,D
20182,03926241,38,0,1,,H,,A
20182,03926241,38,1,1,6,E,100,D
20182,03926241,38,2,1,2,E,130,D
20182,03926241,38,3,1,4,E,150,D
20182,03926241,38,4,1,1,E,160,D
20182,03926241,38,5,1,7,E,180,D
20182,03926301,16,0,1,,H,,A
20182,03926301,16,1,1,180,E,120,D
20182,03926301,16,2,1,844,E,130,D
20182,03926301,16,3,1,40,E,140,D
20182,03926301,16,4,1,1210,E,150,D
20182,03926301,16,5,1,1,E,160,D
20182,03926301,16,6,1,135,E,170,D
20182,03926301,16,7,1,90,E,190,D
20182,03933551,11,0,1,,H,,A
20182,03933551,11,1,1,7,E,120,D
20182,03933551,11,2,1,1,E,140,D
20182,03933551,11,3,1,57,E,150,D
20182,03933551,11,4,1,2,E,160,D
20182,03933551,11,5,1,4,E,170,D
20182,03933551,11,6,1,82,E,180,D
20182,03933551,11,7,1,7,E,190,D
20183,03755244,34,0,1,,H,,A
20183,03755244,34,1,1,12,E,120,D
20183,03755244,34,2,1,1,E,140,D
20183,03755244,34,3,1,63,E,150,D
20183,03755244,34,4,1,4,E,160,D
20183,03755244,34,5,1,6,E,170,D
20183,03755244,34,6,1,14,E,190,D
20183,03756934,27,0,1,,H,,A
20183,03756934,27,1,1,130,G,100,D
20183,03756934,27,2,1,27,G,110,D
20183,03756934,27,3,1,33,G,120,D
20183,03756934,27,4,1,195,G,130,D
20183,03756934,27,5,1,6,G,140,D
20183,03756934,27,6,1,311,G,150,D
20183,03756934,27,7,1,41,G,160,D
20183,03756934,27,8,1,29,G,170,D
20183,03756934,27,9,1,183,G,180,D
20183,03756934,27,10,1,45,G,190,D
20183,03759804,83,0,1,,H,,A
20183,03759804,83,1,1,86,E,120,D
20183,03759804,83,2,1,17,E,140,D
20183,03759804,83,3,1,695,E,150,D
20183,03759804,83,4,1,121,E,160,D
20183,03759804,83,5,1,34,E,170,D
20183,03759804,83,6,1,646,E,180,D
20183,03759804,83,7,1,90,E,190,D
20183,03760854,60,0,1,,H,,A
20183,03760854,60,1,1,90,E,120,D
20183,03760854,60,2,1,47,E,140,D
20183,03760854,60,3,1,681,E,150,D
20183,03760854,60,4,1,118,E,160,D
20183,03760854,60,5,1,190,E,170,D
20183,03760854,60,6,1,737,E,180,D
20183,03760854,60,7,1,337,E,190,D
20183,03762604,14,0,1,,H,,A
20183,03762604,14,1,1,3,E,120,D
20183,03762604,14,2,1,6,E,140,D
20183,03762604,14,3,1,30,E,150,D
20183,03762604,14,4,1,5,E,160,D
20183,03762604,14,5,1,8,E,170,D
20183,03762604,14,6,1,33,E,180,D
20183,03762604,14,7,1,15,E,190,D
20183,03764494,24,0,1,,H,,A
20183,03764494,24,1,1,250,E,100,D
20183,03764494,24,2,1,54,E,110,D
20183,03764494,24,3,1,72,E,120,D
20183,03764494,24,4,1,391,E,130,D
20183,03764494,24,5,1,13,E,140,D
20183,03764494,24,6,1,622,E,150,D
20183,03764494,24,7,1,83,E,160,D
20183,03764494,24,8,1,59,E,170,D
20183,03764494,24,9,1,366,E,180,D
20183,03764494,24,10,1,90,E,190,D
20183,03764504,41,0,1,,H,,A
20183,03764504,41,1,1,31,E,100,D
20183,03764504,41,2,1,7,E,110,D
20183,03764504,41,3,1,12,E,120,D
20183,03764504,41,4,1,51,E,130,D
20183,03764504,41,5,1,2,E,140,D
20183,03764504,41,6,1,91,E,150,D
20183,03764504,41,7,1,23,E,160,D
20183,03764504,41,8,1,9,E,170,D
20183,03764504,41,9,1,121,E,180,D
20183,03764504,41,10,1,12,E,190,D
20183,03776224,46,0,1,,H,,A
20183,03776224,46,1,1,125,E,100,D
20183,03776224,46,2,1,27,E,110,D
20183,03776224,46,3,1,33,E,120,D
20183,03776224,46,4,1,200,E,130,D
20183,03776224,46,5,1,6,E,140,D
20183,03776224,46,6,1,311,E,150,D
20183,03776224,46,7,1,41,E,160,D
20183,03776224,46,8,1,29,E,170,D
20183,03776224,46,9,1,183,E,180,D
20183,03776224,46,10,1,45,E,190,D
20183,03776454,49,0,1,,H,,A
20183,03776454,49,1,1,19,E,120,D
20183,03776454,49,2,1,2,E,140,D
20183,03776454,49,3,1,114,E,150,D
20183,03776454,49,4,1,30,E,160,D
20183,03776454,49,5,1,11,E,170,D
20183,03776454,49,6,1,158,E,180,D
20183,03776454,49,7,1,16,E,190,D
20183,03776594,30,0,1,,H,,A
20183,03776594,30,1,1,92,E,100,D
20183,03776594,30,2,1,22,E,110,D
20183,03776594,30,3,1,32,E,120,D
20183,03776594,30,4,1,7,E,140,D
20183,03776594,30,5,1,222,E,150,D
20183,03776594,30,6,1,72,E,160,D
20183,03776594,30,7,1,14,E,170,D
20183,03776594,30,8,1,108,E,180,D
20183,03776594,30,9,1,31,E,190,D
20183,03776874,80,0,1,,H,,A
20183,03776874,80,1,1,14,E,100,D
20183,03776874,80,2,1,7,E,110,D
20183,03776874,80,3,1,5,E,120,D
20183,03776874,80,4,1,23,E,130,D
20183,03776874,80,5,1,39,E,150,D
20183,03776874,80,6,1,10,E,160,D
20183,03776874,80,7,1,4,E,170,D
20183,03776874,80,8,1,54,E,180,D
20183,03776874,80,9,1,5,E,190,D
20183,03784014,21,0,1,,H,,A
20183,03784014,21,1,1,169,E,100,D
20183,03784014,21,2,1,42,E,110,D
20183,03784014,21,3,1,57,E,200,D
20183,03784014,21,4,1,107,E,210,D
20183,03784014,21,5,1,125,E,220,D
20183,03784794,48,0,1,,H,,A
20183,03784794,48,1,1,75,E,100,D
20183,03784794,48,2,1,21,E,110,D
20183,03784794,48,3,1,33,E,120,D
20183,03784794,48,4,1,154,E,130,D
20183,03784794,48,5,1,3,E,140,D
20183,03784794,48,6,1,226,E,150,D
20183,03784794,48,7,1,15,E,160,D
20183,03784794,48,8,1,21,E,170,D
20183,03784794,48,9,1,52,E,190,D
20183,03800844,53,0,1,,H,,A
20183,03800844,53,1,1,75,E,120,D
20183,03800844,53,2,1,415,E,130,D
20183,03800844,53,3,1,14,E,140,D
20183,03800844,53,4,1,661,E,150,D
20183,03800844,53,5,1,88,E,160,D
20183,03800844,53,6,1,62,E,170,D
20183,03800844,53,7,1,389,E,180,D
20183,03800844,53,8,1,96,E,190,D
20183,03801934,44,0,1,,H,,A
20183,03801934,44,1,1,47,E,100,D
20183,03801934,44,2,1,14,E,110,D
20183,03801934,44,3,1,27,E,120,D
20183,03801934,44,4,1,112,E,130,D
20183,03801934,44,5,1,4,E,140,D
20183,03801934,44,6,1,174,E,150,D
20183,03801934,44,7,1,30,E,160,D
20183,03801934,44,8,1,8,E,170,D
20183,03801934,44,9,1,162,E,180,D
20183,03801934,44,10,1,22,E,190,D
20183,03803124,17,0,1,,H,,A
20183,03803124,17,1,1,420,E,100,D
20183,03803124,17,2,1,97,E,110,D
20183,03803124,17,3,1,112,E,120,D
20183,03803124,17,4,1,657,E,130,D
20183,03803124,17,5,1,23,E,140,D
20183,03803124,17,6,1,1044,E,150,D
20183,03803124,17,7,1,139,E,160,D
20183,03803124,17,8,1,99,E,170,D
20183,03803124,17,9,1,614,E,180,D
20183,03803124,17,10,1,151,E,190,D
20183,03803124,17,11,1,183,E,200,D
20183,03803124,17,12,1,247,E,210,D
20183,03803124,17,13,1,214,E,220,D
20183,03803224,62,0,1,,H,,A
20183,03803224,62,1,1,50,E,100,D
20183,03803224,62,2,1,14,E,110,D
20183,03803224,62,3,1,23,E,120,D
20183,03803224,62,4,1,125,E,130,D
20183,03803224,62,5,1,4,E,140,D
20183,03803224,62,6,1,184,E,150,D
20183,03803224,62,7,1,32,E,160,D
20183,03803224,62,8,1,9,E,170,D
20183,03803224,62,9,1,171,E,180,D
20183,03803224,62,10,1,24,E,190,D
20183,03803224,62,11,1,27,E,200,D
20183,03803224,62,12,1,34,E,210,D
20183,03803224,62,13,1,38,E,220,D
20183,03804244,37,0,1,,H,,A
20183,03804244,37,1,1,19,E,100,D
20183,03804244,37,2,1,5,E,110,D
20183,03804244,37,3,1,14,E,120,D
20183,03804244,37,4,1,46,E,130,D
20183,03804244,37,5,1,4,E,140,D
20183,03804244,37,6,1,70,E,150,D
20183,03804244,37,7,1,12,E,160,D
20183,03804244,37,8,1,19,E,170,D
20183,03804244,37,9,1,76,E,180,D
20183,03804244,37,10,1,35,E,190,D
20183,03804594,55,0,1,,H,,A
20183,03804594,55,1,1,8,E,100,D
20183,03804594,55,2,1,1,E,110,D
20183,03804594,55,3,1,9,E,120,D
20183,03804594,55,4,1,14,E,130,D
20183,03804594,55,5,1,24,E,150,D
20183,03804594,55,6,1,6,E,160,D
20183,03804594,55,7,1,2,E,170,D
20183,03804594,55,8,1,33,E,180,D
20183,03804594,55,9,1,3,E,190,D
20183,03808384,40,0,1,,H,,A
20183,03808384,40,1,1,43,E,120,D
20183,03808384,40,2,1,9,E,140,D
20183,03808384,40,3,1,409,E,150,D
20183,03808384,40,4,1,54,E,160,D
20183,03808384,40,5,1,38,E,170,D
20183,03808384,40,6,1,238,E,180,D
20183,03808384,40,7,1,59,E,190,D
20183,03818963,11,0,1,,H,,A
20183,03818963,11,1,1,16,E,120,D
20183,03818963,11,2,1,7,E,140,D
20183,03818963,11,3,1,105,E,150,D
20183,03818963,11,4,1,18,E,160,D
20183,03818963,11,5,1,29,E,170,D
20183,03818963,11,6,1,113,E,180,D
20183,03818963,11,7,1,52,E,190,D
20183,03818963,11,8,1,14,E,200,D
20183,03818963,11,9,1,20,E,210,D
20183,03818963,11,10,1,26,E,220,D
20183,03821503,17,0,1,,H,,A
20183,03821503,17,1,1,730,E,120,D
20183,03821503,17,2,1,1901,U,130,D
20183,03821503,17,3,1,86,E,140,D
20183,03821503,17,4,1,4898,E,150,D
20183,03821503,17,5,1,331,E,160,D
20183,03821503,17,6,1,467,E,170,D
20183,03821503,17,7,1,1143,E,190,D
20183,03821813,64,0,1,,H,,A
20183,03821813,64,1,1,44,E,100,D
20183,03821813,64,2,1,11,E,110,D
20183,03821813,64,3,1,19,E,120,D
20183,03821813,64,4,1,3,E,140,D
20183,03821813,64,5,1,111,E,150,D
20183,03821813,64,6,1,36,E,160,D
20183,03821813,64,7,1,7,E,170,D
20183,03821813,64,8,1,54,E,180,D
20183,03821813,64,9,1,15,E,190,D
20183,03822873,35,0,1,,H,,A
20183,03822873,35,1,1,125,E,100,D
20183,03822873,35,2,1,27,E,110,D
20183,03822873,35,3,1,33,E,120,D
20183,03822873,35,4,1,195,E,130,D
20183,03822873,35,5,1,11,E,140,D
20183,03822873,35,6,1,311,E,150,D
20183,03822873,35,7,1,41,E,160,D
20183,03822873,35,8,1,29,E,170,D
20183,03822873,35,9,1,183,E,180,D
20183,03822873,35,10,1,45,E,190,D
20183,03823193,35,0,1,,H,,A
20183,03823193,35,1,1,124,E,100,D
20183,03823193,35,2,1,36,E,110,D
20183,03823663,19,0,1,,H,,A
20183,03823663,19,1,1,25,E,120,D
20183,03823663,19,2,1,4,E,140,D
20183,03823663,19,3,1,205,E,150,D
20183,03823663,19,4,1,35,E,160,D
20183,03823663,19,5,1,9,E,170,D
20183,03823663,19,6,1,187,E,180,D
20183,03823663,19,7,1,26,E,190,D
20183,03823663,19,8,1,30,E,200,D
20183,03823663,19,9,1,37,E,210,D
20183,03823663,19,10,1,42,E,220,D
20183,03825783,38,0,1,,H,,A
20183,03825783,38,1,1,19,E,100,D
20183,03825783,38,2,1,5,E,110,D
20183,03825783,38,3,1,14,E,120,D
20183,03825783,38,4,1,1,E,140,D
20183,03825783,38,5,1,71,E,150,D
20183,03825783,38,6,1,12,E,160,D
20183,03825783,38,7,1,3,E,170,D
20183,03825783,38,8,1,66,E,180,D
20183,03825783,38,9,1,9,E,190,D
20183,03840093,53,0,1,,H,,A
20183,03840093,53,1,1,7,E,120,D
20183,03840093,53,2,1,30,E,150,D
20183,03840093,53,3,1,5,E,160,D
20183,03840093,53,4,1,1,E,170,D
20183,03840093,53,5,1,28,E,180,D
20183,03840093,53,6,1,4,E,190,D
20183,03841723,31,0,1,,H,,A
20183,03841723,31,1,1,14,E,120,D
20183,03841723,31,2,1,2,E,140,D
20183,03841723,31,3,1,88,E,150,D
20183,03841723,31,4,1,23,E,160,D
20183,03841723,31,5,1,9,E,170,D
20183,03841723,31,6,1,122,E,180,D
20183,03841723,31,7,1,12,E,190,D
20183,03841903,66,0,1,,H,,A
20183,03841903,66,1,1,119,E,120,D
20183,03841903,66,2,1,696,E,130,D
20183,03841903,66,3,1,24,E,140,D
20183,03841903,66,4,1,1102,E,150,D
20183,03841903,66,5,1,147,E,160,D
20183,03841903,66,6,1,104,E,170,D
20183,03841903,66,7,1,648,E,180,D
20183,03841903,66,8,1,160,E,190,D
20183,03843633,45,0,1,,H,,A
20183,03843633,45,1,1,191,E,100,D
20183,03843633,45,2,1,56,E,110,D
20183,03843633,45,3,1,87,E,120,D
20183,03843633,45,4,1,454,E,130,D
20183,03843633,45,5,1,17,E,140,D
20183,03843633,45,6,1,697,E,150,D
20183,03843633,45,7,1,122,E,160,D
20183,03843633,45,8,1,34,E,170,D
20183,03843633,45,9,1,651,E,180,D
20183,03843633,45,10,1,91,E,190,D
20183,03845343,35,0,1,,H,,A
20183,03845343,35,1,1,30,E,120,D
20183,03845343,35,2,1,5,E,140,D
20183,03845343,35,3,1,238,E,150,D
20183,03845343,35,4,1,31,E,160,D
20183,03845343,35,5,1,22,E,170,D
20183,03845343,35,6,1,140,E,180,D
20183,03845343,35,7,1,34,E,190,D
20183,03854163,33,0,1,,H,,A
20183,03854163,33,1,1,52,E,100,D
20183,03854163,33,2,1,11,E,110,D
20183,03854163,33,3,1,22,E,120,D
20183,03854163,33,4,1,82,E,130,D
20183,03854163,33,5,1,2,E,140,D
20183,03854163,33,6,1,130,E,150,D
20183,03854163,33,7,1,17,E,160,D
20183,03854163,33,8,1,12,E,170,D
20183,03854163,33,9,1,76,E,180,D
20183,03854163,33,10,1,18,E,190,D
20183,03854163,33,11,1,22,E,200,D
20183,03854163,33,12,1,30,E,210,D
20183,03854163,33,13,1,26,E,220,D
20183,03854503,33,0,1,,H,,A
20183,03854503,33,1,1,126,E,120,D
20183,03854503,33,2,1,14,E,140,D
20183,03854503,33,3,1,831,E,150,D
20183,03854503,33,4,1,56,E,160,D
20183,03854503,33,5,1,79,E,170,D
20183,03854503,33,6,1,194,E,190,D
20183,03856753,37,0,1,,H,,A
20183,03856753,37,1,1,46,E,100,D
20183,03856753,37,2,1,10,E,110,D
20183,03856753,37,3,1,22,E,120,D
20183,03856753,37,4,1,3,E,140,D
20183,03856753,37,5,1,128,E,150,D
20183,03856753,37,6,1,33,E,160,D
20183,03856753,37,7,1,13,E,170,D
20183,03856753,37,8,1,177,E,180,D
20183,03856753,37,9,1,18,E,190,D
20183,03857563,31,0,1,,H,,A
20183,03857563,31,1,1,9,E,120,D
20183,03857563,31,2,1,7,E,140,D
20183,03857563,31,3,1,71,E,150,D
20183,03857563,31,4,1,12,E,160,D
20183,03857563,31,5,1,19,E,170,D
20183,03857563,31,6,1,77,E,180,D
20183,03857563,31,7,1,35,E,190,D
20183,03857823,69,0,1,,H,,A
20183,03857823,69,1,1,12,E,120,D
20183,03857823,69,2,1,6,E,140,D
20183,03857823,69,3,1,119,E,150,D
20183,03857823,69,4,1,15,E,160,D
20183,03857823,69,5,1,11,E,170,D
20183,03857823,69,6,1,70,E,180,D
20183,03857823,69,7,1,17,E,190,D
20183,03857943,54,0,1,,H,,A
20183,03857943,54,1,1,56,E,120,D
20183,03857943,54,2,1,11,E,140,D
20183,03857943,54,3,1,496,E,150,D
20183,03857943,54,4,1,66,E,160,D
20183,03857943,54,5,1,47,E,170,D
20183,03857943,54,6,1,292,E,180,D
20183,03857943,54,7,1,72,E,190,D
20183,03892812,18,0,1,,H,,A
20183,03892812,18,1,1,10,E,120,D
20183,03892812,18,2,1,1,E,140,D
20183,03892812,18,3,1,76,E,150,D
20183,03892812,18,4,1,20,E,160,D
20183,03892812,18,5,1,7,E,170,D
20183,03892812,18,6,1,110,E,180,D
20183,03892812,18,7,1,11,E,190,D
20183,03894262,39,0,1,,H,,A
20183,03894262,39,1,1,77,E,100,D
20183,03894262,39,2,1,16,E,110,D
20183,03894262,39,3,1,20,E,120,D
20183,03894262,39,4,1,4,E,140,D
20183,03894262,39,5,1,193,E,150,D
20183,03894262,39,6,1,25,E,160,D
20183,03894262,39,7,1,18,E,170,D
20183,03894262,39,8,1,113,E,180,D
20183,03894262,39,9,1,34,E,190,D
20183,03897542,38,0,1,,H,,A
20183,03897542,38,1,1,626,E,100,D
20183,03897542,38,2,1,136,E,110,D
20183,03897542,38,3,1,168,E,120,D
20183,03897542,38,4,1,979,E,130,D
20183,03897542,38,5,1,34,E,140,D
20183,03897542,38,6,1,1561,E,150,D
20183,03897542,38,7,1,208,E,160,D
20183,03897542,38,8,1,147,E,170,D
20183,03897542,38,9,1,915,E,180,D
20183,03897542,38,10,1,226,E,190,D
20183,03899382,31,0,1,,H,,A
20183,03899382,31,1,1,144,E,100,D
20183,03899382,31,2,1,46,E,110,D
20183,03899382,31,3,1,310,E,130,D
20183,03899572,69,0,1,,H,,A
20183,03899572,69,1,1,12,E,120,D
20183,03899572,69,2,1,46,E,130,D
20183,03899572,69,3,1,1,E,140,D
20183,03899572,69,4,1,73,E,150,D
20183,03899572,69,5,1,9,E,160,D
20183,03899572,69,6,1,6,E,170,D
20183,03899572,69,7,1,43,E,180,D
20183,03899572,69,8,1,10,E,190,D
20183,03900762,28,0,1,,H,,A
20183,03900762,28,1,1,33,E,120,D
20183,03900762,28,2,1,5,E,140,D
20183,03900762,28,3,1,267,E,150,D
20183,03900762,28,4,1,35,E,160,D
20183,03900762,28,5,1,25,E,170,D
20183,03900762,28,6,1,157,E,180,D
20183,03900762,28,7,1,38,E,190,D
20183,03902494,12,0,1,,H,,A
20183,03902494,12,1,1,7,E,120,D
20183,03902494,12,2,1,8,E,140,D
20183,03902494,12,3,1,61,E,150,D
20183,03902494,12,4,1,10,E,160,D
20183,03902494,12,5,1,17,E,170,D
20183,03902494,12,6,1,67,E,180,D
20183,03902494,12,7,1,30,E,190,D
20183,03903132,57,0,1,,H,,A
20183,03903132,57,1,1,32,E,100,D
20183,03903132,57,2,1,7,E,110,D
20183,03903132,57,3,1,11,E,120,D
20183,03903132,57,4,1,1,E,140,D
20183,03903132,57,5,1,79,E,150,D
20183,03903132,57,6,1,12,E,160,D
20183,03903132,57,7,1,8,E,170,D
20183,03903132,57,8,1,9,E,190,D
20183,03903132,57,9,1,9,E,200,D
20183,03903132,57,10,1,14,E,210,D
20183,03903132,57,11,1,18,E,220,D
20183,03903922,64,0,1,,H,,A
20183,03903922,64,1,1,10,E,100,D
20183,03903922,64,2,1,8,E,110,D
20183,03903922,64,3,1,2,E,120,D
20183,03903922,64,4,1,16,E,130,D
20183,03903922,64,5,1,26,E,150,D
20183,03903922,64,6,1,3,E,160,D
20183,03903922,64,7,1,2,E,170,D
20183,03903922,64,8,1,15,E,180,D
20183,03903922,64,9,1,3,E,190,D
20183,03903922,64,10,1,4,E,200,D
20183,03903922,64,11,1,6,E,210,D
20183,03903922,64,12,1,5,E,220,D
20183,03904962,53,0,1,,H,,A
20183,03904962,53,1,1,1000,E,130,D
20183,03911072,29,0,1,,H,,A
20183,03911072,29,1,1,1901,U,130,D
20183,03922892,55,0,1,,H,,A
20183,03922892,55,1,1,2,E,120,D
20183,03922892,55,2,1,19,E,150,D
20183,03922892,55,3,1,4,E,160,D
20183,03922892,55,4,1,1,E,170,D
20183,03922892,55,5,1,22,E,180,D
20183,03922892,55,6,1,2,E,190,D
20183,03927462,98,0,1,,H,,A
20183,03927462,98,1,1,13,E,120,D
20183,03927462,98,2,1,2,E,140,D
20183,03927462,98,3,1,129,E,150,D
20183,03927462,98,4,1,17,E,160,D
20183,03927462,98,5,1,12,E,170,D
20183,03927462,98,6,1,75,E,180,D
20183,03927462,98,7,1,22,E,190,D
20183,03933412,19,0,1,,H,,A
20183,03933412,19,1,1,50,E,120,D
20183,03933412,19,2,1,10,E,140,D
20183,03933412,19,3,1,318,E,150,D
20183,03933412,19,4,1,103,E,160,D
20183,03933412,19,5,1,20,E,170,D
20183,03933412,19,6,1,155,E,180,D
20183,03933412,19,7,1,44,E,190,D
20183,03933502,57,0,1,,H,,A
20183,03933502,57,1,1,26,E,120,D
20183,03933502,57,2,1,5,E,140,D
20183,03933502,57,3,1,224,E,150,D
20183,03933502,57,4,1,30,E,160,D
20183,03933502,57,5,1,21,E,170,D
20183,03933502,57,6,1,132,E,180,D
20183,03933502,57,7,1,32,E,190,D
20183,03933522,49,0,1,,H,,A
20183,03933522,49,1,1,118,E,100,D
20183,03933522,49,2,1,30,E,110,D
20183,03933522,49,3,1,43,E,120,D
20183,03933522,49,4,1,208,E,130,D
20183,03933522,49,5,1,9,E,140,D
20183,03933522,49,6,1,295,E,150,D
20183,03933522,49,7,1,95,E,160,D
20183,03933522,49,8,1,18,E,170,D
20183,03933522,49,9,1,143,E,180,D
20183,03933522,49,10,1,41,E,190,D
20183,03945201,25,0,1,,H,,A
20183,03945201,25,1,1,21,E,120,D
20183,03945201,25,2,1,3,E,140,D
20183,03945201,25,3,1,113,E,150,D
20183,03945201,25,4,1,36,E,160,D
20183,03945201,25,5,1,7,E,170,D
20183,03945201,25,6,1,55,E,180,D
20183,03945201,25,7,1,15,E,190,D
20183,03945951,75,0,1,,H,,A
20183,03945951,75,1,1,35,E,120,D
20183,03945951,75,2,1,7,E,140,D
20183,03945951,75,3,1,336,E,150,D
20183,03945951,75,4,1,44,E,160,D
20183,03945951,75,5,1,31,E,170,D
20183,03945951,75,6,1,195,E,180,D
20183,03945951,75,7,1,48,E,190,D
20183,03945951,75,8,1,58,E,200,D
20183,03945951,75,9,1,78,E,210,D
20183,03945951,75,10,1,68,E,220,D
20183,03946502,34,0,1,,H,,A
20183,03946502,34,1,1,98,D,100,D
20183,03946502,34,2,1,29,D,170,D
20183,03948381,21,0,1,,H,,A
20183,03948381,21,1,1,133,E,100,D
20183,03948381,21,2,1,29,E,110,D
20183,03948381,21,3,1,55,E,120,D
20183,03948381,21,4,1,216,E,130,D
20183,03948381,21,5,1,9,E,140,D
20183,03948381,21,6,1,365,E,150,D
20183,03948381,21,7,1,96,E,160,D
20183,03948381,21,8,1,37,E,170,D
20183,03948381,21,9,1,507,E,180,D
20183,03948381,21,10,1,53,E,190,D
20183,03949891,22,0,1,,H,,A
20183,03949891,22,1,1,30,E,120,D
20183,03949891,22,2,1,3,E,140,D
20183,03949891,22,3,1,186,E,150,D
20183,03949891,22,4,1,29,E,160,D
20183,03949891,22,5,1,19,E,170,D
20183,03949891,22,6,1,23,E,190,D
20183,03950151,17,0,1,,H,,A
20183,03950151,17,1,1,58,E,120,D
20183,03950151,17,2,1,32,E,140,D
20183,03950151,17,3,1,468,E,150,D
20183,03950151,17,4,1,81,E,160,D
20183,03950151,17,5,1,129,E,170,D
20183,03950151,17,6,1,502,E,180,D
20183,03950151,17,7,1,230,E,190,D
