QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20182,03819202,1,0,1,195,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03819412,1,0,1,220,D,1,D,03,D,,H,,A,,A,170,D,140,D,,A,,A,,A,,A,,A,,A,,A
20182,03819412,1,1,1,140,D,1,D,03,D,800,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03819962,1,0,1,100,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03820122,1,0,2,195,D,1,D,01,D,1800,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03820252,1,0,1,160,D,1,D,02,D,600,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03820412,1,0,1,195,D,1,D,03,D,492,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03821242,1,0,2,195,D,1,D,01,D,393,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03821512,1,0,1,210,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03821812,1,0,1,140,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03822082,1,0,1,140,D,1,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03822322,1,0,1,195,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03823212,1,0,1,120,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03824602,1,0,1,100,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03825092,1,0,1,195,D,1,D,01,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03825172,1,0,1,210,D,1,D,03,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03825322,1,0,1,120,D,1,D,02,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03825432,1,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03826012,1,0,1,140,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03826012,2,0,1,160,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03827782,1,0,1,170,D,1,D,02,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828572,1,0,1,195,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828612,1,0,1,100,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828922,1,0,1,140,D,1,D,03,D,1200,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828972,1,0,2,220,D,1,D,01,D,,H,,A,,A,220,D,100,D,,A,,A,,A,,A,,A,,A,,A
20182,03828972,1,1,2,120,D,1,D,01,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840452,1,0,1,140,D,1,D,03,D,1700,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840642,1,0,1,220,D,1,D,02,D,,H,,A,,A,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,A
20182,03840642,1,1,1,100,D,1,D,02,D,1510,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840642,1,2,1,140,D,1,D,02,D,2032,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840642,1,3,1,160,D,1,D,02,D,2159,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840642,1,4,1,120,D,1,D,02,D,299,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841082,1,0,1,120,D,1,D,03,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841082,2,0,1,140,D,1,D,04,D,400,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841082,3,0,1,195,D,1,D,02,D,400,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841162,1,0,1,140,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841312,1,0,1,120,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841902,1,0,1,140,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841952,1,0,1,100,D,1,D,04,D,849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841972,1,0,1,100,D,1,D,02,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841972,2,0,1,160,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841972,3,0,1,195,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841982,1,0,1,100,D,1,D,03,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841982,2,0,1,140,D,1,D,02,D,830,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841982,3,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03842502,1,0,1,100,D,1,D,02,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03842502,2,0,1,195,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03843592,1,0,1,195,D,1,D,03,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844092,1,0,1,120,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844092,2,0,1,100,D,1,D,02,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844162,1,0,2,140,D,1,D,02,D,993,D,,A,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844162,2,0,2,120,D,1,D,02,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844412,1,0,1,100,D,1,D,04,D,650,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844412,2,0,1,160,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844412,3,0,1,180,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844522,1,0,2,100,D,1,D,02,D,1069,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844612,1,0,2,140,D,1,D,02,D,1905,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844612,2,0,2,140,D,1,D,02,D,598,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844702,1,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844772,1,0,1,140,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844772,2,0,1,100,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844772,3,0,1,160,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03844772,4,0,1,210,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845002,1,0,1,120,D,1,D,02,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845342,1,0,1,120,D,1,D,03,D,350,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845422,1,0,1,195,D,1,D,04,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845602,1,0,1,140,D,1,D,03,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845672,1,0,1,195,D,1,D,03,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845842,1,0,2,210,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03845952,1,0,2,120,D,1,D,02,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03846762,1,0,1,220,D,1,D,03,D,,H,,A,,A,195,D,140,D,,A,,A,,A,,A,,A,,A,,A
20182,03846762,1,1,1,195,D,1,D,03,D,1387,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03846762,1,2,1,140,D,1,D,03,D,1513,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03847142,1,0,1,120,D,1,D,03,D,231,D,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03847142,2,0,1,100,D,1,D,03,D,850,D,,A,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03847142,3,0,1,195,D,1,D,02,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03847192,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03847452,1,0,1,120,D,1,D,04,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03847622,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03848042,1,0,2,195,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03848332,1,0,1,195,D,1,D,03,D,1000,D,,A,65,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03848822,1,0,1,120,D,1,D,04,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03849032,1,0,1,140,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03849102,1,0,1,100,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03849872,1,0,1,140,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03849902,1,0,1,140,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03849962,1,0,1,120,D,1,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850022,1,0,1,195,D,1,D,02,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850232,1,0,1,120,D,1,D,02,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850232,2,0,1,195,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850232,3,0,1,160,D,1,D,02,D,364,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850254,1,0,2,120,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850772,1,0,1,120,D,1,D,05,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850782,1,0,1,195,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850822,1,0,1,140,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03850822,2,0,2,140,D,1,D,03,D,1700,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03851002,1,0,1,120,D,1,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03851032,1,0,2,120,D,3,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03851192,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03851212,1,0,2,195,D,1,D,03,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03851262,1,0,1,100,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03851932,1,0,1,160,D,1,D,03,D,545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852222,1,0,1,120,D,1,D,04,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852232,1,0,1,140,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852262,1,0,2,195,D,1,D,03,D,1082,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852262,2,0,2,160,D,1,D,03,D,541,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852502,1,0,1,140,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852752,1,0,1,140,D,3,D,03,D,1001,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03852752,2,0,1,100,D,3,D,03,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03853152,1,0,1,100,D,1,D,04,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03853282,1,0,1,140,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03853632,1,0,1,140,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854052,1,0,1,120,D,1,D,04,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854272,1,0,2,140,D,1,D,03,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854522,1,0,1,195,D,1,D,03,D,675,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,0,1,220,D,1,D,05,D,,H,,A,,A,220,D,180,D,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,1,1,100,D,1,D,05,D,595,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,2,1,120,D,1,D,05,D,118,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,3,1,140,D,1,D,05,D,801,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,4,1,160,D,1,D,05,D,851,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,5,1,170,D,1,D,05,D,425,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,6,1,180,D,1,D,05,D,110,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854662,1,7,1,195,D,1,D,05,D,1100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854682,1,0,1,140,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03854992,1,0,2,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855402,1,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,0,1,220,D,1,D,04,D,,H,,A,,A,220,D,140,D,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,1,1,100,D,1,D,04,D,598,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,2,1,120,D,1,D,04,D,118,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,3,1,140,D,1,D,04,D,811,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,4,1,160,D,1,D,04,D,856,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,5,1,180,D,1,D,04,D,110,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03855662,1,6,1,195,D,1,D,04,D,1107,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03856162,1,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03856512,1,0,2,120,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03856712,1,0,1,195,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03856842,1,0,1,195,D,1,D,03,D,843,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03857254,1,0,1,120,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03857542,1,0,1,140,D,1,D,04,D,825,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03857842,1,0,2,120,D,1,D,03,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03857962,1,0,1,220,D,1,D,05,D,,H,,A,,A,100,D,160,D,120,D,140,D,,A,,A,,A,,A,,A
20182,03857962,1,1,1,100,D,1,D,05,D,2247,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03857962,1,2,1,120,D,1,D,05,D,253,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03858032,1,0,2,140,D,1,D,03,D,547,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03858042,1,0,1,120,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03858042,2,0,1,100,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03858322,1,0,1,120,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03858432,1,0,1,140,D,1,D,05,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03860012,1,0,1,195,D,1,D,04,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03860142,1,0,1,120,D,1,D,04,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03860252,1,0,1,120,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03860252,2,0,1,195,D,1,D,05,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03860602,1,0,1,195,D,1,D,03,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03891501,1,0,1,195,D,1,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03892764,1,0,1,120,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03892764,2,0,1,195,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03893061,1,0,1,140,D,1,D,02,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03893251,1,0,1,195,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03893403,1,0,1,100,D,1,D,02,D,544,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03893481,1,0,1,160,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03893481,2,0,1,120,D,1,D,02,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03894241,1,0,1,210,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03894831,1,0,1,100,D,1,D,02,D,459,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03894911,1,0,1,160,D,1,D,01,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03895151,1,0,1,120,D,1,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03895662,1,0,1,120,D,1,D,02,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03895784,1,0,1,120,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03896151,1,0,1,100,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03896571,1,0,1,120,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03896873,1,0,1,160,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03896911,1,0,1,100,D,1,D,01,D,759,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03896911,2,0,1,195,D,1,D,01,D,469,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03897521,1,0,1,120,D,1,D,02,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03897561,1,0,1,100,D,1,D,01,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03897621,1,0,1,120,D,1,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03897891,1,0,1,170,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03897901,1,0,1,120,D,1,D,03,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03898331,1,0,1,120,D,1,D,03,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03898541,1,0,1,140,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03898651,1,0,1,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03898881,1,0,1,100,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03898881,2,0,1,195,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03898931,1,0,1,195,D,1,D,02,D,1716,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899081,1,0,1,195,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899151,1,0,1,195,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899361,1,0,1,120,D,3,D,01,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899361,2,0,1,140,D,3,D,01,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899641,1,0,1,195,D,1,D,02,D,163,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899801,1,0,1,140,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899951,1,0,1,220,D,1,D,01,D,,H,,A,,A,140,D,160,D,100,D,,A,,A,,A,,A,,A,,A
20182,03899951,1,1,1,140,D,1,D,01,D,848,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899951,1,2,1,160,D,1,D,01,D,357,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03899951,1,3,1,100,D,1,D,01,D,595,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900071,1,0,1,195,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900131,1,0,1,195,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900321,1,0,1,195,D,1,D,03,D,453,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900441,1,0,1,160,D,1,D,02,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900971,1,0,1,220,D,1,D,03,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20182,03900971,1,1,1,120,D,1,D,03,D,124,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900971,1,2,1,140,D,1,D,03,D,636,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03900971,1,3,1,195,D,1,D,03,D,740,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03901113,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03901701,1,0,1,120,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03901791,1,0,1,180,D,1,D,03,D,99,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03901821,1,0,1,195,D,1,D,01,D,1275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03902351,1,0,1,195,D,1,D,03,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903224,1,0,1,195,D,1,D,04,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903331,1,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903384,1,0,1,195,D,1,D,02,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903611,1,0,1,140,D,1,D,02,D,789,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903741,1,0,1,120,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903791,1,0,1,160,D,1,D,04,D,500,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03903981,1,0,1,195,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03904231,1,0,1,140,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03904231,2,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03904492,1,0,1,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03904614,1,0,1,195,D,1,D,03,D,761,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03904901,1,0,1,195,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03905251,1,0,1,195,D,1,D,03,D,1099,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03905271,1,0,1,195,D,1,D,02,D,595,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
