QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPFLUDX,VOPF_UDX,VOPPARKX,VOPP_RKX,VOPTOWX,VOPTOWX_,VOPDOCKX,VOPD_CKX,VOPPLCYX,VOPP_CYX,TANKGASX,TANK_ASX,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,VOPCLUBX,VOPC_UBX,VOPTOLLX,VOPT_LLX,VOPOILX,VOPOILX_,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,MISPURCH,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX
20184,04009551,39,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009561,36,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009571,20,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009581,39,0,1,,A,,A,,A,,A,,A,,A,2100,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009611,55,0,1,,A,,A,,A,,A,36,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009621,22,0,1,,A,40,D,,A,,A,,A,,A,300,D,,A,,A,150,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009651,21,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009681,11,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009691,19,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009711,32,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009721,16,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009742,13,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009751,18,0,1,,A,,A,,A,,A,,A,,A,180,D,270,D,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009761,21,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009771,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009801,26,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009851,15,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009881,18,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009891,61,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,18,D,10,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009911,20,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009921,17,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009941,28,0,1,,A,120,D,,A,,A,,A,,A,510,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009961,21,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009971,24,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,54,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04009991,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010021,15,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010043,32,0,1,,A,60,D,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010051,23,0,1,50,D,,A,,A,,A,,A,,A,360,D,,A,,A,,A,100,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010071,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010081,22,0,1,,A,10,D,,A,,A,,A,,A,210,D,,A,,A,20,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010101,8,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010112,16,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010121,33,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,100,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010131,53,0,1,,A,600,D,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010161,27,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010171,18,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010181,29,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010202,18,0,1,,A,98,D,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010261,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010271,19,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010281,25,0,1,30,F,,A,,A,,A,,A,,A,1920,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010291,37,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010301,23,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010311,33,0,1,,A,,A,,A,,A,,A,,A,231,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010331,26,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,199,F,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010351,61,0,1,15,D,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010371,25,0,1,,A,8,D,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010381,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010401,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010431,57,0,1,100,D,,A,,A,,A,,A,,A,918,D,153,D,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010441,18,0,1,20,D,,A,,A,,A,,A,,A,150,D,,A,,A,,A,20,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010461,29,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010543,20,0,1,,A,4,D,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010551,27,0,1,,A,,A,,A,,A,,A,,A,330,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010561,24,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,100,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010581,11,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010621,29,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,10,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010641,20,0,1,,A,,A,,A,,A,,A,,A,2250,D,,A,,A,,A,175,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010691,31,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010701,44,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010711,15,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010721,29,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010741,15,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010751,11,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010771,4,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010781,15,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010831,31,0,1,,A,15,D,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010841,21,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,129,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010861,36,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010881,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010891,25,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,10,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010911,42,0,1,,A,75,D,,A,,A,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010921,31,0,1,,A,,A,,A,,A,,A,30,D,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010931,20,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010981,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04010991,23,0,1,,A,100,D,,A,,A,,A,,A,600,D,,A,,A,250,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011001,21,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011011,31,0,1,,A,360,D,,A,,A,,A,,A,180,D,,A,,A,75,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011021,30,0,1,,A,,A,,A,,A,,A,,A,1950,D,,A,126,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011031,32,0,1,,A,200,D,,A,,A,90,D,,A,900,D,,A,,A,80,F,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011041,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011061,67,0,1,,A,2,D,,A,,A,,A,,A,255,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011091,9,0,1,,A,,A,,A,,A,,A,,A,180,F,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,2,,A,D,A,A
20184,04011101,49,0,1,,A,,A,,A,,A,,A,,A,570,D,,A,,A,30,D,12,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011121,27,0,1,19,D,,A,,A,,A,,A,,A,900,D,,A,,A,40,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011131,6,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011171,37,0,1,,A,,A,,A,400,D,,A,,A,180,D,420,D,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011181,31,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011191,19,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,150,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011201,18,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011221,25,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011251,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011261,22,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,60,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011291,19,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011311,48,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,120,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011321,13,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,60,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011331,20,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011361,23,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011391,35,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011411,25,0,1,,A,8,D,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011451,31,0,1,,A,9,D,,A,,A,,A,,A,840,D,,A,105,F,,A,33,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011481,21,0,1,,A,,A,,A,,A,,A,,A,2100,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011493,22,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011501,20,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011521,56,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,56,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011541,15,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011551,11,0,1,2,D,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011571,19,0,1,,A,100,D,,A,,A,,A,,A,450,D,,A,,A,10,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011601,40,0,1,,A,125,D,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011621,22,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011631,16,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011641,29,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011691,28,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,3,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011701,18,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011711,51,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011741,27,0,1,,A,,A,,A,,A,,A,,A,705,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011751,40,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011761,24,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,25,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011781,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011791,27,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011811,11,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011841,25,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011861,33,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,200,D,35,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011891,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011911,25,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011921,17,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011934,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011951,38,0,1,,A,30,D,340,D,,A,,A,,A,1020,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011961,35,0,1,,A,10,D,,A,,A,,A,20,D,360,D,240,D,54,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011971,37,0,1,,A,20,D,,A,,A,,A,,A,750,D,,A,10,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04011991,34,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,82,D,15,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012041,36,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,100,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012101,16,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012111,45,0,1,,A,,A,,A,,A,,A,,A,1170,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012121,15,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012131,39,0,1,40,D,240,D,,A,,A,,A,,A,600,D,,A,,A,25,D,35,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012141,13,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012171,38,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,50,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012181,33,0,1,,A,,A,,A,,A,,A,,A,600,D,1050,D,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012191,35,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012211,36,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,78,F,40,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012251,35,0,1,,A,,A,,A,,A,,A,,A,1080,D,,A,,A,180,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012261,20,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012271,21,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012281,19,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,50,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012311,46,0,1,,A,10,D,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012341,24,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012351,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012391,23,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012401,24,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012411,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012421,55,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,100,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012431,31,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012451,15,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012461,22,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012471,26,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,40,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012501,65,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012511,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012521,32,0,1,,A,,A,,A,,A,,A,,A,780,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012621,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012631,61,0,1,,A,35,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012651,39,0,1,,A,,A,,A,,A,465,D,,A,600,D,,A,,A,30,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012661,23,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,100,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20184,04012681,27,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
