QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20181,03643194,56,3,2,10,D,,B,,A,35,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643194,57,0,2,10,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643254,38,0,1,12,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643274,12,0,1,12,D,49,D,,A,49,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643384,17,0,1,11,D,30,D,,A,30,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,122,0,1,10,D,160,D,,A,160,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,123,0,1,10,D,100,D,,A,100,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,124,0,1,11,D,100,D,,A,100,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,125,0,1,12,D,100,D,,A,100,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,126,0,2,10,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643454,49,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643454,50,0,2,10,D,46,D,,A,46,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643564,40,0,1,12,D,100,D,,A,100,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643584,50,0,1,12,D,761,D,,A,,H,500,D,1,F,2,D,367,D,140,D,,A,,A,,A,,A,,A,,A,,A
20181,03643584,50,1,1,12,D,,B,,A,761,E,367,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643584,51,0,2,10,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643594,28,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643624,26,0,1,11,D,200,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03643624,26,1,1,11,D,,B,,A,200,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643634,62,0,1,12,D,150,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03643634,62,1,1,12,D,,B,,A,122,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643634,62,2,1,12,D,,B,,A,28,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643674,29,0,1,11,D,325,D,,A,325,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643734,23,0,1,12,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,90,0,1,11,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,91,0,1,12,D,42,D,,A,42,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643804,52,0,1,12,D,1,D,,A,1,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643894,38,0,1,11,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643894,39,0,1,11,D,3000,D,,A,3000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643904,41,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643974,18,0,1,11,D,500,D,,A,,H,500,D,1,D,2,D,370,D,160,D,,A,,A,,A,,A,,A,,A,,A
20181,03643974,18,1,1,11,D,,B,,A,347,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643974,18,2,1,11,D,,B,,A,153,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,64,0,1,10,D,105,D,,A,105,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,65,0,2,10,D,105,D,,A,105,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644084,36,0,1,11,D,49,D,,A,49,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644124,50,0,1,11,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644124,51,0,1,12,D,500,D,,A,500,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644134,34,0,1,10,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644284,39,0,1,10,D,185,D,,A,185,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644284,40,0,1,10,D,350,D,,A,350,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644284,41,0,1,12,D,300,D,,A,300,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644324,58,0,1,10,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644324,59,0,1,12,D,16,D,,A,16,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644344,22,0,1,11,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644474,21,0,1,12,D,53,D,,A,53,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644494,13,0,1,12,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644494,14,0,1,11,D,100,D,,A,100,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644534,32,0,1,11,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644544,32,0,1,11,D,45,D,,A,45,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644544,33,0,1,11,D,22,D,,A,22,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644574,19,0,1,10,D,500,D,,A,,H,500,D,1,D,2,D,160,D,110,D,100,D,,A,,A,,A,,A,,A,,A
20181,03644574,19,1,1,10,D,,B,,A,145,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644574,19,2,1,10,D,,B,,A,283,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644574,19,3,1,10,D,,B,,A,72,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644594,25,0,1,12,D,64,D,,A,64,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644594,26,0,2,10,D,75,D,,A,75,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,56,0,1,12,D,5071,D,,A,5071,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644754,14,0,1,12,D,,C,,A,170,F,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644754,15,0,1,12,D,,C,,A,23,F,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644754,16,0,1,11,D,,C,,A,100,F,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644794,45,0,1,11,D,406,D,,A,406,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644794,46,0,1,11,D,26,D,,A,26,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644794,47,0,1,10,D,26,D,,A,26,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644794,48,0,1,11,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644794,49,0,1,12,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644814,18,0,1,10,D,40,D,,A,40,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644884,42,0,1,10,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644884,43,0,1,10,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644884,44,0,1,11,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644904,41,0,1,11,D,1100,D,,A,1100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644904,42,0,1,12,D,117,D,,A,117,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645034,35,0,1,11,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645034,36,0,1,12,D,280,D,,A,280,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645064,22,0,2,10,D,31,D,,A,31,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645094,45,0,1,11,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645094,46,0,1,12,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645114,46,0,1,11,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645114,47,0,2,10,D,49,D,,A,49,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645154,36,0,1,10,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645154,37,0,1,11,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645164,54,0,2,10,D,60,D,,A,60,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645254,30,0,1,10,D,73,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03645254,30,1,1,10,D,,B,,A,60,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645254,30,2,1,10,D,,B,,A,13,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,72,0,1,12,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,73,0,1,11,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,74,0,1,12,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,75,0,2,10,D,70,D,,A,70,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,76,0,2,10,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645284,51,0,1,11,D,60,D,,A,60,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,41,0,1,12,D,17,D,,A,17,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,42,0,1,12,D,21,D,,A,21,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,43,0,1,10,D,14,D,,A,14,D,110,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,44,0,1,12,D,15,D,,A,15,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,45,0,1,12,D,11,D,,A,11,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,46,0,1,11,D,23,D,,A,23,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645444,64,0,1,10,D,49,D,,A,,H,500,D,1,D,2,D,150,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03645444,64,1,1,10,D,,B,,A,49,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645444,65,0,1,11,D,1079,D,,A,1079,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645444,66,0,2,10,D,58,D,,A,58,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645464,20,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645484,27,0,1,10,D,200,D,,A,200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645574,26,0,1,12,D,103,D,,A,,H,500,D,1,D,2,D,110,D,500,D,370,D,,A,,A,,A,,A,,A,,A
20181,03645574,26,1,1,12,D,,B,,A,10,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645574,26,2,1,12,D,,B,,A,40,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645574,26,3,1,12,D,,B,,A,6,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645574,26,4,1,12,D,,B,,A,47,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645654,34,0,1,11,D,130,D,,A,130,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645714,30,0,1,11,D,105,D,,A,,H,500,D,2,F,2,D,100,D,130,D,,A,,A,,A,,A,,A,,A,,A
20181,03645714,30,1,1,11,D,,B,,A,105,E,100,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645744,35,0,1,12,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645774,36,0,2,10,D,60,D,,A,60,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645794,27,0,1,11,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645814,35,0,1,11,D,125,D,,A,125,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645814,36,0,1,12,D,220,D,,A,220,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645814,37,0,1,10,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645844,49,0,1,11,D,420,D,,A,420,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645844,50,0,1,10,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645844,51,0,1,10,D,20,D,,A,20,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645864,21,0,2,10,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645904,42,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645904,43,0,1,11,D,110,D,,A,110,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645944,36,0,1,12,D,120,D,,A,120,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646014,35,0,2,10,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,70,0,1,11,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,71,0,1,10,D,400,D,,A,400,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,72,0,1,10,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,73,0,1,11,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,74,0,1,12,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,75,0,2,10,D,100,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03646024,75,1,2,10,D,,B,,A,80,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,75,2,2,10,D,,B,,A,20,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646024,76,0,2,10,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646044,32,0,1,11,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646044,33,0,1,12,D,75,D,,A,75,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646044,34,0,1,11,D,75,D,,A,75,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646044,35,0,1,10,D,75,D,,A,75,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646094,28,0,1,11,D,57,D,,A,57,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646174,74,0,1,11,D,200,D,,A,200,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646174,75,0,1,12,D,988,D,,A,988,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646174,76,0,1,11,D,570,D,,A,570,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646234,25,0,1,11,D,150,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03646234,25,1,1,11,D,,B,,A,25,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646234,25,2,1,11,D,,B,,A,10,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646234,25,3,1,11,D,,B,,A,115,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646254,36,0,1,11,D,900,D,,A,,H,500,D,1,D,2,D,130,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20181,03646254,36,1,1,11,D,,B,,A,737,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646254,36,2,1,11,D,,B,,A,163,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646374,44,0,1,12,D,160,D,,A,160,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646404,34,0,1,11,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646404,35,0,2,10,D,342,D,,A,342,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646444,35,0,1,11,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646444,36,0,1,11,D,125,D,,A,125,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646454,37,0,1,10,D,17,D,,A,17,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646454,38,0,1,11,D,17,D,,A,17,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646454,39,0,1,12,D,17,D,,A,17,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646474,19,0,1,11,D,42,D,,A,42,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646554,79,0,1,11,D,10,D,,A,10,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646564,30,0,1,11,D,400,D,,A,400,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646564,31,0,1,11,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646614,37,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646614,38,0,1,10,D,110,D,,A,110,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646614,39,0,1,12,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646674,49,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646694,25,0,1,12,D,400,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03646694,25,1,1,12,D,,B,,A,328,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646694,25,2,1,12,D,,B,,A,72,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646704,23,0,1,11,D,46,D,,A,46,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646804,20,0,1,11,D,59,D,,A,59,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646814,53,0,1,12,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646824,42,0,2,10,D,127,D,,A,127,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646834,31,0,1,12,D,2000,D,,A,,H,500,D,1,D,2,D,100,D,110,D,160,D,380,D,,A,,A,,A,,A,,A
20181,03646834,31,1,1,12,D,,B,,A,144,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646834,31,2,1,12,D,,B,,A,563,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646834,31,3,1,12,D,,B,,A,285,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646834,31,4,1,12,D,,B,,A,1008,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646844,29,0,1,12,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646844,30,0,2,10,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646904,17,0,1,11,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646914,37,0,1,10,D,22,D,,A,22,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646914,38,0,1,10,D,114,D,,A,114,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646914,39,0,1,10,D,100,D,,A,100,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646914,40,0,1,11,D,32,D,,A,32,D,110,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646924,29,0,1,11,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646934,22,0,1,12,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647044,23,0,1,11,D,1500,D,,A,,H,500,D,1,F,2,D,100,D,110,D,140,D,,A,,A,,A,,A,,A,,A
20181,03647044,23,1,1,11,D,,B,,A,306,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647044,23,2,1,11,D,,B,,A,1194,E,110,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647064,48,0,1,12,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647064,49,0,1,12,D,250,D,,A,,H,500,D,2,F,2,D,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20181,03647064,49,1,1,12,D,,B,,A,250,E,160,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647074,84,0,1,11,D,128,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03647074,84,1,1,11,D,,B,,A,104,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647074,84,2,1,11,D,,B,,A,24,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647074,85,0,1,12,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647114,29,0,1,12,D,1284,D,,A,1284,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647204,28,0,1,12,D,850,D,150,D,700,D,140,D,1,F,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647224,74,0,1,12,D,200,D,,A,200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647224,75,0,1,12,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647264,18,0,1,10,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647274,54,0,1,11,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647274,55,0,1,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647284,36,0,1,12,D,1500,D,,A,1500,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
