QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20181,03653824,11,0,2,300,D,1,D,1,D,11,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03653994,3,0,1,200,D,1,D,,A,13,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03653994,4,0,2,200,D,1,D,,A,11,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654224,3,0,2,350,D,1,D,1,D,11,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654334,24,0,2,345,D,1,D,,A,11,D,,A,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654384,5,0,1,350,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654404,3,0,1,300,D,1,D,1,D,01,D,,A,11000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654804,9,0,1,200,D,1,D,,A,13,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654864,10,0,1,350,D,1,D,1,D,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654924,6,0,1,100,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654954,4,0,1,200,D,1,D,,A,13,D,,A,542,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654954,5,0,1,300,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655264,6,0,1,200,D,1,D,,A,13,D,,A,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655264,7,0,1,360,D,1,D,,A,01,D,,A,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655324,7,0,1,350,D,2,D,2,D,13,D,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655454,29,0,1,100,D,1,D,,A,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655454,30,0,1,100,D,1,D,,A,01,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655594,9,0,1,360,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655594,10,0,2,200,D,1,D,,A,11,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655654,10,0,1,300,D,1,D,1,D,12,D,,A,34000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655674,27,0,1,200,D,1,D,,A,13,D,,A,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655764,12,0,1,340,D,1,D,,A,12,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655764,13,0,1,350,D,1,D,2,D,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655944,1,0,1,300,D,1,D,1,D,01,D,,A,26000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656284,7,0,1,100,D,1,D,,A,12,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656284,8,0,1,100,D,1,D,,A,01,D,,A,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656284,9,0,1,300,D,1,D,1,D,01,D,,A,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656304,8,0,1,300,D,2,D,2,D,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656304,9,0,1,100,D,2,D,,A,11,D,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656374,8,0,1,300,D,1,D,1,D,01,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656594,4,0,1,300,D,1,D,1,D,12,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656744,3,0,1,200,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656744,4,0,1,200,D,1,D,,A,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656744,5,0,1,200,D,1,D,,A,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656814,8,0,1,100,D,1,D,,A,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656814,9,0,1,100,D,1,D,,A,12,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656824,6,0,1,350,D,1,D,2,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656854,5,0,1,300,D,1,D,1,D,13,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656884,7,0,1,200,D,1,D,,A,13,D,,A,730,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657074,5,0,1,360,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657154,18,0,1,100,D,1,D,,A,13,D,,A,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657154,19,0,1,100,D,1,D,,A,11,D,,A,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657154,20,0,1,100,D,1,D,,A,12,D,,A,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657154,21,0,1,100,D,1,D,,A,12,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657154,22,0,1,300,D,1,D,2,D,13,D,,A,1447,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657204,8,0,1,360,D,1,D,,A,12,D,,A,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657204,9,0,1,350,D,1,D,2,D,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657264,4,0,1,300,D,1,D,1,D,01,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657264,5,0,1,350,D,1,D,1,D,01,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657264,6,0,1,360,D,1,D,,A,01,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657334,4,0,1,200,D,1,D,,A,13,D,,A,1160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657374,5,0,1,300,D,2,D,1,D,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657374,6,0,1,310,D,2,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657374,7,0,1,320,D,2,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657394,4,0,1,100,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657394,5,0,1,100,D,1,D,,A,01,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657394,6,0,1,100,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657394,7,0,1,360,D,1,D,,A,11,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657474,11,0,1,300,D,1,D,1,D,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657474,12,0,1,350,D,1,D,1,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657484,8,0,1,360,D,1,D,,A,01,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657544,7,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657544,8,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657634,2,0,1,320,D,1,D,,A,11,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657634,3,0,1,320,D,1,D,,A,12,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657634,4,0,1,320,D,1,D,,A,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657634,5,0,2,320,D,1,D,,A,11,D,,A,20,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657764,8,0,1,350,D,1,D,1,D,13,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658214,9,0,1,100,D,1,D,,A,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658264,12,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658264,13,0,1,360,D,1,D,,A,13,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658334,9,0,1,100,D,1,D,,A,13,D,,A,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658334,10,0,1,200,D,1,D,,A,13,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658424,17,0,1,350,D,2,D,2,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658484,6,0,1,300,D,2,D,1,D,13,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658534,15,0,1,100,D,1,D,,A,11,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658554,5,0,1,370,D,1,D,1,D,12,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20181,03658554,5,1,1,350,D,1,D,1,D,12,D,,A,834,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658554,5,2,1,300,D,1,D,1,D,12,D,,A,4166,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658574,5,0,1,310,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658574,6,0,1,320,D,1,D,,A,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658624,8,0,1,300,D,2,D,1,D,12,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658694,9,0,1,300,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658694,10,0,1,350,D,1,D,1,D,01,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658704,6,0,2,350,D,1,D,2,D,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658904,10,0,1,200,D,1,D,,A,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659064,8,0,2,360,D,1,D,,A,11,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659084,3,0,1,200,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659094,12,0,1,300,D,2,D,1,D,01,D,,A,7500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659104,15,0,1,100,D,1,D,,A,01,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659104,16,0,1,100,D,1,D,,A,11,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659104,17,0,1,100,D,1,D,,A,01,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659104,18,0,1,100,D,1,D,,A,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659104,19,0,1,100,D,1,D,,A,01,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659184,1,0,1,200,D,1,D,,A,13,D,,A,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659264,13,0,1,345,D,1,D,,A,12,D,,A,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659274,2,0,1,360,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659494,4,0,1,200,D,1,D,,A,13,D,,A,554,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659684,17,0,1,100,D,1,D,,A,12,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659714,7,0,1,200,D,1,D,,A,11,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659714,8,0,1,200,D,1,D,,A,12,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659714,9,0,1,200,D,1,D,,A,01,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659994,2,0,1,350,D,1,D,1,D,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03659994,3,0,1,320,D,1,D,,A,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660374,8,0,1,350,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660374,9,0,1,300,D,1,D,1,D,11,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660374,10,0,1,300,D,1,D,1,D,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660404,12,0,2,360,D,1,D,,A,11,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660484,1,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660484,2,0,1,350,D,1,D,2,D,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660504,6,0,1,350,D,1,D,1,D,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660504,7,0,1,350,D,1,D,1,D,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660534,11,0,1,200,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660544,5,0,1,300,D,1,D,4,D,13,D,,A,538,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660554,3,0,1,300,D,1,D,1,D,01,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660554,4,0,1,350,D,1,D,1,D,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660874,1,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660914,5,0,1,300,D,1,D,1,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660954,6,0,1,345,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660954,7,0,1,200,D,1,D,,A,13,D,,A,415,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661044,11,0,1,100,D,1,D,,A,02,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661044,12,0,1,200,D,1,D,,A,13,D,,A,1562,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661044,13,0,1,360,D,1,D,,A,13,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661084,6,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661144,9,0,1,360,D,2,D,,A,13,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661214,14,0,1,350,D,1,D,2,D,01,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661214,15,0,1,350,D,1,D,2,D,01,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661334,2,0,1,100,D,1,D,,A,02,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661334,3,0,1,345,D,1,D,,A,01,D,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661744,3,0,1,300,D,1,D,2,D,13,D,,A,338,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661764,5,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661824,14,0,1,300,D,1,D,1,D,12,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661824,15,0,1,350,D,1,D,1,D,01,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661824,16,0,2,360,D,1,D,,A,12,D,,A,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661974,32,0,1,350,D,1,D,2,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03661974,33,0,1,360,D,1,D,,A,13,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662214,10,0,1,345,D,1,D,,A,02,D,,A,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662234,4,0,1,200,D,1,D,,A,13,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662314,8,0,1,300,D,1,D,2,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662314,9,0,1,200,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662354,21,0,1,100,D,1,D,,A,02,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662354,22,0,1,100,D,1,D,,A,01,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662354,23,0,1,200,D,1,D,,A,01,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662354,24,0,1,300,D,1,D,1,D,13,D,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662354,25,0,1,350,D,1,D,1,D,01,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662364,5,0,1,100,D,1,D,,A,13,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662364,6,0,1,350,D,1,D,2,D,02,D,,A,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662374,1,0,1,360,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662384,9,0,2,100,D,1,D,,A,12,D,,A,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662394,2,0,1,350,D,1,D,2,D,02,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662434,8,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662454,7,0,1,300,D,2,D,1,D,01,D,,A,5034,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662464,9,0,1,300,D,2,D,1,D,01,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662464,10,0,1,320,D,2,D,,A,13,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662464,11,0,1,350,D,2,D,1,D,01,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662504,3,0,1,200,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662564,9,0,1,350,D,1,D,2,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662564,10,0,1,350,D,1,D,2,D,02,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662674,11,0,1,320,D,2,D,,A,01,D,,A,2250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662694,18,0,1,300,D,2,D,1,D,01,D,,A,15315,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662694,19,0,1,300,D,2,D,1,D,02,D,,A,1645,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662694,20,0,1,350,D,2,D,1,D,02,D,,A,392,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662724,4,0,1,350,D,1,D,1,D,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662824,6,0,1,300,D,1,D,2,D,01,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662824,7,0,1,335,D,2,D,1,D,01,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20181,03662824,7,1,1,300,D,2,D,1,D,01,D,,A,5000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663104,5,0,1,300,D,1,D,5,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663114,6,0,1,350,D,1,D,1,D,01,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663114,7,0,1,300,D,1,D,1,D,01,D,,A,3586,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663194,9,0,1,100,D,1,D,,A,02,D,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663194,10,0,1,100,D,1,D,,A,02,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663204,8,0,1,300,D,1,D,2,D,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663444,8,0,2,350,D,1,D,2,D,12,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663444,9,0,2,360,D,1,D,,A,12,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663444,10,0,2,360,D,1,D,,A,12,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663534,6,0,1,100,D,1,D,,A,01,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663754,13,0,1,300,D,1,D,1,D,12,D,,A,1305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663754,14,0,1,300,D,1,D,1,D,01,D,,A,1305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663754,15,0,1,300,D,1,D,1,D,02,D,,A,1285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663754,16,0,1,350,D,2,D,1,D,12,D,,A,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03663794,9,0,1,100,D,1,D,,A,02,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664024,7,0,1,300,D,1,D,1,D,02,D,,A,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664214,3,0,1,300,D,1,D,1,D,02,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664334,9,0,1,350,D,1,D,1,D,12,D,,A,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664414,4,0,1,360,D,1,D,,A,01,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664484,4,0,1,300,D,2,D,1,D,12,D,,A,8500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664634,5,0,1,300,D,1,D,1,D,13,D,,A,2934,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03664634,6,0,1,350,D,1,D,1,D,01,D,,A,257,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665074,3,0,2,300,D,1,D,1,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665394,2,0,1,345,D,1,D,,A,02,D,200,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665424,4,0,1,300,D,1,D,1,D,13,D,,A,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665634,8,0,1,360,D,1,D,,A,13,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,8,0,1,100,D,1,D,,A,02,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,9,0,1,200,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,10,0,1,200,D,1,D,,A,13,D,,A,335,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,11,0,1,320,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,12,0,1,345,D,1,D,,A,13,D,,A,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,13,0,2,200,D,1,D,,A,12,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665684,14,0,2,360,D,1,D,,A,12,D,,A,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665724,4,0,1,350,D,1,D,1,D,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665894,13,0,1,380,D,2,D,1,D,01,D,,A,,H,310,D,300,D,,A,,A,,A,,A,,A,,A,,A
20181,03665894,13,1,1,300,D,2,D,1,D,01,D,,A,21000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03665894,14,0,1,350,D,2,D,1,D,01,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666034,7,0,1,300,D,1,D,1,D,01,D,2100,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666314,2,0,1,200,D,1,D,,A,13,D,,A,1472,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666324,8,0,1,350,D,1,D,2,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666334,11,0,1,200,D,1,D,,A,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666624,6,0,1,310,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666624,7,0,1,360,D,1,D,,A,12,D,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666734,4,0,1,300,D,1,D,1,D,01,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666914,3,0,1,350,D,1,D,2,D,01,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666924,3,0,1,200,D,2,D,,A,02,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666954,5,0,1,200,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03667234,2,0,1,320,D,1,D,,A,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03667434,8,0,1,350,D,1,D,1,D,01,D,,A,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03667484,5,0,1,200,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03667504,9,0,1,350,D,1,D,2,D,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03667614,26,0,1,100,D,1,D,,A,01,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
