QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20182,03760523,41,0,1,420,D,03,D,111,D,,A,,A,,A,,A
20182,03760543,17,0,1,400,D,02,D,52,D,,A,,A,,A,,A
20182,03760543,18,0,2,420,D,01,D,85,D,,A,,A,,A,,A
20182,03760623,29,0,1,420,D,02,D,31,D,,A,,A,,A,,A
20182,03760693,16,0,1,430,D,02,D,,H,415,D,410,D,,A,,A
20182,03760693,16,1,1,420,D,02,D,70,E,,A,,A,,A,,A
20182,03760693,16,2,1,410,D,02,D,20,E,,A,,A,,A,,A
20182,03760783,46,0,1,400,D,02,D,31,D,,A,,A,,A,,A
20182,03760783,47,0,1,420,D,01,D,169,D,,A,,A,,A,,A
20182,03760813,23,0,1,420,D,02,D,310,D,,A,,A,,A,,A
20182,03760833,40,0,1,405,D,01,D,188,D,,A,,A,,A,,A
20182,03760833,41,0,1,405,D,01,D,304,D,,A,,A,,A,,A
20182,03760853,66,0,1,420,D,02,D,48,D,,A,,A,,A,,A
20182,03760853,67,0,1,420,D,02,D,54,D,,A,,A,,A,,A
20182,03760873,57,0,1,400,D,02,D,90,D,,A,,A,,A,,A
20182,03761013,48,0,1,420,D,03,D,45,D,,A,,A,,A,,A
20182,03761013,49,0,2,420,D,01,D,25,D,,A,,A,,A,,A
20182,03761093,61,0,1,420,D,02,D,378,D,,A,,A,,A,,A
20182,03761183,23,0,1,405,D,02,D,135,D,,A,,A,,A,,A
20182,03761273,41,0,1,430,D,03,D,,H,415,D,405,D,,A,,A
20182,03761273,41,1,1,420,D,03,D,43,E,,A,,A,,A,,A
20182,03761273,41,2,1,405,D,03,D,62,E,,A,,A,,A,,A
20182,03761383,39,0,1,420,D,03,D,75,D,,A,,A,,A,,A
20182,03761383,40,0,2,420,D,01,D,211,D,,A,,A,,A,,A
20182,03761443,27,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20182,03761553,42,0,1,420,D,02,D,300,D,,A,,A,,A,,A
20182,03761583,46,0,1,420,D,03,D,558,D,,A,,A,,A,,A
20182,03761613,35,0,1,410,D,03,D,28,D,,A,,A,,A,,A
20182,03761894,81,0,1,420,D,01,D,76,D,,A,,A,,A,,A
20182,03761923,25,0,1,410,D,03,D,7,D,,A,,A,,A,,A
20182,03761973,47,0,1,400,D,03,D,70,D,,A,,A,,A,,A
20182,03762043,47,0,1,400,D,03,D,25,D,,A,,A,,A,,A
20182,03762043,48,0,1,420,D,03,D,50,D,,A,,A,,A,,A
20182,03762213,27,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20182,03762353,41,0,1,420,D,03,D,84,D,,A,,A,,A,,A
20182,03762553,55,0,1,410,D,03,D,14,D,,A,,A,,A,,A
20182,03762653,93,0,1,420,D,01,D,408,D,,A,,A,,A,,A
20182,03762853,45,0,1,420,D,03,D,85,D,,A,,A,,A,,A
20182,03762873,29,0,1,405,D,01,D,200,D,,A,,A,,A,,A
20182,03762883,28,0,1,420,D,01,D,570,D,,A,,A,,A,,A
20182,03762983,31,0,1,410,D,01,D,25,D,,A,,A,,A,,A
20182,03762983,32,0,1,420,D,01,D,72,D,,A,,A,,A,,A
20182,03763103,50,0,1,420,D,03,D,242,F,,A,,A,,A,,A
20182,03763103,51,0,1,420,D,02,D,90,D,,A,,A,,A,,A
20182,03763103,52,0,2,420,D,01,D,130,D,,A,,A,,A,,A
20182,03763313,20,0,2,420,D,01,D,270,D,,A,,A,,A,,A
20182,03763333,19,0,1,420,D,03,D,63,D,,A,,A,,A,,A
20182,03763523,116,0,1,400,D,03,D,45,D,,A,,A,,A,,A
20182,03763523,117,0,1,430,D,03,D,,H,415,D,410,D,,A,,A
20182,03763523,117,1,1,420,D,03,D,187,E,,A,,A,,A,,A
20182,03763523,117,2,1,410,D,03,D,38,E,,A,,A,,A,,A
20182,03763543,32,0,1,420,D,03,D,148,D,,A,,A,,A,,A
20182,03763623,34,0,1,430,D,02,D,,H,400,D,415,D,,A,,A
20182,03763623,34,1,1,400,D,02,D,38,E,,A,,A,,A,,A
20182,03763623,34,2,1,420,D,02,D,92,E,,A,,A,,A,,A
20182,03763703,50,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20182,03763773,16,0,1,430,D,03,D,,H,425,D,405,D,,A,,A
20182,03763773,16,1,1,420,D,03,D,108,E,,A,,A,,A,,A
20182,03763773,16,2,1,405,D,03,D,16,E,,A,,A,,A,,A
20182,03763803,40,0,1,420,D,02,D,140,D,,A,,A,,A,,A
20182,03763993,14,0,1,420,D,03,D,120,D,,A,,A,,A,,A
20182,03764073,43,0,1,410,D,03,D,20,D,,A,,A,,A,,A
20182,03764073,44,0,1,420,D,03,D,50,D,,A,,A,,A,,A
20182,03764143,32,0,1,420,D,03,D,83,D,,A,,A,,A,,A
20182,03764263,42,0,1,420,D,02,D,150,D,,A,,A,,A,,A
20182,03764293,31,0,1,420,D,02,D,250,D,,A,,A,,A,,A
20182,03764433,27,0,1,410,D,03,D,240,D,,A,,A,,A,,A
20182,03764433,28,0,1,420,D,03,D,300,D,,A,,A,,A,,A
20182,03764433,29,0,1,420,D,03,D,470,D,,A,,A,,A,,A
20182,03764503,43,0,1,420,D,03,D,20,D,,A,,A,,A,,A
20182,03764663,37,0,1,420,D,01,D,119,D,,A,,A,,A,,A
20182,03764693,24,0,1,410,D,03,D,18,D,,A,,A,,A,,A
20182,03764693,25,0,1,420,D,03,D,50,D,,A,,A,,A,,A
20182,03764733,73,0,1,420,D,02,D,105,D,,A,,A,,A,,A
20182,03764733,74,0,1,420,D,03,D,75,D,,A,,A,,A,,A
20182,03764743,16,0,1,430,D,03,D,,H,405,D,415,D,,A,,A
20182,03764743,16,1,1,400,D,03,D,16,F,,A,,A,,A,,A
20182,03764743,16,2,1,420,D,03,D,103,F,,A,,A,,A,,A
20182,03764783,30,0,1,420,D,03,D,103,D,,A,,A,,A,,A
20182,03764823,36,0,1,420,D,03,D,135,D,,A,,A,,A,,A
20182,03764943,18,0,1,420,D,01,D,55,D,,A,,A,,A,,A
20182,03765143,49,0,1,410,D,03,D,40,D,,A,,A,,A,,A
20182,03765143,50,0,1,420,D,03,D,100,D,,A,,A,,A,,A
20182,03765163,33,0,1,410,D,03,D,7,D,,A,,A,,A,,A
20182,03765163,34,0,1,420,D,03,D,75,D,,A,,A,,A,,A
20182,03765223,30,0,1,420,D,03,D,140,D,,A,,A,,A,,A
20182,03765373,31,0,1,405,D,02,D,145,D,,A,,A,,A,,A
20182,03765423,23,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20182,03765623,32,0,1,420,D,01,D,50,D,,A,,A,,A,,A
20182,03765813,55,0,2,420,D,01,D,185,D,,A,,A,,A,,A
20182,03765923,39,0,1,420,D,01,D,160,F,,A,,A,,A,,A
20182,03766033,33,0,1,420,D,03,D,47,D,,A,,A,,A,,A
20182,03776133,56,0,1,430,D,02,D,,H,415,D,405,D,,A,,A
20182,03776133,56,1,1,420,D,02,D,23,E,,A,,A,,A,,A
20182,03776133,56,2,1,405,D,02,D,34,E,,A,,A,,A,,A
20182,03776153,33,0,1,420,D,02,D,130,D,,A,,A,,A,,A
20182,03776283,25,0,1,420,D,03,D,36,D,,A,,A,,A,,A
20182,03776293,27,0,2,400,D,02,D,32,D,,A,,A,,A,,A
20182,03776343,47,0,1,410,D,03,D,140,D,,A,,A,,A,,A
20182,03776413,31,0,1,405,D,03,D,85,D,,A,,A,,A,,A
20182,03776553,46,0,1,430,D,02,D,,H,410,D,415,D,,A,,A
20182,03776553,46,1,1,410,D,02,D,17,E,,A,,A,,A,,A
20182,03776553,46,2,1,420,D,02,D,60,E,,A,,A,,A,,A
20182,03776563,28,0,1,420,D,03,D,75,D,,A,,A,,A,,A
20182,03776663,34,0,1,420,D,04,D,78,D,,A,,A,,A,,A
20182,03776773,48,0,1,400,D,02,D,35,D,,A,,A,,A,,A
20182,03776773,49,0,1,410,D,02,D,80,D,,A,,A,,A,,A
20182,03776773,50,0,1,420,D,02,D,211,D,,A,,A,,A,,A
20182,03776773,51,0,1,420,D,02,D,154,D,,A,,A,,A,,A
20182,03777013,30,0,1,400,D,03,D,16,D,,A,,A,,A,,A
20182,03777013,31,0,1,400,D,04,D,16,D,,A,,A,,A,,A
20182,03777013,32,0,1,420,D,03,D,103,D,,A,,A,,A,,A
20182,03777053,24,0,1,420,D,03,D,70,D,,A,,A,,A,,A
20182,03777093,44,0,1,420,D,02,D,129,D,,A,,A,,A,,A
20182,03777113,39,0,1,400,D,04,D,55,D,,A,,A,,A,,A
20182,03777273,27,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20182,03777333,50,0,1,420,D,04,D,70,F,,A,,A,,A,,A
20182,03777383,36,0,1,420,D,04,D,86,D,,A,,A,,A,,A
20182,03777483,52,0,1,420,D,02,D,81,D,,A,,A,,A,,A
20182,03777483,53,0,1,410,D,02,D,60,D,,A,,A,,A,,A
20182,03777603,23,0,2,420,D,02,D,45,D,,A,,A,,A,,A
20182,03777803,34,0,1,420,D,02,D,80,D,,A,,A,,A,,A
20182,03777813,22,0,1,410,D,04,D,30,D,,A,,A,,A,,A
20182,03777813,23,0,1,420,D,04,D,66,D,,A,,A,,A,,A
20182,03777853,42,0,1,400,D,02,D,16,D,,A,,A,,A,,A
20182,03777883,29,0,1,420,D,03,D,42,D,,A,,A,,A,,A
20182,03777963,35,0,1,400,D,04,D,55,D,,A,,A,,A,,A
20182,03777983,24,0,1,410,D,03,D,27,D,,A,,A,,A,,A
20182,03778093,30,0,1,420,D,03,D,95,D,,A,,A,,A,,A
20182,03778163,18,0,1,400,D,02,D,40,D,,A,,A,,A,,A
20182,03778274,43,0,1,400,D,03,D,38,D,,A,,A,,A,,A
20182,03778333,44,0,1,410,D,04,D,45,D,,A,,A,,A,,A
20182,03778423,34,0,1,420,D,04,D,128,D,,A,,A,,A,,A
20182,03778543,49,0,2,420,D,02,D,95,D,,A,,A,,A,,A
20182,03778993,43,0,1,400,D,02,D,57,D,,A,,A,,A,,A
20182,03778993,44,0,1,410,D,04,D,21,D,,A,,A,,A,,A
20182,03778993,45,0,1,420,D,04,D,67,D,,A,,A,,A,,A
20182,03779023,42,0,1,420,D,04,D,95,D,,A,,A,,A,,A
20182,03779073,33,0,1,405,D,04,D,400,D,,A,,A,,A,,A
20182,03779213,53,0,1,400,D,04,D,20,D,,A,,A,,A,,A
20182,03779303,41,0,1,400,D,03,D,38,D,,A,,A,,A,,A
20182,03779353,46,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20182,03779373,83,0,1,400,D,03,D,14,D,,A,,A,,A,,A
20182,03779383,31,0,1,410,D,03,D,50,D,,A,,A,,A,,A
20182,03779583,27,0,1,420,D,02,D,133,D,,A,,A,,A,,A
20182,03779693,55,0,1,420,D,04,D,145,D,,A,,A,,A,,A
20182,03779693,56,0,2,420,D,02,D,183,D,,A,,A,,A,,A
20182,03779773,31,0,1,420,D,04,D,122,D,,A,,A,,A,,A
20182,03779983,42,0,1,410,D,03,D,80,D,,A,,A,,A,,A
20182,03779993,18,0,1,430,D,03,D,,H,415,D,400,D,,A,,A
20182,03779993,18,1,1,420,D,03,D,29,E,,A,,A,,A,,A
20182,03779993,18,2,1,400,D,03,D,6,E,,A,,A,,A,,A
20182,03780133,31,0,1,420,D,03,D,150,D,,A,,A,,A,,A
20182,03780303,28,0,1,405,D,03,D,560,D,,A,,A,,A,,A
20182,03780433,40,0,1,420,D,04,D,127,D,,A,,A,,A,,A
20182,03780453,44,0,2,420,D,02,D,115,D,,A,,A,,A,,A
20182,03780673,34,0,1,400,D,03,D,46,D,,A,,A,,A,,A
20182,03780773,39,0,1,420,D,03,D,77,D,,A,,A,,A,,A
20182,03780923,39,0,1,420,D,03,D,250,D,,A,,A,,A,,A
20182,03781093,56,0,1,420,D,03,D,87,D,,A,,A,,A,,A
20182,03781113,52,0,1,410,D,03,D,35,D,,A,,A,,A,,A
20182,03781113,53,0,1,430,D,03,D,,H,405,D,415,D,,A,,A
20182,03781113,53,1,1,405,D,03,D,278,E,,A,,A,,A,,A
20182,03781113,53,2,1,420,D,03,D,122,E,,A,,A,,A,,A
20182,03781143,26,0,2,430,D,02,D,,H,410,D,415,D,,A,,A
20182,03781143,26,1,2,410,D,02,D,22,E,,A,,A,,A,,A
20182,03781143,26,2,2,420,D,02,D,78,E,,A,,A,,A,,A
20182,03781254,64,0,1,420,D,03,D,250,D,,A,,A,,A,,A
20182,03781423,48,0,2,410,D,02,D,100,D,,A,,A,,A,,A
20182,03781423,49,0,2,420,D,02,D,160,D,,A,,A,,A,,A
20182,03781503,14,0,1,420,D,04,D,26,D,,A,,A,,A,,A
20182,03781723,33,0,1,420,D,02,D,175,D,,A,,A,,A,,A
20182,03781733,38,0,1,420,D,02,D,30,D,,A,,A,,A,,A
20182,03781743,53,0,1,410,D,03,D,18,D,,A,,A,,A,,A
20182,03781823,28,0,1,400,D,02,D,95,D,,A,,A,,A,,A
20182,03782073,41,0,1,420,D,04,D,36,D,,A,,A,,A,,A
20182,03782073,42,0,1,420,D,04,D,11,D,,A,,A,,A,,A
20182,03782083,29,0,1,420,D,02,D,340,D,,A,,A,,A,,A
20182,03782143,35,0,1,420,D,03,D,126,D,,A,,A,,A,,A
20182,03782203,31,0,1,420,D,04,D,55,D,,A,,A,,A,,A
20182,03782223,59,0,1,420,D,02,D,150,D,,A,,A,,A,,A
20182,03782233,32,0,1,420,D,03,D,75,D,,A,,A,,A,,A
20182,03782313,52,0,1,420,D,04,D,300,D,,A,,A,,A,,A
20182,03782393,53,0,1,420,D,03,D,145,D,,A,,A,,A,,A
20182,03782503,38,0,1,420,D,03,D,67,D,,A,,A,,A,,A
20182,03782634,14,0,1,400,D,02,D,20,D,,A,,A,,A,,A
20182,03782653,31,0,1,400,D,04,D,40,D,,A,,A,,A,,A
20182,03782683,23,0,2,405,D,02,D,230,D,,A,,A,,A,,A
20182,03782753,26,0,1,420,D,04,D,86,D,,A,,A,,A,,A
20182,03782753,27,0,1,410,D,04,D,7,D,,A,,A,,A,,A
20182,03782843,51,0,1,410,D,04,D,15,D,,A,,A,,A,,A
20182,03782843,52,0,1,420,D,04,D,75,D,,A,,A,,A,,A
20182,03782873,24,0,2,410,D,02,D,15,D,,A,,A,,A,,A
20182,03782873,25,0,2,420,D,02,D,420,D,,A,,A,,A,,A
20182,03782993,56,0,1,410,D,03,D,39,D,,A,,A,,A,,A
20182,03782993,57,0,1,420,D,03,D,85,D,,A,,A,,A,,A
20182,03783063,31,0,1,420,D,03,D,45,D,,A,,A,,A,,A
20182,03783163,46,0,1,430,D,02,D,,H,415,D,410,D,,A,,A
20182,03783163,46,1,1,420,D,02,D,78,E,,A,,A,,A,,A
20182,03783163,46,2,1,410,D,02,D,22,E,,A,,A,,A,,A
20182,03783163,47,0,1,430,D,02,D,,H,415,D,410,D,,A,,A
20182,03783163,47,1,1,420,D,02,D,78,E,,A,,A,,A,,A
20182,03783163,47,2,1,410,D,02,D,22,E,,A,,A,,A,,A
20182,03783323,19,0,1,400,D,04,D,65,D,,A,,A,,A,,A
20182,03783363,51,0,1,400,D,03,D,50,D,,A,,A,,A,,A
20182,03783453,16,0,1,410,D,02,D,100,D,,A,,A,,A,,A
20182,03783493,54,0,1,400,D,02,D,60,D,,A,,A,,A,,A
20182,03783493,55,0,1,420,D,02,D,70,D,,A,,A,,A,,A
20182,03783623,20,0,1,410,D,03,D,160,D,,A,,A,,A,,A
20182,03783673,40,0,1,420,D,03,D,44,D,,A,,A,,A,,A
20182,03783733,83,0,1,420,D,02,D,114,D,,A,,A,,A,,A
20182,03783733,84,0,1,420,D,03,D,148,D,,A,,A,,A,,A
20182,03783743,55,0,1,420,D,04,D,120,D,,A,,A,,A,,A
20182,03783803,36,0,1,430,D,04,D,,H,425,D,405,D,415,D,,A
20182,03783803,36,1,1,420,D,04,D,44,E,,A,,A,,A,,A
20182,03783803,36,2,1,405,D,04,D,6,E,,A,,A,,A,,A
20182,03783803,36,3,1,420,D,04,D,38,E,,A,,A,,A,,A
20182,03783923,53,0,1,420,D,03,D,180,D,,A,,A,,A,,A
20182,03784003,56,0,1,430,D,04,D,,H,410,D,415,D,,A,,A
20182,03784003,56,1,1,410,D,04,D,15,E,,A,,A,,A,,A
20182,03784003,56,2,1,420,D,04,D,84,E,,A,,A,,A,,A
20182,03784073,31,0,1,400,D,04,D,50,D,,A,,A,,A,,A
20182,03784073,32,0,2,420,D,02,D,100,D,,A,,A,,A,,A
20182,03784133,74,0,1,420,D,03,D,117,D,,A,,A,,A,,A
20182,03784133,75,0,1,430,D,04,D,,H,410,D,415,D,,A,,A
20182,03784133,75,1,1,410,D,04,D,69,E,,A,,A,,A,,A
20182,03784133,75,2,1,420,D,04,D,231,E,,A,,A,,A,,A
20182,03784333,90,0,1,410,D,04,D,49,D,,A,,A,,A,,A
20182,03784333,91,0,1,420,D,04,D,125,D,,A,,A,,A,,A
20182,03784373,42,0,1,420,D,04,D,126,D,,A,,A,,A,,A
20182,03784383,69,0,1,430,D,04,D,,H,415,D,405,D,410,D,,A
20182,03784383,69,1,1,420,D,04,D,72,E,,A,,A,,A,,A
20182,03784383,69,2,1,405,D,04,D,12,E,,A,,A,,A,,A
20182,03784423,49,0,1,420,D,04,D,145,D,,A,,A,,A,,A
20182,03784453,21,0,1,420,D,02,D,46,D,,A,,A,,A,,A
20182,03784453,22,0,2,400,D,02,D,48,D,,A,,A,,A,,A
20182,03784473,39,0,1,420,D,02,D,28,D,,A,,A,,A,,A
20182,03784473,40,0,1,420,D,02,D,20,D,,A,,A,,A,,A
20182,03784473,41,0,2,420,D,02,D,29,D,,A,,A,,A,,A
20182,03784483,16,0,1,410,D,02,D,22,D,,A,,A,,A,,A
20182,03784483,17,0,1,420,D,04,D,10,D,,A,,A,,A,,A
20182,03784543,20,0,1,420,D,04,D,24,D,,A,,A,,A,,A
20182,03784553,49,0,1,400,D,04,D,38,D,,A,,A,,A,,A
20182,03784553,50,0,1,430,D,03,D,,H,425,D,415,D,,A,,A
20182,03784553,50,1,1,420,D,03,D,315,E,,A,,A,,A,,A
20182,03784663,25,0,1,405,D,04,D,669,D,,A,,A,,A,,A
20182,03784663,26,0,2,420,D,02,D,100,D,,A,,A,,A,,A
20182,03784693,35,0,1,430,D,04,D,,H,415,D,410,D,,A,,A
20182,03784693,35,1,1,420,D,04,D,69,E,,A,,A,,A,,A
20182,03784693,35,2,1,410,D,04,D,31,E,,A,,A,,A,,A
20182,03784723,38,0,1,420,D,04,D,72,D,,A,,A,,A,,A
20182,03784743,42,0,1,420,D,04,D,50,D,,A,,A,,A,,A
20182,03784793,37,0,1,400,D,03,D,1,D,,A,,A,,A,,A
20182,03784833,70,0,1,420,D,04,D,102,D,,A,,A,,A,,A
20182,03784833,71,0,1,420,D,04,D,56,D,,A,,A,,A,,A
20182,03784983,39,0,2,420,D,02,D,72,D,,A,,A,,A,,A
20182,03785043,23,0,1,410,D,02,D,16,D,,A,,A,,A,,A
20182,03785043,24,0,1,420,D,02,D,45,D,,A,,A,,A,,A
20182,03785043,25,0,1,420,D,03,D,45,D,,A,,A,,A,,A
20182,03785083,47,0,1,420,D,02,D,142,D,,A,,A,,A,,A
20182,03785083,48,0,1,420,D,02,D,99,D,,A,,A,,A,,A
20182,03785303,61,0,1,420,D,04,D,119,D,,A,,A,,A,,A
20182,03785303,62,0,1,410,D,04,D,16,D,,A,,A,,A,,A
20182,03785343,27,0,1,420,D,04,D,70,D,,A,,A,,A,,A
20182,03785373,59,0,1,420,D,04,D,58,D,,A,,A,,A,,A
20182,03785413,30,0,1,420,D,03,D,45,D,,A,,A,,A,,A
20182,03785444,35,0,1,420,D,02,D,200,D,,A,,A,,A,,A
20182,03785473,50,0,1,420,D,03,D,46,D,,A,,A,,A,,A
20182,03785583,38,0,1,420,D,04,D,139,D,,A,,A,,A,,A
20182,03785783,48,0,2,420,D,02,D,135,D,,A,,A,,A,,A
20182,03785853,52,0,1,420,D,03,D,184,D,,A,,A,,A,,A
20182,03785953,62,0,1,405,D,03,D,145,D,,A,,A,,A,,A
20182,03786123,18,0,1,410,D,04,D,21,D,,A,,A,,A,,A
20182,03786123,19,0,1,420,D,03,D,65,D,,A,,A,,A,,A
20182,03786133,22,0,1,420,D,03,D,120,D,,A,,A,,A,,A
20182,03786213,40,0,1,410,D,03,D,21,D,,A,,A,,A,,A
20182,03786213,41,0,1,420,D,03,D,130,D,,A,,A,,A,,A
20182,03786523,31,0,1,420,D,03,D,264,D,,A,,A,,A,,A
20182,03786793,37,0,1,410,D,03,D,25,D,,A,,A,,A,,A
20182,03786793,38,0,1,420,D,03,D,80,D,,A,,A,,A,,A
20182,03786903,45,0,1,405,D,04,D,140,D,,A,,A,,A,,A
20182,03797623,37,0,1,430,D,05,D,,H,405,D,415,D,,A,,A
20182,03797623,37,1,1,405,D,05,D,48,E,,A,,A,,A,,A
20182,03797623,37,2,1,420,D,05,D,32,E,,A,,A,,A,,A
20182,03797723,35,0,1,410,D,04,D,7,D,,A,,A,,A,,A
20182,03797723,36,0,1,420,D,04,D,74,D,,A,,A,,A,,A
20182,03798013,38,0,1,420,D,05,D,62,D,,A,,A,,A,,A
20182,03798153,28,0,1,420,D,04,D,65,F,,A,,A,,A,,A
20182,03798223,47,0,1,420,D,05,D,114,D,,A,,A,,A,,A
20182,03798233,50,0,1,400,D,05,D,35,D,,A,,A,,A,,A
20182,03798363,65,0,1,420,D,05,D,257,D,,A,,A,,A,,A
20182,03798423,79,0,1,410,D,04,D,40,D,,A,,A,,A,,A
20182,03798423,80,0,1,410,D,05,D,40,D,,A,,A,,A,,A
20182,03798583,29,0,1,400,D,05,D,15,D,,A,,A,,A,,A
20182,03798843,13,0,1,405,D,05,D,50,D,,A,,A,,A,,A
20182,03798863,31,0,1,420,D,04,D,120,D,,A,,A,,A,,A
20182,03798873,31,0,1,420,D,05,D,106,D,,A,,A,,A,,A
20182,03798933,61,0,1,420,D,04,D,128,D,,A,,A,,A,,A
20182,03798933,62,0,1,420,D,03,D,64,D,,A,,A,,A,,A
20182,03798953,40,0,1,420,D,05,D,400,D,,A,,A,,A,,A
20182,03798993,38,0,1,400,D,05,D,27,D,,A,,A,,A,,A
20182,03799023,48,0,1,400,D,05,D,40,D,,A,,A,,A,,A
20182,03799203,82,0,1,400,D,04,D,30,D,,A,,A,,A,,A
20182,03799253,68,0,2,420,D,03,D,36,D,,A,,A,,A,,A
20182,03799453,36,0,1,430,D,04,D,,H,425,D,415,D,,A,,A
20182,03799453,36,1,1,420,D,04,D,8,E,,A,,A,,A,,A
20182,03799453,36,2,1,420,D,04,D,7,E,,A,,A,,A,,A
20182,03799493,38,0,1,420,D,05,D,700,D,,A,,A,,A,,A
20182,03799663,35,0,1,410,D,05,D,65,D,,A,,A,,A,,A
20182,03799703,26,0,1,400,D,04,D,30,D,,A,,A,,A,,A
20182,03799913,53,0,1,420,D,03,D,28,D,,A,,A,,A,,A
20182,03799913,54,0,2,405,D,03,D,202,D,,A,,A,,A,,A
20182,03799983,37,0,1,410,D,04,D,25,D,,A,,A,,A,,A
20182,03799993,40,0,1,420,D,05,D,120,D,,A,,A,,A,,A
20182,03800003,84,0,1,420,D,05,D,160,D,,A,,A,,A,,A
20182,03800353,64,0,1,430,D,04,D,,H,410,D,415,D,,A,,A
20182,03800353,64,1,1,410,D,04,D,20,E,,A,,A,,A,,A
20182,03800353,64,2,1,420,D,04,D,71,E,,A,,A,,A,,A
20182,03800353,65,0,2,430,D,03,D,,H,410,D,415,D,,A,,A
20182,03800353,65,1,2,410,D,03,D,17,E,,A,,A,,A,,A
20182,03800353,65,2,2,420,D,03,D,63,E,,A,,A,,A,,A
20182,03800413,40,0,2,405,D,03,D,420,D,,A,,A,,A,,A
20182,03800643,44,0,1,420,D,05,D,60,D,,A,,A,,A,,A
20182,03800763,25,0,1,420,D,04,D,160,D,,A,,A,,A,,A
20182,03800803,39,0,2,405,D,03,D,445,D,,A,,A,,A,,A
20182,03800873,57,0,1,400,D,04,D,22,D,,A,,A,,A,,A
20182,03800873,58,0,1,400,D,04,D,22,D,,A,,A,,A,,A
20182,03800953,23,0,1,400,D,04,D,65,D,,A,,A,,A,,A
20182,03800993,97,0,1,400,D,05,D,20,D,,A,,A,,A,,A
20182,03801203,57,0,1,420,D,04,D,150,D,,A,,A,,A,,A
20182,03801213,41,0,1,420,D,04,D,145,F,,A,,A,,A,,A
20182,03801213,42,0,2,420,D,03,D,150,D,,A,,A,,A,,A
20182,03801283,56,0,1,420,D,05,D,75,D,,A,,A,,A,,A
20182,03801313,30,0,1,420,D,04,D,80,D,,A,,A,,A,,A
20182,03801344,49,0,2,400,D,03,D,54,D,,A,,A,,A,,A
20182,03801523,44,0,1,420,D,05,D,145,D,,A,,A,,A,,A
20182,03801833,51,0,1,430,D,05,D,,H,415,D,405,D,,A,,A
20182,03801833,51,1,1,420,D,05,D,88,E,,A,,A,,A,,A
20182,03801833,51,2,1,405,D,05,D,127,E,,A,,A,,A,,A
20182,03801883,51,0,1,420,D,05,D,57,D,,A,,A,,A,,A
20182,03801893,48,0,1,410,D,03,D,48,F,,A,,A,,A,,A
20182,03801893,49,0,1,420,D,05,D,100,D,,A,,A,,A,,A
20182,03801893,50,0,1,405,D,05,D,247,F,,A,,A,,A,,A
20182,03801903,33,0,1,420,D,03,D,50,D,,A,,A,,A,,A
20182,03801973,28,0,1,400,D,05,D,28,D,,A,,A,,A,,A
20182,03802003,18,0,1,430,D,05,D,,H,415,D,410,D,,A,,A
20182,03802003,18,1,1,420,D,05,D,55,E,,A,,A,,A,,A
20182,03802003,18,2,1,410,D,05,D,25,E,,A,,A,,A,,A
20182,03802013,40,0,1,420,D,03,D,35,D,,A,,A,,A,,A
20182,03802203,29,0,1,420,D,05,D,85,D,,A,,A,,A,,A
20182,03802243,50,0,1,420,D,04,D,300,D,,A,,A,,A,,A
20182,03802333,57,0,1,410,D,05,D,60,D,,A,,A,,A,,A
20182,03802353,30,0,1,410,D,05,D,25,D,,A,,A,,A,,A
20182,03802353,31,0,1,420,D,05,D,75,D,,A,,A,,A,,A
20182,03802493,24,0,1,430,D,04,D,,H,415,D,410,D,,A,,A
20182,03802493,24,1,1,420,D,04,D,63,E,,A,,A,,A,,A
20182,03802493,24,2,1,410,D,04,D,19,E,,A,,A,,A,,A
20182,03802633,17,0,1,420,D,05,D,100,D,,A,,A,,A,,A
20182,03802743,28,0,1,420,D,03,D,150,D,,A,,A,,A,,A
20182,03802743,29,0,2,420,D,03,D,168,D,,A,,A,,A,,A
20182,03802753,31,0,1,410,D,04,D,20,D,,A,,A,,A,,A
20182,03802783,61,0,1,420,D,03,D,55,D,,A,,A,,A,,A
20182,03802883,95,0,1,410,D,04,D,9,D,,A,,A,,A,,A
20182,03802883,96,0,1,420,D,04,D,27,D,,A,,A,,A,,A
20182,03802993,12,0,2,420,D,03,D,276,D,,A,,A,,A,,A
20182,03803003,66,0,1,410,D,04,D,42,D,,A,,A,,A,,A
20182,03803093,23,0,1,405,D,05,D,41,D,,A,,A,,A,,A
20182,03803103,50,0,1,420,D,04,D,58,D,,A,,A,,A,,A
20182,03803173,59,0,1,420,D,04,D,27,D,,A,,A,,A,,A
20182,03803203,40,0,1,420,D,04,D,180,D,,A,,A,,A,,A
20182,03803223,67,0,2,400,D,03,D,40,D,,A,,A,,A,,A
20182,03803473,37,0,1,420,D,05,D,35,D,,A,,A,,A,,A
20182,03803853,33,0,1,400,D,03,D,10,D,,A,,A,,A,,A
