QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20181,03640134,32,0,2,1,D,3,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,3,D,,A,2800,D,,A,,A,,A,,A,130,D,130,D,,A,250,D
20181,03640174,28,0,1,1,D,1,D,1,D,11,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,300,D,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,4781,T,,A,,A,,A,,A,,A,,A,500,D,,A
20181,03640214,58,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,66,D,,A,,A,,A,,A,,A,134,D,,A
20181,03640304,35,0,1,1,D,2,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20181,03640304,36,0,1,1,D,3,D,2,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03640514,19,0,1,1,D,5,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20181,03640534,27,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,60,D
20181,03640634,36,0,1,1,D,3,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,35,D,50,D,,A
20181,03640634,37,0,1,1,D,4,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,150,D,,A,114,D,,A,,A
20181,03640844,28,0,1,1,D,1,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,2350,D,,A,,A,,A,,A,,A,,A,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20181,03640874,96,0,1,1,D,2,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20181,03641034,22,0,2,1,D,1,D,1,D,10,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641044,44,0,1,1,D,4,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641114,21,0,1,1,D,3,D,1,D,11,D,3,D,1,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,373,G,65,G,,A,97,G,38,G,75,G,,A,352,G,,A
20181,03641114,22,0,1,1,D,4,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,500,D,,A
20181,03641154,58,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D
20181,03641154,59,0,1,1,D,3,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,1,D,,A,,A,,A,,A,,A,,A,,A,100,D,,A,250,D
20181,03641154,60,0,1,1,D,4,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D
20181,03641204,39,0,1,1,D,3,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20181,03641214,14,0,1,1,D,1,D,1,D,11,D,30,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641284,44,0,1,1,D,2,D,1,D,10,D,12,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1100,D,400,F,,A,,A,285,D,85,D,,A,400,F,,A
20181,03641414,23,0,1,1,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,20,D,,A,,A,13,D,,A,,A,30,D,50,D
20181,03641414,24,0,2,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,30,D,,A,,A,100,D,,A,,A,120,D,,A
20181,03641464,21,0,1,2,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,60,D,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20181,03641464,22,0,1,2,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,60,D,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20181,03641464,23,0,1,2,D,3,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,60,D,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20181,03641474,53,0,1,2,D,5,D,1,D,10,D,1,D,1,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,A,61,G,38,G,,A,,A,10,G,34,G,,A,162,G,,A
20181,03641474,54,0,1,1,D,6,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,62,D,,A
20181,03641474,55,0,1,1,D,7,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,18,D,,A,,A,,A,,A,,A,,A,242,D,22,F,,A,31,D
20181,03641474,56,0,1,1,D,8,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,185,D,,A
20181,03641584,34,0,2,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,40,D
20181,03641674,46,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,475,D,,A,,A,,A,,A,50,D,,A,300,D,,A
20181,03641674,47,0,1,1,D,3,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,50,D,30,D,,A,,A,,A,,A,250,D,120,D
20181,03641744,38,0,1,1,D,4,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,20,D,,A,,A,,A,,A,,A,80,D,,A
20181,03641744,39,0,1,1,D,5,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,5,D,,A,20,D,,A,,A,,A,,A,,A,80,D,,A
20181,03641854,40,0,1,1,D,4,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D
20181,03641854,41,0,1,1,D,5,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,50,D
20181,03641854,42,0,1,1,D,6,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641854,43,0,2,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,125,D,,A,,A,,A,,A,,A,,A,25,D,,A
20181,03641854,44,0,2,1,D,4,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20181,03641874,114,0,1,1,D,3,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20181,03641874,115,0,1,1,D,4,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20181,03641874,116,0,1,1,D,5,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,,A,2225,D,,A,,A,4555,D,,A,,A,,A,,A,,A,,A,,A,,A,800,D,23,D,,A,1038,D,668,D,227,D,,A,285,D,,A
20181,03641914,32,0,1,1,D,2,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,100,D,,A,500,D,200,D
20181,03642174,24,0,2,1,D,5,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,500,D,,A,,A,,A,,A,,A,,A,250,D,,A
20181,03642244,67,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D
20181,03642304,32,0,1,1,D,2,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,30,D,,A,,A,,A,,A,,A,70,D,,A
20181,03642304,33,0,1,1,D,3,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,20,D,,A,,A,125,D,,A
20181,03642344,60,0,1,1,D,4,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,200,D,30,D,,A,,A,,A,,A,,A,25,D,,A
20181,03642344,61,0,1,1,D,5,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,86,D,,A,,A,,A,,A,,A,,A,,A,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642344,62,0,1,1,D,6,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,675,D,,A,12,D,50,D,54,D,,A,,A,30,D,68,D
20181,03642344,63,0,1,1,D,7,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20181,03642344,64,0,1,1,D,8,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,76,D,,A,,A,,A,,A,,A,,A,45,D,,A
20181,03642344,65,0,1,1,D,9,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,290,D,,A
20181,03642344,66,0,1,1,D,10,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642344,67,0,1,1,D,11,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,55,D
20181,03642354,25,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,220,D,,A,,A,,A,100,D,,A,,A,80,D,,A
20181,03642394,33,0,1,1,D,2,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,25,D,,A,500,D,60,D,,A,,A,60,D,,A,,A,230,D,,A
20181,03642404,35,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,15,D,70,D,40,D,,A,,A,130,D,,A,,A,5,D,,A
20181,03642404,36,0,2,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,,A,50,D,,A,40,D,,A,160,D,,A,,A,,A,105,D,8,D
20181,03642504,54,0,1,1,D,4,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,500,D,300,D,50,D,,A,150,D,60,D,170,D,2700,D,274,D
20181,03642504,55,0,2,1,D,4,D,1,D,10,D,14,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,168,G,1515,G,238,G,51,G,1977,G,,A,,A,,A,,A,,A,,A,,A,,A,1251,G,40,D,,A,,A,300,D,200,D,,A,260,D,20,D
20181,03642564,58,0,1,1,D,2,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,,A,,A,75,D,,A,,A,,A,,A,,A,,A,45,D,,A
20181,03642584,26,0,1,2,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,50,D,,A,,A,125,D,,A,,A,250,D,,A
20181,03642604,15,0,1,1,D,1,D,2,D,12,D,13,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,60,D,,A,,A,,A,2,F,700,D,340,D
20181,03642614,57,0,1,1,D,2,D,4,D,12,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,2611,D,,A,,A,,A,,A,,A,,A,,A,399,D,25,D,,A,130,D,444,D,15,D,60,D,,A,,A,,A,,A,125,D,55,D
20181,03642614,58,0,1,1,D,3,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,15,D,,A,,A,120,D,,A,,A,269,D,37,D
20181,03642614,59,0,1,1,D,4,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,45,D,643,D,25,D,,A,,A,,A,35,D,,A,308,D,,A
20181,03642614,60,0,2,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,362,D,,A,,A,,A,,A,,A,,A,,A,0,D,12,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,19,D,23,D
20181,03642694,7,0,1,1,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,150,D,,A,,A,100,D,100,D,,A,,A,,A,,A,,A,50,D,25,D
20181,03642714,46,0,1,1,D,4,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,100,D,,A,,A,,A,,A,20,D,50,D,,A
20181,03642714,47,0,1,1,D,5,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,30,D,,A,,A,,A,,A,50,D,70,D,,A
20181,03642724,40,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,200,D,,A,,A,,A,,A,,A,,A,200,D,,A
20181,03642824,58,0,1,1,D,1,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,11,D,,A,,A,,A,120,D,,A,,A,,A,,A,70,D,80,D
20181,03642924,75,0,1,1,D,2,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,2400,D,,A,,A,,A,,A,,A,,A,,A,160,D,30,D,,A,,A,900,D,,A,,A,200,D,,A,,A,,A,600,D,,A
20181,03642924,76,0,1,1,D,3,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,250,D,45,D,,A,,A,1000,D,,A,,A,,A,150,D,,A,,A,500,D,,A
20181,03642924,77,0,1,1,D,4,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,5500,D,,A,,A,,A,,A,,A,,A,,A,250,D,40,D,,A,,A,3000,D,,A,,A,,A,1700,D,,A,,A,500,D,,A
20181,03643044,70,0,1,1,D,2,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643054,37,0,1,1,D,1,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,20,D,250,D,,A,,A,,A,,A,,A,,A,50,D,20,D
20181,03643074,32,0,1,1,D,3,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,6,D,500,D,,A,,A,,A,0,D,28,D,,A,200,D,,A
20181,03643074,33,0,1,1,D,4,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,290,D,,A,,A,,A,170,D,200,D,,A,110,D,,A
20181,03643074,34,0,1,1,D,5,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,96,D,7,D,,A,310,D,,A,,A,,A,315,D,75,D,,A,100,D,,A
20181,03643194,42,0,1,1,D,2,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,0,D,,A,,A,,A,,A,100,D,,A,,A,600,D,,A,,A,,A,,A,100,D,,A,1000,D,300,D
20181,03643254,30,0,1,1,D,3,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,24,D,100,D,,A,,A,,A,,A,,A,100,D,,A
