QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20181,03766042,47,2,1,,A,11,E,120,D
20181,03766042,47,3,1,,A,3,E,140,D
20181,03766042,47,4,1,,A,246,E,150,D
20181,03776742,39,0,1,1,D,,H,,A
20181,03776742,39,1,1,,A,51,E,100,D
20181,03776742,39,2,1,,A,24,E,110,D
20181,03777582,42,0,1,1,D,,H,,A
20181,03777582,42,1,1,,A,31,E,100,D
20181,03777582,42,2,1,,A,13,E,110,D
20181,03777582,42,3,1,,A,20,E,200,D
20181,03777582,42,4,1,,A,16,E,210,D
20181,03777582,42,5,1,,A,20,E,220,D
20181,03777602,31,0,1,1,D,,H,,A
20181,03777602,31,1,1,,A,144,E,100,D
20181,03777602,31,2,1,,A,26,E,110,D
20181,03777852,23,0,1,1,D,,H,,A
20181,03777852,23,1,1,,A,258,E,100,D
20181,03777852,23,2,1,,A,76,E,110,D
20181,03777852,23,3,1,,A,169,E,120,D
20181,03777852,23,4,1,,A,393,E,130,D
20181,03777852,23,5,1,,A,42,E,140,D
20181,03777852,23,6,1,,A,1063,E,150,D
20181,03777852,23,7,1,,A,544,E,160,D
20181,03777852,23,8,1,,A,212,E,180,D
20181,03777852,23,9,1,,A,243,E,190,D
20181,03777892,25,0,1,8,D,,H,,A
20181,03777892,25,1,1,,A,21,E,100,D
20181,03777892,25,2,1,,A,8,E,110,D
20181,03777892,25,3,1,,A,31,E,120,D
20181,03777892,25,4,1,,A,10,E,140,D
20181,03777892,25,5,1,,A,152,E,150,D
20181,03777892,25,6,1,,A,1,E,160,D
20181,03777892,25,7,1,,A,17,E,190,D
20181,03778292,52,0,1,1,D,,H,,A
20181,03778292,52,1,1,,A,68,E,120,D
20181,03778292,52,2,1,,A,17,E,140,D
20181,03778292,52,3,1,,A,430,E,150,D
20181,03778292,52,4,1,,A,220,E,160,D
20181,03778292,52,5,1,,A,85,E,180,D
20181,03778292,52,6,1,,A,96,E,190,D
20181,03778292,52,7,1,,A,54,E,200,D
20181,03778292,52,8,1,,A,96,E,210,D
20181,03778292,52,9,1,,A,34,E,220,D
20181,03778332,34,0,1,1,D,,H,,A
20181,03778332,34,1,1,,A,71,E,100,D
20181,03778332,34,2,1,,A,13,E,110,D
20181,03778332,34,3,1,,A,23,E,120,D
20181,03778332,34,4,1,,A,1,E,140,D
20181,03778332,34,5,1,,A,159,E,150,D
20181,03778332,34,6,1,,A,10,E,160,D
20181,03778332,34,7,1,,A,23,E,190,D
20181,03779232,9,0,1,3,D,,H,,A
20181,03779232,9,1,1,,A,24,E,100,D
20181,03779232,9,2,1,,A,20,E,110,D
20181,03779232,9,3,1,,A,17,E,120,D
20181,03779232,9,4,1,,A,6,E,140,D
20181,03779232,9,5,1,,A,70,E,150,D
20181,03779232,9,6,1,,A,13,E,190,D
20181,03779512,38,0,1,2,D,,H,,A
20181,03779512,38,1,1,,A,773,E,100,D
20181,03779512,38,2,1,,A,227,E,110,D
20181,03779962,29,0,1,1,D,,H,,A
20181,03779962,29,1,1,,A,15,E,100,D
20181,03779962,29,2,1,,A,6,E,110,D
20181,03779962,29,3,1,,A,4,E,120,D
20181,03779962,29,4,1,,A,50,E,150,D
20181,03779962,29,5,1,,A,6,E,170,D
20181,03779962,29,6,1,,A,4,E,190,D
20181,03779962,29,7,1,,A,34,E,200,D
20181,03779962,29,8,1,,A,28,E,210,D
20181,03779962,29,9,1,,A,3,E,220,D
20181,03780932,77,0,1,2,D,,H,,A
20181,03780932,77,1,1,,A,42,E,100,D
20181,03780932,77,2,1,,A,8,E,110,D
20181,03781642,54,0,1,1,D,,H,,A
20181,03781642,54,1,1,,A,155,E,100,D
20181,03781642,54,2,1,,A,32,E,110,D
20181,03781642,54,3,1,,A,43,E,120,D
20181,03781642,54,4,1,,A,351,E,130,D
20181,03781642,54,5,1,,A,2,E,140,D
20181,03781642,54,6,1,,A,345,E,150,D
20181,03781642,54,7,1,,A,23,E,160,D
20181,03781642,54,8,1,,A,49,E,190,D
20181,03782222,77,0,1,1,D,,H,,A
20181,03782222,77,1,1,,A,844,E,100,D
20181,03782222,77,2,1,,A,156,E,110,D
20181,03782902,27,0,1,1,D,,H,,A
20181,03782902,27,1,1,,A,16,E,100,D
20181,03782902,27,2,1,,A,6,E,110,D
20181,03782902,27,3,1,,A,10,E,200,D
20181,03782902,27,4,1,,A,8,E,210,D
20181,03782902,27,5,1,,A,10,E,220,D
20181,03783242,22,0,1,1,D,,H,,A
20181,03783242,22,1,1,,A,86,E,100,D
20181,03783242,22,2,1,,A,25,E,110,D
20181,03783242,22,3,1,,A,60,E,120,D
20181,03783242,22,4,1,,A,131,E,130,D
20181,03783242,22,5,1,,A,14,E,140,D
20181,03783242,22,6,1,,A,354,E,150,D
20181,03783242,22,7,1,,A,181,E,160,D
20181,03783242,22,8,1,,A,70,E,180,D
20181,03783242,22,9,1,,A,79,E,190,D
20181,03783552,28,0,1,1,D,,H,,A
20181,03783552,28,1,1,,A,62,E,100,D
20181,03783552,28,2,1,,A,27,E,110,D
20181,03783552,28,3,1,,A,30,E,120,D
20181,03783552,28,4,1,,A,8,E,140,D
20181,03783552,28,5,1,,A,404,E,150,D
20181,03783552,28,6,1,,A,12,E,160,D
20181,03783552,28,7,1,,A,31,E,170,D
20181,03783552,28,8,1,,A,26,E,190,D
20181,03784102,44,0,1,6,D,,H,,A
20181,03784102,44,1,1,,A,126,E,100,D
20181,03784102,44,2,1,,A,28,E,110,D
20181,03784102,44,3,1,,A,35,E,120,D
20181,03784102,44,4,1,,A,286,E,130,D
20181,03784102,44,5,1,,A,2,E,140,D
20181,03784102,44,6,1,,A,281,E,150,D
20181,03784102,44,7,1,,A,18,E,160,D
20181,03784102,44,8,1,,A,40,E,190,D
20181,03784102,44,9,1,,A,60,E,200,D
20181,03784102,44,10,1,,A,110,E,210,D
20181,03784102,44,11,1,,A,14,E,220,D
20181,03784242,13,0,1,1,D,,H,,A
20181,03784242,13,1,1,,A,5,E,120,D
20181,03784242,13,2,1,,A,1,E,140,D
20181,03784242,13,3,1,,A,31,E,150,D
20181,03784242,13,4,1,,A,3,E,190,D
20181,03784552,50,0,1,2,D,,H,,A
20181,03784552,50,1,1,,A,26,E,100,D
20181,03784552,50,2,1,,A,4,E,110,D
20181,03784982,30,0,1,3,D,,H,,A
20181,03784982,30,1,1,,A,29,E,100,D
20181,03784982,30,2,1,,A,19,E,110,D
20181,03784982,30,3,1,,A,17,E,120,D
20181,03784982,30,4,1,,A,2,E,140,D
20181,03784982,30,5,1,,A,152,E,150,D
20181,03784982,30,6,1,,A,18,E,170,D
20181,03784982,30,7,1,,A,13,E,190,D
20181,03785443,39,0,1,1,D,,H,,A
20181,03785443,39,1,1,,A,359,E,100,D
20181,03785443,39,2,1,,A,66,E,110,D
20181,03785443,39,3,1,,A,103,E,120,D
20181,03785443,39,4,1,,A,6,E,140,D
20181,03785443,39,5,1,,A,798,E,150,D
20181,03785443,39,6,1,,A,53,E,160,D
20181,03785443,39,7,1,,A,115,E,190,D
20181,03785822,25,0,1,1,D,,H,,A
20181,03785822,25,1,1,,A,31,E,100,D
20181,03785822,25,2,1,,A,9,E,110,D
20181,03785822,25,3,1,,A,18,E,200,D
20181,03785822,25,4,1,,A,27,E,210,D
20181,03785822,25,5,1,,A,10,E,220,D
20181,03786522,22,0,1,1,D,,H,,A
20181,03786522,22,1,1,,A,5,E,120,D
20181,03786522,22,2,1,,A,31,E,150,D
20181,03786522,22,3,1,,A,2,E,170,D
20181,03786522,22,4,1,,A,2,E,190,D
20181,03798412,25,0,1,3,D,,H,,A
20181,03798412,25,1,1,,A,59,E,100,D
20181,03798412,25,2,1,,A,23,E,200,D
20181,03798412,25,3,1,,A,48,E,210,D
20181,03799202,85,0,1,2,D,,H,,A
20181,03799202,85,1,1,,A,844,G,100,D
20181,03799202,85,2,1,,A,156,G,110,D
20181,03801842,16,0,1,1,D,,H,,A
20181,03801842,16,1,1,,A,28,E,100,D
20181,03801842,16,2,1,,A,22,E,110,D
20181,03801902,20,0,1,2,D,,H,,A
20181,03801902,20,1,1,,A,97,E,200,D
20181,03801902,20,2,1,,A,103,E,210,D
20181,03802242,39,0,1,1,D,,H,,A
20181,03802242,39,1,1,,A,698,E,100,D
20181,03802242,39,2,1,,A,205,E,110,D
20181,03802242,39,3,1,,A,360,E,200,D
20181,03802242,39,4,1,,A,609,E,210,D
20181,03802242,39,5,1,,A,228,E,220,D
20181,03803002,46,0,1,6,D,,H,,A
20181,03803002,46,1,1,,A,155,E,100,D
20181,03803002,46,2,1,,A,45,E,110,D
20181,03803622,64,0,1,2,D,,H,,A
20181,03803622,64,1,1,,A,844,E,100,D
20181,03803622,64,2,1,,A,156,E,110,D
20181,03803652,15,0,1,1,D,,H,,A
20181,03803652,15,1,1,,A,58,E,100,D
20181,03803652,15,2,1,,A,22,E,110,D
20181,03804532,26,0,1,1,D,,H,,A
20181,03804532,26,1,1,,A,180,E,100,D
20181,03804532,26,2,1,,A,148,E,110,D
20181,03804532,26,3,1,,A,110,E,120,D
20181,03804532,26,4,1,,A,46,E,140,D
20181,03804532,26,5,1,,A,516,E,150,D
20181,03804532,26,6,1,,A,100,E,190,D
20181,03804572,36,0,1,1,D,,H,,A
20181,03804572,36,1,1,,A,59,E,100,D
20181,03804572,36,2,1,,A,11,E,110,D
20181,03804572,36,3,1,,A,19,E,120,D
20181,03804572,36,4,1,,A,1,E,140,D
20181,03804572,36,5,1,,A,133,E,150,D
20181,03804572,36,6,1,,A,8,E,160,D
20181,03804572,36,7,1,,A,19,E,190,D
20181,03804982,46,0,1,1,D,,H,,A
20181,03804982,46,1,1,,A,117,E,100,D
20181,03804982,46,2,1,,A,95,E,110,D
20181,03804982,46,3,1,,A,63,E,200,D
20181,03804982,46,4,1,,A,125,E,210,D
20181,03805372,58,0,1,1,D,,H,,A
20181,03805372,58,1,1,,A,39,E,100,D
20181,03805372,58,2,1,,A,11,E,110,D
20181,03805772,33,0,1,1,D,,H,,A
20181,03805772,33,1,1,,A,64,E,100,D
20181,03805772,33,2,1,,A,19,E,110,D
20181,03805772,33,3,1,,A,42,E,120,D
20181,03805772,33,4,1,,A,102,E,130,D
20181,03805772,33,5,1,,A,10,E,140,D
20181,03805772,33,6,1,,A,265,E,150,D
20181,03805772,33,7,1,,A,136,E,160,D
20181,03805772,33,8,1,,A,53,E,180,D
20181,03805772,33,9,1,,A,59,E,190,D
20181,03806152,10,0,1,1,D,,H,,A
20181,03806152,10,1,1,,A,31,E,100,D
20181,03806152,10,2,1,,A,11,E,110,D
20181,03806152,10,3,1,,A,39,E,120,D
20181,03806152,10,4,1,,A,214,E,130,D
20181,03806152,10,5,1,,A,14,E,140,D
20181,03806152,10,6,1,,A,206,E,150,D
20181,03806152,10,7,1,,A,2,E,160,D
20181,03806152,10,8,1,,A,23,E,190,D
20181,03806922,34,0,1,1,D,,H,,A
20181,03806922,34,1,1,,A,73,E,100,D
20181,03806922,34,2,1,,A,33,E,110,D
20181,03806922,34,3,1,,A,53,E,200,D
20181,03806922,34,4,1,,A,41,E,210,D
20181,03806922,34,5,1,,A,50,E,220,D
20181,03807292,30,0,1,1,D,,H,,A
20181,03807292,30,1,1,,A,4,E,100,D
20181,03807292,30,2,1,,A,1,E,110,D
20181,03807292,30,3,1,,A,7,E,120,D
20181,03807292,30,4,1,,A,20,E,150,D
20181,03807292,30,5,1,,A,10,E,160,D
20181,03807292,30,6,1,,A,4,E,180,D
20181,03807292,30,7,1,,A,4,E,190,D
20181,03807932,29,0,1,3,D,,H,,A
20181,03807932,29,1,1,,A,21,E,100,D
20181,03807932,29,2,1,,A,9,E,110,D
20181,03808064,29,0,1,1,D,,H,,A
20181,03808064,29,1,1,,A,305,E,100,D
20181,03808064,29,2,1,,A,89,E,110,D
20181,03808064,29,3,1,,A,198,E,120,D
20181,03808064,29,4,1,,A,458,E,130,D
20181,03808064,29,5,1,,A,49,E,140,D
20181,03808064,29,6,1,,A,1240,E,150,D
20181,03808064,29,7,1,,A,635,E,160,D
20181,03808064,29,8,1,,A,247,E,180,D
20181,03808064,29,9,1,,A,279,E,190,D
20181,03818571,26,0,1,3,D,,H,,A
20181,03818571,26,1,1,,A,8,E,200,D
20181,03818571,26,2,1,,A,7,E,210,D
20181,03819051,16,0,1,1,D,,H,,A
20181,03819051,16,1,1,,A,621,G,100,D
20181,03819051,16,2,1,,A,114,G,110,D
20181,03819051,16,3,1,,A,173,G,120,D
20181,03819051,16,4,1,,A,1405,G,130,D
20181,03819051,16,5,1,,A,11,G,140,D
20181,03819051,16,6,1,,A,1385,G,150,D
20181,03819051,16,7,1,,A,92,G,160,D
20181,03819051,16,8,1,,A,199,G,190,D
20181,03819201,9,0,1,1,D,,H,,A
20181,03819201,9,1,1,,A,54,E,120,D
20181,03819201,9,2,1,,A,13,E,140,D
20181,03819201,9,3,1,,A,344,E,150,D
20181,03819201,9,4,1,,A,175,E,160,D
20181,03819201,9,5,1,,A,68,E,180,D
20181,03819201,9,6,1,,A,76,E,190,D
20181,03820121,21,0,1,3,D,,H,,A
20181,03820121,21,1,1,,A,88,E,100,D
20181,03820121,21,2,1,,A,16,E,110,D
20181,03820121,21,3,1,,A,24,E,120,D
20181,03820121,21,4,1,,A,1,E,140,D
20181,03820121,21,5,1,,A,197,E,150,D
20181,03820121,21,6,1,,A,13,E,160,D
20181,03820121,21,7,1,,A,28,E,190,D
20181,03820121,21,8,1,,A,42,E,200,D
20181,03820121,21,9,1,,A,77,E,210,D
20181,03820121,21,10,1,,A,14,E,220,D
20181,03821201,68,0,1,1,D,,H,,A
20181,03821201,68,1,1,,A,11,E,100,D
20181,03821201,68,2,1,,A,3,E,110,D
20181,03821201,68,3,1,,A,12,E,120,D
20181,03821201,68,4,1,,A,1,E,140,D
20181,03821201,68,5,1,,A,48,E,150,D
20181,03821201,68,6,1,,A,25,E,160,D
20181,03821201,68,7,1,,A,9,E,180,D
20181,03821201,68,8,1,,A,11,E,190,D
20181,03821971,33,0,1,1,D,,H,,A
20181,03821971,33,1,1,,A,30,E,100,D
20181,03821971,33,2,1,,A,11,E,110,D
20181,03821971,33,3,1,,A,40,E,120,D
20181,03821971,33,4,1,,A,224,E,130,D
20181,03821971,33,5,1,,A,14,E,140,D
20181,03821971,33,6,1,,A,216,E,150,D
20181,03821971,33,7,1,,A,2,E,160,D
20181,03821971,33,8,1,,A,24,E,190,D
20181,03821971,33,9,1,,A,58,E,200,D
20181,03821971,33,10,1,,A,56,E,210,D
20181,03822571,23,0,1,1,D,,H,,A
20181,03822571,23,1,1,,A,92,E,100,D
20181,03822571,23,2,1,,A,42,E,110,D
20181,03822571,23,3,1,,A,47,E,120,D
20181,03822571,23,4,1,,A,270,E,130,D
20181,03822571,23,5,1,,A,12,E,140,D
20181,03822571,23,6,1,,A,629,E,150,D
20181,03822571,23,7,1,,A,19,E,160,D
20181,03822571,23,8,1,,A,48,E,170,D
20181,03822571,23,9,1,,A,41,E,190,D
20181,03823081,24,0,1,1,D,,H,,A
20181,03823081,24,1,1,,A,1519,E,100,D
20181,03823081,24,2,1,,A,279,E,110,D
20181,03823081,24,3,1,,A,427,E,120,D
20181,03823081,24,4,1,,A,2514,U,130,D
20181,03823081,24,5,1,,A,28,E,140,D
20181,03823081,24,6,1,,A,3375,E,150,D
20181,03823081,24,7,1,,A,224,E,160,D
20181,03823081,24,8,1,,A,488,E,190,D
20181,03823081,24,9,1,,A,731,E,200,D
20181,03823081,24,10,1,,A,1326,E,210,D
20181,03823081,24,11,1,,A,169,E,220,D
20181,03823211,35,0,1,10,D,,H,,A
20181,03823211,35,1,1,,A,300,E,100,D
20181,03823211,35,2,1,,A,88,E,110,D
20181,03823211,35,3,1,,A,197,E,120,D
20181,03823211,35,4,1,,A,456,E,130,D
20181,03823211,35,5,1,,A,48,E,140,D
20181,03823211,35,6,1,,A,1240,E,150,D
20181,03823211,35,7,1,,A,632,E,160,D
20181,03823211,35,8,1,,A,246,E,180,D
20181,03823211,35,9,1,,A,277,E,190,D
20181,03823211,35,10,1,,A,155,E,200,D
20181,03823211,35,11,1,,A,263,E,210,D
20181,03823211,35,12,1,,A,98,E,220,D
20181,03823261,32,0,1,1,D,,H,,A
20181,03823261,32,1,1,,A,49,E,200,D
20181,03823261,32,2,1,,A,90,E,210,D
20181,03823261,32,3,1,,A,11,E,220,D
20181,03823381,19,0,1,2,D,,H,,A
20181,03823381,19,1,1,,A,221,E,100,D
20181,03823381,19,2,1,,A,185,E,110,D
20181,03823381,19,3,1,,A,131,E,120,D
20181,03823381,19,4,1,,A,56,E,140,D
20181,03823381,19,5,1,,A,634,E,150,D
20181,03823381,19,6,1,,A,123,E,190,D
20181,03823891,37,0,1,1,D,,H,,A
20181,03823891,37,1,1,,A,20,E,100,D
20181,03823891,37,2,1,,A,15,E,110,D
20181,03824061,8,0,1,1,D,,H,,A
20181,03824061,8,1,1,,A,13,G,100,D
20181,03824061,8,2,1,,A,8,G,120,D
20181,03824061,8,3,1,,A,3,G,140,D
20181,03824061,8,4,1,,A,246,G,150,D
20181,03825081,37,0,1,1,D,,H,,A
20181,03825081,37,1,1,,A,68,E,100,D
20181,03825081,37,2,1,,A,32,E,110,D
20181,03825171,39,0,1,2,D,,H,,A
20181,03825171,39,1,1,,A,39,E,100,D
20181,03825171,39,2,1,,A,29,E,120,D
20181,03825171,39,3,1,,A,75,E,130,D
20181,03825171,39,4,1,,A,11,E,140,D
20181,03825171,39,5,1,,A,804,E,150,D
20181,03825171,39,6,1,,A,14,E,200,D
20181,03825171,39,7,1,,A,28,E,210,D
20181,03825893,10,0,1,1,D,,H,,A
20181,03825893,10,1,1,,A,82,E,100,D
20181,03825893,10,2,1,,A,71,E,110,D
20181,03825893,10,3,1,,A,48,E,120,D
20181,03825893,10,4,1,,A,20,E,140,D
20181,03825893,10,5,1,,A,234,E,150,D
20181,03825893,10,6,1,,A,45,E,190,D
20181,03825901,82,0,1,3,D,,H,,A
20181,03825901,82,1,1,,A,278,E,100,D
20181,03825901,82,2,1,,A,55,E,110,D
20181,03825901,82,3,1,,A,77,E,120,D
20181,03825901,82,4,1,,A,629,E,130,D
20181,03825901,82,5,1,,A,5,E,140,D
20181,03825901,82,6,1,,A,618,E,150,D
20181,03825901,82,7,1,,A,41,E,160,D
20181,03825901,82,8,1,,A,89,E,190,D
20181,03825901,82,9,1,,A,134,E,200,D
20181,03825901,82,10,1,,A,243,E,210,D
20181,03825901,82,11,1,,A,31,E,220,D
20181,03825941,21,0,1,1,D,,H,,A
20181,03825941,21,1,1,,A,549,E,100,D
20181,03825941,21,2,1,,A,451,E,110,D
20181,03826521,18,0,1,1,D,,H,,A
20181,03826521,18,1,1,,A,15,E,100,D
20181,03826521,18,2,1,,A,4,E,110,D
20181,03826521,18,3,1,,A,14,E,120,D
20181,03826521,18,4,1,,A,5,E,140,D
20181,03826521,18,5,1,,A,79,E,150,D
20181,03826521,18,6,1,,A,8,E,190,D
20181,03826881,11,0,1,1,D,,H,,A
20181,03826881,11,1,1,,A,8,E,100,D
20181,03826881,11,2,1,,A,3,E,110,D
20181,03826881,11,3,1,,A,15,E,200,D
20181,03826881,11,4,1,,A,14,E,210,D
20181,03827551,20,0,1,1,D,,H,,A
20181,03827551,20,1,1,,A,34,E,100,D
20181,03827551,20,2,1,,A,16,E,110,D
20181,03828261,21,0,1,1,D,,H,,A
20181,03828261,21,1,1,,A,60,E,100,D
20181,03828261,21,2,1,,A,47,E,110,D
20181,03828261,21,3,1,,A,31,E,200,D
20181,03828261,21,4,1,,A,62,E,210,D
20181,03840231,43,0,1,2,D,,H,,A
20181,03840231,43,1,1,,A,11,E,200,D
20181,03840231,43,2,1,,A,17,E,210,D
20181,03840231,43,3,1,,A,2,E,220,D
20181,03841501,33,0,1,1,D,,H,,A
20181,03841501,33,1,1,,A,34,E,100,D
20181,03841501,33,2,1,,A,6,E,110,D
20181,03841901,32,0,1,2,D,,H,,A
20181,03841901,32,1,1,,A,73,E,100,D
20181,03841901,32,2,1,,A,13,E,110,D
20181,03841901,32,3,1,,A,164,E,130,D
20181,03842553,19,0,1,1,D,,H,,A
20181,03842553,19,1,1,,A,24,E,100,D
20181,03842553,19,2,1,,A,16,E,110,D
20181,03842881,25,0,1,1,D,,H,,A
20181,03842881,25,1,1,,A,228,E,100,D
20181,03842881,25,2,1,,A,66,E,110,D
20181,03842881,25,3,1,,A,147,E,120,D
20181,03842881,25,4,1,,A,340,E,130,D
20181,03842881,25,5,1,,A,36,E,140,D
20181,03842881,25,6,1,,A,921,E,150,D
20181,03842881,25,7,1,,A,472,E,160,D
20181,03842881,25,8,1,,A,183,E,180,D
20181,03842881,25,9,1,,A,207,E,190,D
20181,03843241,43,0,1,1,D,,H,,A
20181,03843241,43,1,1,,A,28,E,100,D
20181,03843241,43,2,1,,A,22,E,110,D
20181,03843284,33,0,1,1,D,,H,,A
20181,03843284,33,1,1,,A,138,E,100,D
20181,03843284,33,2,1,,A,112,E,110,D
20181,03843631,37,0,1,1,D,,H,,A
20181,03843631,37,1,1,,A,332,E,100,D
20181,03843631,37,2,1,,A,269,E,110,D
20181,03843631,37,3,1,,A,195,E,120,D
20181,03843631,37,4,1,,A,83,E,140,D
20181,03843631,37,5,1,,A,939,E,150,D
20181,03843631,37,6,1,,A,182,E,190,D
20181,03843822,22,0,1,2,D,,H,,A
20181,03843822,22,1,1,,A,10,E,100,D
20181,03843822,22,2,1,,A,4,E,110,D
20181,03843822,22,3,1,,A,17,E,120,D
20181,03843822,22,4,1,,A,5,E,140,D
20181,03843822,22,5,1,,A,76,E,150,D
20181,03843822,22,6,1,,A,8,E,190,D
20181,03845261,53,0,1,1,D,,H,,A
20181,03845261,53,1,1,,A,6,E,100,D
20181,03845261,53,2,1,,A,1,E,110,D
20181,03845261,53,3,1,,A,10,E,120,D
20181,03845261,53,4,1,,A,1,E,140,D
20181,03845261,53,5,1,,A,27,E,150,D
20181,03845261,53,6,1,,A,14,E,160,D
20181,03845261,53,7,1,,A,5,E,180,D
20181,03845261,53,8,1,,A,6,E,190,D
20181,03845261,53,9,1,,A,3,E,200,D
20181,03845261,53,10,1,,A,5,E,210,D
20181,03845261,53,11,1,,A,2,E,220,D
20181,03845331,23,0,1,1,D,,H,,A
20181,03845331,23,1,1,,A,20,E,100,D
20181,03845331,23,2,1,,A,13,E,110,D
20181,03845331,23,3,1,,A,10,E,120,D
20181,03845331,23,4,1,,A,1,E,140,D
20181,03845331,23,5,1,,A,107,E,150,D
20181,03845331,23,6,1,,A,16,E,170,D
20181,03845331,23,7,1,,A,9,E,190,D
20181,03845711,30,0,1,1,D,,H,,A
20181,03845711,30,1,1,,A,291,E,100,D
20181,03845711,30,2,1,,A,53,E,110,D
20181,03845711,30,3,1,,A,656,E,130,D
20181,03845901,53,0,1,4,D,,H,,A
20181,03845901,53,1,1,,A,30,E,120,D
20181,03845901,53,2,1,,A,12,E,140,D
20181,03845901,53,3,1,,A,148,E,150,D
20181,03845901,53,4,1,,A,28,E,190,D
20181,03845901,53,5,1,,A,27,E,200,D
20181,03845901,53,6,1,,A,55,E,210,D
20181,03846951,47,0,1,2,D,,H,,A
20181,03846951,47,1,1,,A,72,E,100,D
20181,03846951,47,2,1,,A,20,E,110,D
20181,03846951,47,3,1,,A,36,E,200,D
20181,03846951,47,4,1,,A,60,E,210,D
20181,03846951,47,5,1,,A,22,E,220,D
20181,03847161,15,0,1,1,D,,H,,A
20181,03847161,15,1,1,,A,28,E,100,D
20181,03847161,15,2,1,,A,22,E,110,D
20181,03847631,23,0,1,1,D,,H,,A
20181,03847631,23,1,1,,A,81,E,100,D
20181,03847631,23,2,1,,A,67,E,110,D
20181,03847631,23,3,1,,A,48,E,120,D
20181,03847631,23,4,1,,A,202,E,130,D
20181,03847631,23,5,1,,A,20,E,140,D
20181,03847631,23,6,1,,A,237,E,150,D
20181,03847631,23,7,1,,A,45,E,190,D
20181,03847771,20,0,1,1,D,,H,,A
20181,03847771,20,1,1,,A,128,E,100,D
20181,03847771,20,2,1,,A,22,E,110,D
20181,03847771,20,3,1,,A,34,E,120,D
20181,03847771,20,4,1,,A,281,E,130,D
20181,03847771,20,5,1,,A,2,E,140,D
20181,03847771,20,6,1,,A,276,E,150,D
20181,03847771,20,7,1,,A,18,E,160,D
20181,03847771,20,8,1,,A,39,E,190,D
20181,03848811,14,0,1,1,D,,H,,A
20181,03848811,14,1,1,,A,138,E,100,D
20181,03848811,14,2,1,,A,112,E,110,D
20181,03850881,16,0,1,1,D,,H,,A
20181,03850881,16,1,1,,A,82,E,100,D
20181,03850881,16,2,1,,A,67,E,110,D
20181,03850881,16,3,1,,A,48,E,120,D
20181,03850881,16,4,1,,A,20,E,140,D
20181,03850881,16,5,1,,A,238,E,150,D
20181,03850881,16,6,1,,A,45,E,190,D
20181,03851451,37,0,1,1,D,,H,,A
20181,03851451,37,1,1,,A,60,E,100,D
20181,03851451,37,2,1,,A,40,E,110,D
20181,03852244,26,0,1,1,D,,H,,A
20181,03852244,26,1,1,,A,84,E,100,D
20181,03852244,26,2,1,,A,16,E,110,D
20181,03852454,26,0,1,1,D,,H,,A
20181,03852454,26,1,1,,A,78,E,100,D
20181,03852454,26,2,1,,A,22,E,110,D
20181,03854391,11,0,1,1,D,,H,,A
20181,03854391,11,1,1,,A,136,E,100,D
20181,03854391,11,2,1,,A,56,E,110,D
20181,03854391,11,3,1,,A,180,E,120,D
20181,03854391,11,4,1,,A,993,E,130,D
20181,03854391,11,5,1,,A,65,E,140,D
20181,03854391,11,6,1,,A,954,E,150,D
20181,03854391,11,7,1,,A,10,E,160,D
20181,03854391,11,8,1,,A,106,E,190,D
20181,03855271,32,0,1,1,D,,H,,A
20181,03855271,32,1,1,,A,87,E,100,D
20181,03855271,32,2,1,,A,17,E,110,D
20181,03855271,32,3,1,,A,196,E,130,D
20181,03856811,34,0,1,2,D,,H,,A
20181,03856811,34,1,1,,A,233,E,100,D
20181,03856811,34,2,1,,A,68,E,110,D
20181,03856811,34,3,1,,A,120,E,200,D
20181,03856811,34,4,1,,A,203,E,210,D
20181,03856811,34,5,1,,A,76,E,220,D
20181,03857071,38,0,1,2,D,,H,,A
20181,03857071,38,1,1,,A,89,E,100,D
20181,03857071,38,2,1,,A,26,E,110,D
20181,03857071,38,3,1,,A,135,E,130,D
20181,03857811,31,0,1,1,D,,H,,A
20181,03857811,31,1,1,,A,212,E,100,D
20181,03857811,31,2,1,,A,38,E,110,D
20181,03857981,27,0,1,2,D,,H,,A
20181,03857981,27,1,1,,A,54,E,100,D
20181,03857981,27,2,1,,A,15,E,110,D
20181,03857981,27,3,1,,A,81,E,130,D
20181,03858311,31,0,1,2,D,,H,,A
20181,03858311,31,1,1,,A,66,E,200,D
20181,03858311,31,2,1,,A,119,E,210,D
20181,03858311,31,3,1,,A,15,E,220,D
20182,03692764,26,0,1,1,D,,H,,A
20182,03692764,26,1,1,,A,691,E,100,D
20182,03692764,26,2,1,,A,88,E,110,D
20182,03692764,26,3,1,,A,192,E,120,D
20182,03692764,26,4,1,,A,1175,E,130,D
20182,03692764,26,5,1,,A,6,E,140,D
20182,03692764,26,6,1,,A,1116,E,150,D
20182,03692764,26,7,1,,A,232,E,190,D
20182,03693064,50,0,1,1,D,,H,,A
20182,03693064,50,1,1,,A,6,E,200,D
20182,03693064,50,2,1,,A,12,E,210,D
20182,03694294,39,0,1,2,D,,H,,A
20182,03694294,39,1,1,,A,266,E,100,D
20182,03694294,39,2,1,,A,34,E,110,D
20182,03694734,41,0,1,1,D,,H,,A
20182,03694734,41,1,1,,A,23,E,100,D
20182,03694734,41,2,1,,A,9,E,110,D
