ALCNO,CHIP,CHIPCOV,CHIPCOV_,CHIPPRMX,CHIP_,CHIP_RMX,CHXCHNG,CHXCHNG_,IHS,IHSCOV,IHSCOV_,IHS_,JCHIPQVX,JCHI_QVX,JMDCDQVX,JMDC_QVX,MDCDCOV,MDCDCOV_,MDCDPRMX,MDCD_RMX,MEDICAID,MEDI_AID,MEDPREM,MEDPREM_,MILITARY,MILI_ARY,MILMAN,MILMAN_,MILOTCOV,MILOTHR,MILOTHR_,MILOTSTL,MILO_COV,MILO_STL,MILSPC1,MILSPC1_,MILSPC2,MILSPC2_,MILSPC3,MILSPC3_,MILSPC4,MILSPC4_,MILVACOV,MILVASTL,MILV_COV,MILV_STL,MXCHNG,MXCHNG_,NEWID,QTRIRPMX,QTRI_PMX,RECTYPE,REC_ORIG,REC_STAT,SEQNO,STRFPRM1,STRF_RM1,TRIANYPD,TRIA_YPD,TRICRSTL,TRIC_STL,TRIIRGXB,TRII_GXB,TRILSTTM,TRIL_TTM,TRIRPMPD,TRIRPMXB,TRIR_MPD,TRIR_MXB,QYEAR
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03969432,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03969452,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20184
0,1,3,D,,D,A,1,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03969492,,A,HHM,5,1,10,2,D,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03969562,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03969882,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,270,D,1,D,90,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03969892,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03970172,,A,HHM,5,1,6,,A,,A,1,D,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03970182,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,1,1,D,,D,A,1,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03970482,,A,HHM,1,1,10,2,D,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03970582,,A,HHM,5,1,16,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03970602,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03970652,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03970672,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03970682,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,1,3,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03970822,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03970912,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03971092,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971142,,A,HHM,5,1,4,,A,2,D,1,D,,A,,A,10,,D,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971252,,A,HHM,5,1,14,,A,,A,1,D,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971362,,A,HHM,1,1,6,,A,,A,,A,,A,,A,04,27,D,D,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03971422,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971472,,A,HHM,5,1,31,,A,,A,1,D,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971662,,A,HHM,5,1,18,,A,,A,1,D,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971792,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03971852,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03971932,,A,HHM,5,1,21,,A,2,D,1,D,,A,,A,10,,D,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03971942,,A,HHM,5,1,16,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972042,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03972102,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972152,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972212,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03972312,,A,HHM,1,1,60,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,438,D,1,D,146,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972354,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972512,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972542,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03972562,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03972802,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03972812,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03972863,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03973272,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03973282,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03973362,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03973372,,A,HHM,1,1,9,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03973572,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03973602,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03973792,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03973812,,A,HHM,1,1,14,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03973962,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03973992,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03974084,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03974152,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03974302,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03974762,,A,HHM,5,1,2,,A,2,D,1,D,,A,,A,02,,D,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03974772,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03974842,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,30,D,5,D,10,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03974922,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,1,1,D,1,D,D,4,D,,A,,A,,A,0,,D,A,,A,03975032,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,294,D,3,D,98,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03975212,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03975222,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,408,D,1,D,136,D,1,D,1,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,2,D,03985512,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03985562,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03985672,,A,HHM,1,1,18,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03985752,,A,HHM,1,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03985772,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03985832,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,132,D,3,D,44,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03985842,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03985852,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03985882,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,1,4,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03986392,,A,HHM,1,1,3,2,D,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03986432,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03986522,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03986582,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03986612,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03986742,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03986912,,A,HHM,5,1,19,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03987112,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,3,1,D,,D,A,4,D,,A,,A,,A,0,,D,A,,A,03987172,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03987184,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03987372,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03987472,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,1,1,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03987512,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03987532,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03987582,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,12,D,1,D,4,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03988002,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03988022,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03988332,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03988402,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,C,03988462,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03988542,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03988642,,A,HHM,5,1,3,,A,,A,1,D,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,1763,T,1,D,588,T,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03988722,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03988803,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03988962,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03988982,,A,HHM,5,1,9,,A,,A,,C,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03989052,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03989142,,A,HHM,5,1,13,,A,,A,1,D,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03989182,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03989212,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03989272,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,1,1,D,55,D,D,2,D,2,0,D,D,165,D,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03989292,,A,HHM,1,1,18,1,D,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03989302,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03989312,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03989392,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,2,D,03989412,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,1,D,03989482,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03989562,144,F,HHM,1,1,3,,A,,A,,A,,A,,A,09,,D,C,20184
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,B,A,,A,03989662,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20184
