QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOG,PROP0NOG,OWNYG,OWNYG_,NEWMRTG,NEWMRTG_,ORGMRTG,ORGMRTG_,QMRTTRMG,QMRT_RMG,MRTPMTG,MRTPMTG_,PAYPRTXG,PAYP_TXG,PAYPRING,PAYP_ING,PAYMRING,PAYM_ING,PAYOTHRG,PAYO_HRG,QESCROWG,QESC_OWG,QPRINM1G,QPRI_M1G,QPRINM2G,QPRI_M2G,QPRINM3G,QPRI_M3G,QADINT1G,QADI_T1G,QADINT2G,QADI_T2G,QADINT3G,QADI_T3G,QRFINDTG,QRFI_DTG,FRSTPYMG,FRST_YMG,FRSTPYRG,FRST_YRG,FIXDRTEG,FIXD_TEG,QNEWDATG,QNEW_ATG,QBLNCM1G,QBLN_M1G,QBLNCM2G,QBLN_M2G,QBLNCM3G,QBLN_M3G,LOAN_NOG,LOAN0NOG,VARRTEG,VARRTEG_,INTONLYG,INTO_LYG,OTHRTEG,OTHRTEG_,PAYMT1G,PAYMT1G_,PAYMT2G,PAYMT2G_,PAYMT3G,PAYMT3G_,PAYPRNPG,PAYP_NPG,PAYINTG,PAYINTG_
20183,03781854,15,0,5,01,D,100,D,.0450,F,36000,F,15,F,275,F,,C,,C,,C,,C,0,F,216,F,217,F,218,F,59,F,58,F,57,F,,A,09,F,2008,F,2,F,,A,15702,F,15486,F,15269,F,01,D,,C,,C,,C,0,F,0,F,0,F,,C,,A
20183,03786794,15,0,5,01,D,100,D,.0450,F,36000,F,15,F,275,F,,C,,C,,C,,C,0,F,216,F,217,F,218,F,59,F,58,F,57,F,,A,09,F,2008,F,2,F,,A,15702,F,15486,F,15269,F,01,D,,A,,A,,A,0,F,0,F,0,F,,C,,A
20183,03798274,22,0,5,01,D,100,D,.0410,D,50000,D,15,D,400,D,,B,,B,,B,,B,28,D,221,D,222,D,223,D,151,D,150,D,149,D,,A,02,D,2016,D,1,D,,A,44100,D,43878,D,43656,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03799984,19,0,5,01,D,100,D,.0480,D,30000,D,15,D,250,D,,B,,B,,B,,B,16,D,0,D,0,D,0,D,234,D,234,D,234,D,,A,04,D,2014,D,1,D,,A,30000,D,30000,D,30000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03801074,12,0,5,01,D,100,D,.0544,D,49146,D,15,D,400,D,3,D,4,D,,A,,A,0,D,271,D,272,D,274,D,129,D,128,D,126,D,,A,08,D,2010,D,1,D,,A,28434,D,28163,D,27891,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03805404,26,0,5,01,D,100,D,.0579,D,12000,D,15,D,500,D,3,D,,A,,A,,A,400,D,73,D,73,D,73,D,27,D,27,D,27,D,,A,01,D,2009,D,1,D,,A,5694,D,5621,D,5548,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A
20183,03806014,15,0,5,01,D,100,D,.0400,F,85000,F,15,F,629,F,,A,,A,,A,,A,0,F,0,F,0,F,0,F,3000,F,3000,F,3000,F,,A,08,F,2012,F,2,F,,A,85000,F,85000,F,85000,F,01,D,1,D,,A,,A,3000,F,7800,V,2850,V,,A,2,D
20183,03820513,27,0,5,01,D,100,D,.0400,D,20000,D,5,D,400,D,,B,,B,,B,,B,32,D,322,D,323,D,324,D,46,D,45,D,44,D,,A,08,D,2016,D,1,D,,A,13779,D,13457,D,13133,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03821983,13,0,5,01,D,100,D,.0716,D,11016,D,15,D,100,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,75,D,75,D,75,D,,A,08,D,2006,D,1,D,,A,11016,D,11016,D,11016,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03822593,10,0,5,01,D,100,D,.0400,D,95000,D,5,D,1750,D,,A,,A,,A,,A,0,D,254,D,255,D,256,D,46,D,45,D,44,D,,A,06,D,2017,D,2,D,,A,80454,D,78973,D,77486,D,01,D,1,D,,A,,A,300,D,300,D,300,D,1,D,2,D
20183,03824543,22,0,5,01,D,100,D,.0525,D,36500,D,10,D,392,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,06,D,2013,D,2,D,,A,21225,D,20927,D,20627,D,01,D,1,D,,A,,A,,C,,C,,C,1,D,2,D
20183,03828923,26,0,5,01,D,100,D,.0475,D,15000,D,15,D,300,D,,B,,B,,B,,B,183,D,58,D,59,D,59,D,50,D,49,D,49,D,,A,01,D,2018,D,1,D,,A,14826,D,14768,D,14710,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03839753,13,0,1,01,D,100,D,.0475,D,5000,D,15,D,160,D,,B,,B,,B,,B,121,D,20,D,20,D,20,D,19,D,19,D,19,D,,A,09,D,2017,D,1,D,,A,4844,D,4824,D,4804,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03840223,18,0,5,01,D,100,D,.0475,D,40000,D,20,D,400,D,,B,,B,,B,,B,142,D,106,D,107,D,107,D,152,D,151,D,151,D,,A,01,D,2017,D,1,D,,A,38357,D,38251,D,38144,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03842143,20,0,5,01,D,100,D,.0540,F,54000,F,15,F,534,F,,B,,B,,B,,B,96,F,428,F,430,F,432,F,10,F,8,F,6,F,,A,10,F,2003,F,1,F,,A,2259,F,1831,F,1402,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03845733,36,0,5,01,D,100,D,.0400,D,67000,D,10,D,687,D,,B,,B,,B,,B,9,D,586,D,587,D,589,D,92,D,91,D,89,D,,A,01,D,2012,D,1,D,,A,27748,D,27163,D,26575,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03847773,25,0,5,01,D,100,D,.0475,D,2000,D,10,D,1900,D,3,D,4,D,,A,,A,1879,D,16,D,16,D,16,D,5,D,5,D,5,D,,A,01,D,2014,D,1,D,,A,1246,D,1230,D,1214,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03849543,21,0,5,01,D,100,D,.0709,F,11838,F,15,F,107,F,,A,,A,,A,,A,0,F,83,F,83,F,84,F,24,F,24,F,23,F,,A,02,F,2007,F,1,F,,A,4135,F,4052,F,3969,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03850083,41,0,5,01,D,100,D,.0473,D,40218,D,5,D,754,D,,A,,A,,A,,A,0,D,739,D,742,D,745,D,15,D,12,D,9,D,,A,10,D,2013,D,1,D,,A,3726,D,2986,D,2244,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03852113,26,0,5,01,D,100,D,.0500,D,5000,D,5,D,94,D,,A,,A,,A,,A,0,D,1197,T,1202,T,1211,T,193,D,188,D,184,D,,A,09,D,2016,D,2,D,,A,3390,D,3310,D,3229,D,01,D,1,D,,A,,A,1287,D,1287,D,1287,D,1,D,2,D
20183,03852223,12,0,5,01,D,100,D,.0500,D,5657,D,10,D,60,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,60,D,60,D,60,D,,A,06,D,2014,D,1,D,,A,5657,D,5657,D,5657,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03853053,17,0,5,01,D,100,D,.0550,F,50000,F,15,F,409,F,,A,,A,,A,,A,0,F,229,F,230,F,231,F,271,F,270,F,269,F,,A,09,F,2017,F,2,F,,A,48356,F,48169,F,47981,F,01,D,1,D,,A,,A,350,F,350,F,500,F,1,D,2,D
20183,03853453,20,0,5,01,D,100,D,.0450,D,26144,D,15,D,200,D,,A,,A,,A,,A,0,D,110,D,110,D,111,D,90,D,90,D,89,D,,A,10,D,2016,D,1,D,,A,24030,D,23921,D,23810,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03854533,13,0,5,01,D,100,D,.0400,D,85000,D,15,D,629,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,3000,D,3000,D,3000,D,,A,08,D,2012,D,2,D,,A,85000,D,85000,D,85000,D,01,D,,A,2,D,,A,3000,D,7800,T,2850,T,,A,2,D
20183,03854993,17,0,5,01,D,100,D,.0415,D,22558,D,10,D,230,D,,A,,A,,A,,A,0,D,156,D,157,D,157,D,74,D,73,D,73,D,,A,10,D,2017,D,1,D,,A,21327,D,21171,D,21014,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03857103,39,0,5,01,D,100,D,.0650,D,77000,D,15,D,929,D,,B,,B,,B,,B,258,D,322,D,324,D,326,D,349,D,347,D,345,D,,A,10,D,2014,D,1,D,,A,64422,D,64100,D,63776,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03857153,22,0,5,01,D,100,D,.0475,F,100000,F,10,F,1200,F,,B,,B,,B,,B,152,F,681,F,684,F,687,F,367,F,364,F,361,F,,A,05,F,2017,F,1,F,,A,92682,F,92001,F,91318,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20183,03857713,10,0,5,01,D,100,D,.0440,D,166096,D,13,D,1400,D,,A,,A,,A,,A,0,D,851,D,854,D,857,D,549,D,546,D,543,D,,A,10,D,2016,D,1,D,,A,148487,T,147606,T,146722,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03892252,24,0,5,01,D,100,D,.0600,D,30000,D,14,D,267,D,,B,,B,,B,,B,3,D,243,D,245,D,246,D,21,D,19,D,18,D,,A,08,D,2005,D,1,D,,A,4140,D,3896,D,3652,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03892342,23,0,5,01,D,100,D,.0450,D,100000,D,10,D,1036,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,05,D,2011,D,2,D,,A,35742,D,34840,D,33934,D,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20183,03893052,24,0,5,01,D,100,D,.0460,D,25000,D,15,D,225,D,,B,,B,,B,,B,32,D,112,D,113,D,113,D,81,D,80,D,80,D,,A,02,D,2015,D,1,D,,A,21033,D,20921,D,20808,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03897532,15,0,1,01,D,100,D,.0750,D,50000,D,20,D,450,D,,B,,B,,B,,B,47,D,247,D,248,D,250,D,156,D,155,D,153,D,,A,11,D,2004,D,1,D,,A,24996,D,24750,D,24501,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03901452,12,0,1,01,D,100,D,.0670,D,67732,D,20,D,513,D,,A,,A,,A,,A,0,D,437,D,439,D,441,D,76,D,74,D,72,D,,A,09,D,2000,D,1,D,,A,13699,D,13263,D,12824,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03901452,13,0,1,01,D,100,D,.0714,D,30331,D,15,D,275,D,,A,,A,,A,,A,0,D,190,D,191,D,193,D,85,D,84,D,82,D,,A,06,D,2008,D,1,D,,A,14224,D,14034,D,13843,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03903792,12,0,5,01,D,100,D,.0500,F,5000,F,5,F,94,F,,A,,A,,A,,A,0,F,1197,V,1202,V,1211,V,193,F,188,F,184,F,,A,09,F,2016,F,2,F,,A,3390,F,3310,F,3229,F,01,D,1,D,,A,,A,1287,F,1287,F,1287,F,1,D,2,D
20183,03905132,27,0,1,01,D,100,D,.0440,F,166096,F,13,F,1400,F,,A,,A,,A,,A,0,F,851,F,854,F,857,F,549,F,546,F,543,F,,A,10,F,2016,F,1,F,,A,148487,V,147606,V,146722,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03905792,23,0,5,01,D,100,D,.0450,D,115787,D,10,D,1200,D,,A,,A,,A,,A,0,D,,A,766,D,769,D,,A,434,D,431,D,,A,06,D,2018,D,1,D,,A,,A,115787,D,115021,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03906172,20,0,5,01,D,100,D,.0474,D,80000,D,10,D,838,D,,A,,A,,A,,A,0,D,812,D,815,D,819,D,310,D,308,D,305,D,,A,08,D,2016,D,2,D,,A,68585,D,68018,D,67448,D,01,D,,A,2,D,,A,1200,D,1200,D,1200,D,1,D,2,D
20183,03906632,24,0,5,01,D,100,D,.0500,D,8000,D,8,D,180,D,,B,,B,,B,,B,79,D,89,D,90,D,90,D,12,D,11,D,11,D,,A,10,D,2012,D,1,D,,A,2783,D,2693,D,2604,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03908472,25,0,5,01,D,100,D,.0440,D,60000,D,10,D,619,D,,A,,A,,A,,A,0,D,484,D,486,D,487,D,95,D,93,D,92,D,,A,06,D,2012,D,2,D,,A,27713,D,27196,D,26677,D,01,D,,A,,A,3,D,579,D,579,D,579,D,1,D,2,D
20183,03909482,31,0,5,01,D,100,D,.0600,D,26121,D,10,D,290,D,,A,,A,,A,,A,0,D,168,D,168,D,169,D,122,D,122,D,121,D,,A,07,D,2017,D,1,D,,A,24491,D,24323,D,24155,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03912552,26,0,5,01,D,100,D,.0440,D,125000,D,10,D,1289,D,,A,,A,,A,,A,0,D,546,D,548,D,550,D,227,D,225,D,223,D,,A,04,D,2016,D,2,D,,A,103281,D,102371,D,101456,D,01,D,1,D,,A,,A,775,D,566,D,773,D,1,D,2,D
20183,03923752,23,0,5,01,D,100,D,.0460,D,55000,D,15,D,895,D,,B,,B,,B,,B,471,D,246,D,247,D,247,D,178,D,177,D,177,D,,A,05,D,2015,D,1,D,,A,46543,D,46298,D,46051,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03926512,24,0,5,01,D,100,D,.0440,D,50000,D,17,D,350,D,,B,,B,,B,,B,1,D,177,D,178,D,178,D,172,D,171,D,171,D,,A,12,D,2016,D,1,D,,A,46923,D,46746,D,46569,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03927422,18,0,5,01,D,100,D,.0420,D,35345,D,15,D,265,D,,A,,A,,A,,A,0,D,141,D,142,D,142,D,124,D,123,D,123,D,,A,06,D,2018,D,1,D,,A,35345,D,35204,D,35062,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03930152,31,0,5,01,D,100,D,.0530,D,30000,D,20,D,400,D,,B,,B,,B,,B,197,D,157,D,158,D,159,D,46,D,45,D,44,D,,A,04,D,2003,D,1,D,,A,10364,D,10207,D,10049,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03930822,57,0,5,01,D,100,D,.0550,D,50000,D,15,D,409,D,,A,,A,,A,,A,0,D,229,D,230,D,231,D,271,D,270,D,269,D,,A,09,D,2017,D,2,D,,A,48356,D,48169,D,47981,D,01,D,1,D,,A,,A,350,D,350,D,500,D,1,D,2,D
20183,03931662,17,0,5,01,D,100,D,.0709,D,11838,D,15,D,107,D,,A,,A,,A,,A,0,D,83,D,83,D,84,D,24,D,24,D,23,D,,A,02,D,2007,D,1,D,,A,4135,D,4052,D,3969,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03947141,23,0,1,01,D,100,D,.0475,D,30000,D,5,D,640,D,,B,,B,,B,,B,77,D,466,D,468,D,470,D,97,D,95,D,93,D,,A,04,D,2017,D,1,D,,A,24551,D,24086,D,23618,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03947741,7,0,1,01,D,100,D,.0440,D,30000,D,15,D,515,D,,B,,B,,B,,B,287,D,127,D,128,D,128,D,101,D,100,D,100,D,,A,07,D,2016,D,1,D,,A,27429,D,27302,D,27174,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03951051,11,0,1,01,D,100,D,.0400,D,8500,D,6,D,220,D,,B,,B,,B,,B,87,D,116,D,116,D,116,D,17,D,17,D,17,D,,A,10,D,2015,D,1,D,,A,5203,D,5088,D,4972,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03952321,21,0,1,01,D,100,D,.0492,D,50000,D,15,D,568,D,,B,,B,,B,,B,175,D,230,D,231,D,232,D,163,D,162,D,161,D,,A,03,D,2014,D,1,D,,A,39820,D,39591,D,39360,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03953361,11,0,1,01,D,100,D,.0440,F,166096,F,13,F,1400,F,,A,,A,,A,,A,0,F,851,F,854,F,857,F,549,F,546,F,543,F,,A,10,F,2016,F,1,F,,A,148487,V,147606,V,146722,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03965101,13,0,1,01,D,100,D,.0495,D,127000,D,10,D,1344,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,11,D,2008,D,2,D,,A,7948,D,6637,D,5321,D,01,D,1,D,,A,,A,1500,D,1500,D,1500,D,1,D,2,D
20183,03965671,46,0,1,01,D,100,D,.0450,D,150000,D,15,D,1147,D,,A,,A,,A,6,D,0,D,1197,T,1202,T,1211,T,22,D,18,D,13,D,,A,10,D,2003,D,2,D,,A,5794,D,4669,D,3540,D,01,D,1,D,,A,,A,485,D,485,D,485,D,,A,,A
20183,03966131,23,0,1,01,D,100,D,.0475,D,33389,D,7,D,468,D,,A,,A,,A,,A,0,D,344,D,345,D,347,D,124,D,123,D,121,D,,A,11,D,2017,D,1,D,,A,31354,D,31010,D,30665,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03967051,14,0,1,01,D,100,D,.0544,F,49146,F,15,F,400,F,3,F,4,F,,A,,A,0,F,271,F,272,F,274,F,129,F,128,F,126,F,,A,08,F,2010,F,1,F,,A,28434,F,28163,F,27891,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03968931,13,0,1,01,D,100,D,.0475,F,15000,F,15,F,300,F,,B,,B,,B,,B,183,F,58,F,59,F,59,F,50,F,49,F,49,F,,A,01,F,2018,F,1,F,,A,14826,F,14768,F,14710,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03970801,18,0,1,01,D,100,D,.0716,F,40000,F,13,F,400,F,,B,,B,,B,,B,5,F,368,F,370,F,373,F,27,F,25,F,22,F,,A,06,F,2006,F,1,F,,A,4491,F,4123,F,3752,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03970881,26,0,1,01,D,100,D,.0540,D,54000,D,15,D,534,D,,B,,B,,B,,B,96,D,428,D,430,D,432,D,10,D,8,D,6,D,,A,10,D,2003,D,1,D,,A,2259,D,1831,D,1402,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03971941,15,0,1,01,D,100,D,.0440,F,60000,F,10,F,619,F,,A,,A,,A,,A,0,F,484,F,486,F,487,F,95,F,93,F,92,F,,A,06,F,2012,F,2,F,,A,27713,F,27196,F,26677,F,01,D,1,D,,A,,A,579,F,579,F,579,F,1,D,2,D
20183,03974101,21,0,1,01,D,100,D,.0595,D,27000,D,10,D,356,D,,B,,B,,B,,B,57,D,197,D,198,D,199,D,102,D,101,D,100,D,,A,05,D,2015,D,1,D,,A,20509,D,20312,D,20114,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03974271,13,0,1,01,D,100,D,.0440,F,125000,F,10,F,1289,F,,A,,A,,A,,A,0,F,546,F,548,F,550,F,227,F,225,F,223,F,,A,04,F,2016,F,2,F,,A,103281,F,102371,F,101456,F,01,D,,A,,A,,A,775,F,566,F,773,F,1,D,2,D
20183,03990401,9,0,1,01,D,100,D,.0818,D,40000,D,20,D,350,D,3,D,,A,,A,,A,11,D,319,D,321,D,323,D,20,D,18,D,16,D,,A,03,D,1999,D,1,D,,A,2990,D,2671,D,2350,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03990471,14,0,1,01,D,100,D,.0716,D,40000,D,13,D,400,D,,B,,B,,B,,B,5,D,368,D,370,D,373,D,27,D,25,D,22,D,,A,06,D,2006,D,1,D,,A,4491,D,4123,D,3752,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03991761,13,0,1,01,D,100,D,.0440,D,71740,D,20,D,450,D,,A,,A,,A,,A,0,D,201,D,202,D,203,D,249,D,248,D,247,D,,A,10,D,2016,D,1,D,,A,67868,D,67667,D,67465,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03995741,21,0,1,01,D,100,D,.0716,F,40000,F,13,F,400,F,,B,,B,,B,,B,5,F,368,F,370,F,373,F,27,F,25,F,22,F,,A,06,F,2006,F,1,F,,A,4491,F,4123,F,3752,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20183,03996321,12,0,1,01,D,100,D,.0450,F,36000,F,15,F,275,F,,C,,C,,C,,C,0,F,216,F,217,F,218,F,59,F,58,F,57,F,,A,09,F,2008,F,2,F,,A,15702,F,15486,F,15269,F,01,D,,A,,A,,A,0,F,0,F,0,F,,C,,A
20184,03820514,25,0,5,01,D,100,D,.0400,D,20000,D,5,D,400,D,,B,,B,,B,,B,32,D,325,D,326,D,327,D,43,D,42,D,41,D,,A,08,D,2016,D,1,D,,A,12809,D,12484,D,12157,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03821984,13,0,5,01,D,100,D,.0716,F,40000,F,13,F,400,F,,B,,B,,B,,B,5,F,382,F,384,F,386,F,13,F,11,F,9,F,,A,03,F,2006,F,1,F,,A,2248,F,1867,F,1483,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03822594,9,0,5,01,D,100,D,.0400,D,95000,D,5,D,1750,D,,A,,A,,A,,A,0,D,86,D,86,D,86,D,14,D,14,D,14,D,,A,06,D,2017,D,2,D,,A,75995,D,74499,D,72998,D,01,D,1,D,,A,,A,100,D,100,D,100,D,1,D,2,D
20184,03824544,28,0,5,01,D,100,D,.0525,D,36500,D,10,D,392,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,0,D,0,D,0,D,,A,06,D,2013,D,2,D,,A,20325,D,20022,D,19718,D,01,D,1,D,,A,,A,0,D,0,D,0,D,1,D,2,D
20184,03825024,27,0,5,01,D,100,D,.0595,D,10000,D,7,D,146,D,,A,,A,,A,,A,0,D,96,D,97,D,97,D,50,D,49,D,49,D,,A,07,D,2018,D,1,D,,A,10000,D,9904,D,9807,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03828924,31,0,5,01,D,100,D,.0475,D,15000,D,15,D,300,D,,B,,B,,B,,B,183,D,59,D,59,D,59,D,44,D,44,D,44,D,,A,01,D,2018,D,1,D,,A,14651,D,14592,D,14533,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03840224,12,0,5,01,D,100,D,.0475,D,40000,D,20,D,400,D,,B,,B,,B,,B,142,D,107,D,108,D,108,D,151,D,150,D,150,D,,A,01,D,2017,D,1,D,,A,38037,D,37930,D,37822,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03842144,19,0,5,01,D,100,D,.0460,F,55000,F,15,F,895,F,,B,,B,,B,,B,471,F,248,F,249,F,250,F,176,F,175,F,174,F,,A,05,F,2015,F,1,F,,A,45804,F,45555,F,45306,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03845734,29,0,5,01,D,100,D,.0400,D,67000,D,10,D,687,D,,B,,B,,B,,B,9,D,591,D,593,D,595,D,87,D,85,D,83,D,,A,01,D,2012,D,1,D,,A,25986,D,25394,D,24801,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03847774,26,0,5,01,D,100,D,.0475,D,2000,D,10,D,1900,D,3,D,4,D,,A,,A,1879,D,16,D,16,D,16,D,5,D,5,D,5,D,,A,01,D,2014,D,1,D,,A,1198,D,1182,D,1165,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03849544,16,0,5,01,D,100,D,.1000,F,50000,F,15,F,750,F,,B,,B,,B,,B,213,F,265,F,267,F,269,F,272,F,270,F,268,F,,A,09,F,2010,F,1,F,,A,32674,F,32410,F,32143,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03850084,25,0,5,01,D,100,D,.0473,D,40218,D,5,D,754,D,,A,,A,,A,,A,0,D,748,D,751,D,,A,6,D,3,D,,A,,A,10,D,2013,D,1,D,,A,1499,D,751,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03851564,21,0,5,01,D,100,D,.0475,D,226250,T,5,D,3363,T,,B,,B,,B,,B,1187,D,,A,,A,,A,,A,,A,,A,,A,12,D,2018,D,1,D,122018,D,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03852094,15,0,5,01,D,100,D,.0600,D,217,D,10,D,2,D,,C,,C,,C,,C,0,D,1,D,1,D,1,D,1,D,1,D,1,D,,A,04,D,2018,D,2,D,,A,212,D,211,D,210,D,01,D,,A,2,D,,A,213,D,213,D,213,D,,C,,A
20184,03852114,39,0,5,01,D,100,D,.0500,D,5000,D,5,D,94,D,,A,,A,,A,,A,0,D,1197,T,1202,T,1211,T,179,D,174,D,170,D,,A,09,D,2016,D,2,D,,A,3148,D,3067,D,2985,D,01,D,1,D,,A,,A,1287,D,1287,D,1287,D,1,D,2,D
20184,03852224,12,0,5,01,D,100,D,.0500,D,3179,D,5,D,60,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,60,D,60,D,60,D,,A,06,D,2014,D,1,D,,A,3179,D,3179,D,3179,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03853054,18,0,5,01,D,100,D,.0440,F,50000,F,17,F,350,F,,B,,B,,B,,B,1,F,179,F,180,F,180,F,170,F,169,F,169,F,,A,12,F,2016,F,1,F,,A,46390,F,46212,F,46032,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20184,03853454,27,0,5,01,D,100,D,.0450,D,26144,D,15,D,200,D,,A,,A,,A,,A,0,D,139,D,140,D,140,D,61,D,60,D,60,D,,A,10,D,2011,D,1,D,,A,16238,D,16099,D,15959,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03854534,14,0,5,01,D,100,D,.0400,D,85000,D,15,D,629,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,3200,D,3200,D,3200,D,,A,08,D,2012,D,2,D,,A,85000,D,85000,D,85000,D,01,D,,A,2,D,,A,3200,D,7800,T,2850,T,,A,2,D
20184,03857104,30,0,5,01,D,100,D,.0650,D,77000,D,15,D,929,D,,B,,B,,B,,B,258,D,556,D,559,D,562,D,115,D,112,D,109,D,,A,08,D,2006,D,1,D,,A,21278,D,20723,D,20164,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03857154,21,0,5,01,D,100,D,.0400,F,95000,F,5,F,1750,F,,A,,A,,A,,A,0,F,86,F,86,F,86,F,14,F,14,F,14,F,,A,06,F,2017,F,2,F,,A,75995,F,74499,F,72998,F,01,D,1,D,,A,,A,100,F,100,F,100,F,1,D,2,D
20184,03857714,10,0,5,01,D,100,D,.0440,D,166096,D,13,D,1400,D,,A,,A,,A,,A,0,D,860,D,864,D,867,D,540,D,536,D,533,D,,A,10,D,2016,D,1,D,,A,148487,T,147606,T,146722,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03860504,35,0,5,01,D,100,D,.0537,D,140000,D,10,D,1267,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,01,D,2019,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03892253,16,0,5,01,D,100,D,.0600,D,30000,D,14,D,267,D,,B,,B,,B,,B,3,D,247,D,248,D,249,D,17,D,16,D,15,D,,A,08,D,2005,D,1,D,,A,3406,D,3159,D,2911,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
