QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20181,03700503,17,0,5,02,D,105,D,2016,D,,A,,C,11,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20181,03701313,8,0,5,01,D,105,D,2017,D,,A,36,D,10,D,336,D,3,D,,A,,A,2000,D,,A,,A,336,D,336,D,336,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,FOR
20181,03701323,18,0,5,02,D,105,D,2018,D,,A,39,D,11,D,425,D,3,D,,A,,A,700,D,,A,,A,,A,425,D,425,D,,A,,A,,A,700,D,,A,D,,A,2017,D,CHE
20181,03701443,15,0,5,01,D,105,D,2015,D,,A,36,D,11,D,750,D,3,D,,A,,A,1000,D,,A,10,D,750,D,,A,,A,,A,,A,,A,1000,D,,A,D,,A,2015,D,TOY
20181,03701763,11,0,5,01,D,105,D,2017,D,,A,24,D,06,D,275,D,3,D,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20181,03701793,16,0,5,01,D,105,D,2016,D,,A,236,D,07,D,427,D,3,D,,A,,A,,A,,A,,A,427,D,427,D,427,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20181,03713093,15,0,5,02,D,105,D,2014,D,,A,,C,06,F,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2017,F,KIA
20181,03713093,16,0,5,03,D,105,D,2017,D,,A,36,D,09,D,438,D,3,D,,A,,A,2000,D,,A,,A,438,D,438,D,438,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,HON
20181,03714003,13,0,5,01,D,105,D,2016,D,,A,36,D,05,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20181,03714383,6,0,1,01,D,105,D,2017,D,,A,36,D,10,D,277,D,3,D,,A,,A,3253,D,,A,,A,277,D,277,D,277,D,,A,,A,,A,3253,D,,A,D,,A,2017,D,MAZ
20181,03714393,15,0,1,01,D,105,D,2016,D,,A,36,D,07,D,1200,D,3,D,,A,,A,,C,,A,,A,1200,D,1200,D,1200,D,,A,,A,,A,,B,,A,D,,A,2016,D,ROL
20181,03714443,17,0,5,01,D,105,D,2016,D,,A,24,D,05,D,230,D,3,D,,A,2000,D,,A,,A,12,D,230,D,230,D,,A,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20181,03714443,18,0,1,02,D,105,D,2018,D,,A,24,D,01,D,314,D,3,D,,A,,A,,A,,A,,A,,A,,A,314,D,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20181,03715763,8,0,5,01,D,105,D,2016,D,,A,36,D,10,D,402,D,3,D,,A,,A,,A,,A,,A,402,D,402,D,402,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20181,03715823,20,0,5,01,D,105,D,2015,D,,A,36,D,08,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2015,D,VOK
20181,03716263,13,0,5,01,D,105,D,2015,D,,A,48,D,06,D,400,D,3,D,,A,,A,,A,,A,12,D,400,D,400,D,,A,,A,,A,,A,,A,,A,D,,A,2015,D,KIA
20181,03716263,14,0,1,02,D,105,D,2018,D,,A,36,D,02,D,400,D,3,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20181,03716513,16,0,5,01,D,105,D,2016,D,,A,36,D,02,D,365,D,3,D,,A,,A,8000,D,,A,,A,365,D,365,D,365,D,40,D,40,D,40,D,8000,D,,A,D,,A,2016,D,SUB
20181,03717683,18,0,5,01,D,105,D,2017,D,,A,36,D,09,D,283,D,3,D,,A,,A,,A,,A,,A,283,D,283,D,283,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20181,03718333,9,0,5,01,D,105,D,2017,D,,A,36,D,09,D,238,D,3,D,,A,,A,5000,D,,A,,A,238,D,238,D,238,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,HON
20181,03718353,12,0,5,01,D,105,D,2016,D,,A,36,D,02,D,300,D,3,D,,A,,A,10000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,10000,D,,A,D,,A,2016,D,LEX
20181,03718653,12,0,5,01,D,105,D,2009,D,,A,60,D,08,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2014,D,HON
20181,03718703,18,0,5,01,D,105,D,2015,D,,A,36,D,04,D,267,D,3,D,,A,,A,2000,D,,A,,A,267,D,267,D,267,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,GMC
20181,03718753,16,0,5,01,D,105,D,2017,D,,A,36,D,02,D,315,D,3,D,,A,,A,,A,,A,,A,315,D,315,D,315,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20181,03718873,11,0,5,01,D,105,D,2016,D,,A,36,D,02,D,435,D,3,D,,A,,A,,A,,A,,A,435,D,435,D,435,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20181,03718873,12,0,5,02,D,105,D,2017,D,,A,39,D,09,D,331,D,3,D,,A,10000,D,,A,,A,,A,331,D,331,D,331,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20181,03719563,14,0,5,01,D,105,D,2015,D,,A,36,D,12,D,200,D,3,D,,A,,A,3000,D,,A,,A,200,D,200,D,200,D,,A,,A,,A,3000,D,,A,D,,A,2014,D,TOY
20181,03719593,10,0,5,01,D,105,D,2016,D,,A,36,D,05,D,235,D,3,D,,A,,A,,A,,A,,A,235,D,235,D,235,D,,A,,A,,A,,A,,A,D,,A,2016,D,JEE
20181,03720343,12,0,5,01,D,105,D,2017,D,,A,39,D,06,D,1300,D,3,D,1170,D,,A,5000,D,5000,D,,A,130,D,130,D,130,D,,A,,A,,A,0,D,,A,D,,A,2017,D,CAD
20181,03720943,15,0,5,02,D,105,D,2017,D,,A,36,D,11,D,287,D,3,D,,A,,A,,A,,A,,A,287,D,287,D,287,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20181,03721063,16,0,5,01,D,105,D,2017,D,,A,36,D,06,D,380,D,3,D,,A,17000,D,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20181,03721243,11,0,5,01,D,105,D,2016,D,,A,36,D,08,D,272,D,3,D,,A,,A,900,D,,A,,A,272,D,272,D,272,D,,A,,A,,A,900,D,,A,D,,A,2016,D,ACU
20181,03721263,48,0,5,01,D,105,D,2016,D,,A,36,D,01,D,317,D,3,D,,A,,A,4000,D,,A,,A,317,D,317,D,317,D,,A,,A,,A,4000,D,,A,D,,A,2017,D,TOY
20181,03721503,8,0,1,01,D,105,D,2018,D,,A,36,D,01,D,360,D,3,D,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,30,D,,A,,A,D,,A,2018,D,KIA
20181,03721643,9,0,5,01,D,105,D,2015,D,,A,36,D,05,D,600,D,3,D,,A,,A,5000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,5000,D,,A,D,,A,2014,D,BMW
20181,03722113,34,0,5,01,D,105,D,2016,D,,A,36,D,09,D,322,D,3,D,,A,,A,,A,,A,,A,322,D,322,D,322,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20181,03722113,35,0,5,02,D,105,D,2016,D,,A,36,D,05,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20181,03722143,5,0,5,01,D,105,D,2004,D,,A,1,D,05,F,,C,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2014,F,TOY
20181,03722833,13,0,5,01,D,105,D,2017,D,,A,36,D,07,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2017,D,NIS
20181,03722923,11,0,1,01,D,105,D,2008,D,,A,36,D,08,D,215,D,3,D,,A,,A,,A,,A,,A,215,D,215,D,215,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20181,03723423,8,0,5,01,D,105,D,2016,D,,A,36,D,11,D,350,D,3,D,,A,,A,500,D,,A,,A,350,D,350,D,350,D,20,D,20,D,20,D,500,D,,A,D,,A,2015,D,HON
20181,03723433,13,0,5,01,D,105,D,2017,D,,A,39,D,07,D,465,D,3,D,,A,,A,,A,,A,,A,465,D,465,D,465,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20181,03723483,15,0,5,01,D,105,D,2015,D,,A,36,D,02,D,641,D,3,D,,A,,A,3000,D,,A,,A,641,D,641,D,641,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,BMW
20181,03723523,21,0,1,01,D,105,D,2017,D,,A,39,D,11,D,429,D,3,D,,A,3500,D,,A,,A,,A,429,D,429,D,429,D,,A,,A,,A,,A,,A,D,,A,2017,D,INF
20181,03723693,19,0,5,01,D,105,D,2017,D,,A,36,D,08,D,482,D,3,D,,A,,A,1750,D,,A,,A,482,D,482,D,482,D,,A,,A,,A,1750,D,,A,D,,A,2017,D,GMC
20181,03734383,8,0,5,01,D,105,D,2013,D,,A,36,D,02,D,416,D,3,D,,A,,A,3200,D,,A,,A,416,D,416,D,416,D,,A,,A,,A,3200,D,,A,D,,A,2017,D,DOD
20181,03735433,5,0,5,01,D,105,D,2016,D,,A,60,D,12,D,388,D,3,D,,A,,A,,A,,A,,A,388,D,388,D,388,D,,A,,A,,A,,A,,A,D,,A,2015,D,MIT
20181,03735963,19,0,5,01,D,105,D,2014,D,,A,36,D,10,F,186,D,3,D,,A,,A,,A,,A,,A,186,D,186,D,186,D,,A,,A,,A,,A,,A,D,,A,2016,F,TOY
20181,03736153,16,0,5,01,D,105,D,2010,D,,A,60,D,03,D,165,D,3,D,,A,2000,D,6000,D,,A,,A,165,D,165,D,165,D,,A,,A,,A,6000,D,,A,D,,A,2015,D,FOR
20181,03736673,17,0,5,01,D,105,D,2015,D,,A,36,D,06,D,218,D,3,D,,A,5000,D,,A,,A,,A,218,D,218,D,218,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20181,03736973,14,0,5,01,D,105,D,,C,,A,,C,09,F,,C,3,D,,A,,A,,C,,A,,A,225,F,225,F,225,F,,A,,A,,A,,B,,A,D,,A,2017,D,CAD
20181,03737503,11,0,5,01,D,105,D,2016,D,,A,36,D,09,D,210,D,3,D,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,,A,,A,,A,,A,D,,A,2016,D,HON
20181,03737813,10,0,5,01,D,105,D,2016,D,,A,1,D,07,D,0,D,7,D,,A,,A,27500,D,,A,,A,,A,,A,,A,,A,,A,,A,27500,D,,A,D,,A,2017,D,FOR
20181,03737993,8,0,5,01,D,105,D,2016,D,,A,36,D,09,D,269,D,3,D,,A,10000,D,8000,D,,A,,A,269,D,269,D,269,D,,A,,A,,A,8000,D,,A,D,,A,2016,D,TOY
20181,03738283,15,0,5,01,D,105,D,2016,D,,A,36,D,06,D,398,D,3,D,,A,,C,,A,,A,,A,398,D,398,D,398,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHR
20181,03738423,21,0,5,01,D,105,D,2016,D,,A,36,D,06,D,401,D,3,D,,A,1000,D,500,D,,A,,A,401,D,401,D,401,D,,A,,A,,A,500,D,,A,D,,A,2016,D,KIA
20181,03738623,6,0,5,01,D,105,D,2013,D,,A,60,D,01,F,388,D,3,D,,A,,A,,A,,A,,A,388,D,388,D,388,D,,A,,A,,A,,A,,A,D,,A,2014,D,CHE
20181,03739063,7,0,5,01,D,105,D,2017,D,,A,36,D,09,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20181,03739293,22,0,5,01,D,105,D,2018,D,,A,72,D,12,D,499,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20181,03739293,23,0,5,02,D,105,D,2017,D,,A,72,D,09,D,597,D,3,D,,A,,A,,A,,A,,A,597,D,597,D,597,D,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20181,03739293,24,0,5,03,D,105,D,2017,D,,A,72,D,09,D,535,D,3,D,,A,,A,,A,,A,,A,535,D,535,D,535,D,,A,,A,,A,,A,,A,D,,A,2017,D,NIS
20181,03739353,12,0,5,01,D,105,D,2013,D,,A,60,D,02,D,739,D,3,D,,A,,A,12000,D,,A,,A,739,D,739,D,739,D,,A,,A,,A,12000,D,,A,D,,A,2013,D,DOD
20181,03739653,14,0,5,01,D,105,D,2014,D,,A,48,D,03,D,259,D,3,D,,A,,A,,A,,A,02,D,259,D,259,D,259,D,,A,,A,,A,,A,355,D,D,,A,2014,D,VOK
20181,03739653,15,0,1,02,D,105,D,2018,D,,A,36,D,01,D,320,D,3,D,,A,,A,,A,,A,,A,,A,320,D,320,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20181,03740323,11,0,5,01,D,105,D,2016,D,,A,,C,11,D,278,D,3,D,,A,3000,D,,A,,A,,A,278,D,278,D,278,D,,A,,A,,A,,A,,A,D,,A,2016,D,MIT
20181,03740453,25,0,5,01,D,105,D,2016,D,,A,36,D,03,D,319,D,3,D,,A,,A,3500,D,,A,,A,319,D,319,D,319,D,,A,,A,,A,3500,D,,A,D,,A,2015,D,DOD
20181,03740633,14,0,5,01,D,105,D,2017,D,,A,39,D,05,D,322,D,3,D,,A,,A,650,D,,A,02,D,322,D,322,D,322,D,,A,,A,,A,650,D,,A,D,,A,2016,D,BUI
20181,03741143,7,0,1,01,D,105,D,2016,D,,A,36,D,10,D,,C,3,D,,A,,A,,A,,A,,A,494,F,494,F,494,F,,A,,A,,A,,A,,A,D,,A,2016,D,DOD
20181,03741143,8,0,1,02,D,105,D,2017,D,,A,36,D,04,D,,C,3,D,,A,,A,,A,,A,,A,600,F,600,F,600,F,,A,,A,,A,,A,,A,D,,A,2017,D,DOD
20181,03741273,15,0,5,01,D,105,D,2016,D,,A,36,D,05,D,138,D,3,D,,A,3000,D,,A,,A,,A,138,D,138,D,138,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20181,03741633,12,0,5,01,D,105,D,2014,D,,A,,C,12,F,250,D,3,D,,A,,A,,A,,A,02,F,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2015,D,FOR
20181,03741633,13,0,1,02,D,105,D,2017,D,,A,40,D,10,D,250,D,3,D,,A,,A,250,D,250,D,,A,250,D,250,D,250,D,,A,,A,,A,0,D,,A,D,,A,2017,D,FOR
20181,03741863,16,0,1,01,D,105,D,2018,D,,A,24,D,04,D,285,D,3,D,,A,4250,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,D,,A,2018,D,FOR
20181,03742073,28,0,5,01,D,105,D,2016,D,,A,36,D,06,D,331,D,3,D,,A,,A,1000,D,,A,,A,331,D,331,D,331,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,NIS
20181,03742303,11,0,5,01,D,105,D,2018,D,,A,24,D,11,D,182,D,3,D,,A,4000,D,2000,D,,A,,A,182,D,182,D,182,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,JEE
20181,03742703,12,0,5,01,D,105,D,2004,D,,A,60,D,08,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2016,D,GMC
20181,03742793,17,0,5,01,D,105,D,2016,D,,A,48,D,07,D,202,D,3,D,,A,,A,2000,D,,A,,A,202,D,202,D,202,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,FIA
20181,03742983,17,0,5,01,D,105,D,2015,D,,A,36,D,03,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2015,D,MRB
20181,03742983,18,0,1,02,D,105,D,2017,D,,A,36,D,01,F,648,D,3,D,,A,,A,,A,,A,,A,648,D,648,D,648,D,,A,,A,,A,,A,,A,D,,A,2017,D,LIN
20181,03743043,13,0,5,01,D,105,D,2016,D,,A,36,D,05,D,600,D,3,D,,A,15000,D,2000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,KIA
20181,03744213,14,0,5,01,D,105,D,2015,D,,A,60,D,02,D,466,D,3,D,,A,,A,,A,,A,,A,466,D,466,D,466,D,,A,,A,,A,,A,,A,D,,A,2015,D,LEX
20181,03744253,9,0,5,01,D,105,D,2006,D,,A,72,D,09,D,303,D,3,D,,A,,C,,A,,A,,A,303,D,303,D,303,D,,A,,A,,A,,A,,A,D,,A,2011,D,TOY
20181,03744443,8,0,5,01,D,105,D,2017,D,,A,24,D,01,D,300,D,3,D,,A,1000,D,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2017,D,KIA
20181,03755382,10,0,5,01,D,105,D,2016,D,,A,36,D,11,D,254,D,3,D,,A,,A,,A,,A,,A,254,D,254,D,254,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20181,03755952,17,0,1,01,D,105,D,2009,D,,A,64,D,08,D,500,D,3,D,,A,,A,1000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,BUI
20181,03756232,21,0,5,01,D,105,D,2016,D,,A,40,D,11,D,170,D,3,D,,A,,C,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,D,,A,2016,D,KIA
20181,03756792,10,0,5,01,D,105,D,2017,D,,A,36,D,06,F,387,D,3,D,,A,,A,1500,D,,A,,A,387,D,387,D,387,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,KIA
20181,03757512,14,0,5,01,D,105,D,2018,D,,A,36,D,10,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20181,03757902,9,0,5,01,D,105,D,2015,D,,A,56,D,08,D,328,D,3,D,,A,,A,2500,D,,A,,A,328,D,328,D,328,D,,A,,A,,A,2500,D,,A,D,,A,2015,D,HON
20181,03757972,6,0,5,01,D,105,D,2016,D,,A,36,D,05,D,465,D,3,D,,A,,A,3000,D,,A,,A,465,D,465,D,465,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,HON
20181,03758842,20,0,5,01,D,105,D,2017,D,,A,36,D,10,D,160,D,3,D,,A,,C,,A,,A,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20181,03758872,15,0,1,01,D,105,D,2016,D,,A,36,D,08,D,547,D,3,D,,A,,A,1000,D,,A,,A,547,D,547,D,547,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,CHE
20181,03758942,21,0,5,01,D,105,D,2016,D,,A,36,D,08,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20181,03759102,12,0,5,01,D,105,D,2016,D,,A,36,D,02,D,355,D,3,D,,A,,A,,A,,A,,A,355,D,355,D,355,D,,A,,A,,A,,A,,A,D,,A,2016,D,GMC
20181,03759722,9,0,5,01,D,105,D,2018,D,,A,,C,09,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2017,D,VOV
20181,03759892,18,0,5,01,D,105,D,2016,D,,A,36,D,09,D,795,D,3,D,,A,,A,,A,,A,,A,795,D,795,D,795,D,,A,,A,,A,,A,,A,D,,A,2015,D,BMW
20181,03759892,19,0,5,02,D,105,D,2017,D,,A,36,D,09,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20181,03760842,7,0,5,01,D,105,D,2016,D,,A,36,D,10,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20181,03761462,31,0,5,01,D,105,D,2015,D,,A,36,D,11,D,144,D,3,D,,A,6000,D,,A,,A,,A,144,D,144,D,144,D,,A,,A,,A,,A,,A,D,,A,2015,D,TOY
20181,03761822,47,0,5,01,D,105,D,2014,D,.10,D,48,D,03,D,645,D,3,D,645,D,,C,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,,A,D,,A,2014,D,TOY
20181,03763102,17,0,1,01,D,105,D,2015,D,,A,36,D,04,D,340,D,3,D,,A,,A,2000,D,,A,,A,340,D,340,D,340,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,TOY
20181,03763122,14,0,5,01,D,105,D,2017,D,,A,60,D,11,D,300,D,3,D,,A,,A,5000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,5000,D,,A,D,,A,2016,D,HON
20181,03763212,7,0,5,01,D,105,D,2015,D,,A,36,D,08,D,270,D,3,D,,A,,A,2000,D,,A,,A,270,D,270,D,270,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,TOY
20181,03763312,13,0,5,01,D,105,D,2017,D,,A,72,D,12,D,280,D,3,D,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20181,03763462,8,0,5,01,D,105,D,2015,D,,A,72,D,10,D,250,D,3,D,,A,2000,D,1000,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,VOK
20181,03763582,12,0,5,01,D,105,D,2016,D,,A,36,D,09,D,288,D,3,D,,A,,A,4000,D,,A,,A,288,D,288,D,288,D,,A,,A,,A,4000,D,,A,D,,A,2015,D,MAZ
20181,03763842,12,0,5,01,D,105,D,2016,D,,A,36,D,01,D,300,D,3,D,150,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,D,,A,2016,D,HYU
20181,03764042,23,0,5,01,D,105,D,2016,D,,A,36,D,03,D,255,D,3,D,,A,,C,,A,,A,,A,255,D,255,D,255,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20181,03764592,18,0,1,01,D,105,D,2016,D,,A,36,D,10,D,412,D,3,D,,A,,A,2000,D,,A,,A,412,D,412,D,412,D,25,D,25,D,25,D,2000,D,,A,D,,A,2016,D,TOY
20181,03764952,10,0,5,01,D,105,D,2017,D,,A,,C,10,D,220,D,3,D,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20181,03764952,11,0,5,02,D,105,D,2017,D,,A,,C,10,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20181,03764952,12,0,5,03,D,105,D,2017,D,,A,,C,11,D,175,D,3,D,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20181,03765082,10,0,5,01,D,105,D,2017,D,,A,3,D,05,D,420,D,3,D,,A,,C,,A,,A,,A,420,D,420,D,420,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20181,03765252,30,0,5,01,D,105,D,2017,D,,A,24,D,04,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2017,D,RAM
20181,03776152,17,0,5,01,D,105,D,2017,D,,A,36,D,09,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20181,03776312,14,0,1,01,D,105,D,2017,D,,A,36,D,12,D,375,D,3,D,,A,,A,1500,D,,A,,A,,A,375,D,375,D,,A,,A,,A,1500,D,,A,D,,A,2017,D,FOR
20181,03776312,15,0,1,02,D,105,D,2017,D,,A,36,D,04,D,306,D,3,D,,A,3000,D,1000,D,,A,,A,306,D,306,D,306,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,ACU
20181,03776482,5,0,5,01,D,105,D,2010,D,,A,48,D,08,D,275,D,3,D,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,,A,,A,,A,,A,D,,A,2010,D,VOK
20181,03776552,10,0,5,01,D,105,D,2017,D,,A,36,D,11,D,350,D,3,D,,A,,A,5000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,5000,D,,A,D,,A,2016,D,TOY
20181,03777112,20,0,1,01,D,105,D,2017,D,,A,27,D,11,D,330,D,3,D,,A,17000,D,2500,D,,A,,A,330,D,330,D,330,D,,A,,A,,A,2500,D,,A,D,,A,2017,D,RAM
20181,03777282,8,0,5,01,D,105,D,2018,D,,A,36,D,08,D,300,D,3,D,,A,,C,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20181,03777332,21,0,5,01,D,105,D,2017,D,,A,36,D,11,D,250,D,3,D,,A,,A,1000,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,KIA
20181,03777772,21,0,1,01,D,105,D,2017,D,.50,D,39,D,08,D,513,D,3,D,,A,,A,,A,,A,,A,513,D,513,D,513,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20181,03777772,22,0,1,02,D,105,D,2016,D,,A,39,D,08,D,469,D,3,D,,A,,A,,A,,A,,A,469,D,469,D,469,D,,A,,A,,A,,A,,A,D,,A,2015,D,AUD
20181,03778512,7,0,5,01,D,105,D,2016,D,,A,75,D,04,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20181,03778732,16,0,5,01,D,105,D,2017,D,,A,36,D,09,D,230,D,3,D,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20181,03778992,15,0,5,01,D,105,D,2017,D,,A,36,D,08,D,175,D,3,D,,A,2000,D,,A,,A,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,D,,A,2017,D,MIT
20181,03779292,28,0,5,01,D,105,D,2015,D,,A,36,D,03,D,420,D,3,D,420,D,,A,,A,,A,12,F,0,D,0,D,0,D,,A,,A,,A,,A,,A,D,,A,2015,D,TOY
20181,03779292,29,0,1,02,D,105,D,2018,D,,A,36,D,01,D,699,D,3,D,699,D,,A,500,D,500,D,,A,,A,,A,0,D,,A,,A,,A,0,D,,A,D,,A,2018,D,HON
20181,03779332,11,0,5,01,D,105,D,2017,D,,A,36,D,11,F,650,D,3,D,,A,,A,,A,,A,,A,650,D,650,D,650,D,,A,,A,,A,,A,,A,D,,A,2017,D,MEC
20181,03779692,32,0,5,01,D,105,D,2015,D,,A,36,D,06,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2015,D,GMC
20181,03780212,11,0,5,01,D,105,D,2015,D,,A,39,D,09,D,530,D,3,D,,A,,A,,A,,A,,A,530,D,530,D,530,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
