QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,EQBPURCH,APPRPB9_
20184,03966112,17,2,1,110,D,10,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03966252,8,0,2,210,D,08,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20184,03966252,8,1,2,190,D,08,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03966252,8,2,2,200,D,08,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03966292,3,0,1,190,D,08,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03967052,3,0,1,130,D,08,D,497,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03967052,4,0,1,190,D,08,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03967052,5,0,1,190,D,10,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03967542,11,0,1,190,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03967892,4,0,1,200,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03967892,5,0,1,100,D,10,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968062,6,0,1,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968182,5,0,1,190,D,09,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968182,6,0,1,190,D,10,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968182,7,0,2,190,D,08,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968192,6,0,1,190,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968212,9,0,1,190,D,08,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968212,10,0,1,190,D,10,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968212,11,0,1,200,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968212,12,0,1,200,D,09,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968212,13,0,1,200,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968492,4,0,1,110,D,09,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968492,5,0,1,190,D,09,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968732,16,0,2,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968852,9,0,1,200,D,08,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968852,10,0,1,200,D,09,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968852,11,0,1,200,D,10,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03968962,3,0,1,130,D,08,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970052,4,0,1,110,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970172,4,0,1,130,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970282,7,0,1,220,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970282,8,0,1,190,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970462,2,0,1,190,D,08,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970462,3,0,2,190,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970762,6,0,1,130,D,10,D,372,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970762,7,0,1,110,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970762,8,0,2,200,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970802,4,0,1,110,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970892,7,0,1,110,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970892,8,0,1,120,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03970902,15,0,1,190,D,09,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971152,19,0,1,190,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971152,20,0,1,220,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971282,6,0,1,110,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20184,03971302,21,0,2,170,D,08,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971472,23,0,1,190,D,08,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971472,24,0,1,190,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971472,25,0,1,190,D,10,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971522,10,0,1,130,D,09,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971522,11,0,1,200,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971652,7,0,1,110,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971792,5,0,1,140,D,08,D,143,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971872,7,0,2,110,D,08,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971942,12,0,1,190,D,08,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03971942,13,0,1,190,D,09,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03972312,39,0,1,170,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03972502,5,0,1,220,D,10,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03972552,8,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03972552,9,0,1,190,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973014,9,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973152,4,0,1,110,D,10,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973642,12,0,1,110,D,10,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973812,11,0,1,100,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973812,12,0,1,110,D,09,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973882,23,0,1,190,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973882,24,0,1,190,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973882,25,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03973902,1,0,1,220,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974312,1,0,1,200,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974632,6,0,1,200,D,10,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974832,4,0,1,190,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974832,5,0,1,190,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974832,6,0,1,190,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974832,7,0,2,190,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03974862,3,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03985512,9,0,2,220,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03985682,7,0,1,190,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03985682,8,0,1,190,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03985682,9,0,1,190,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03985792,14,0,1,220,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986082,17,0,1,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986102,5,0,1,150,D,10,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986132,1,0,1,200,D,09,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986142,4,0,1,190,D,10,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986252,4,0,1,190,D,11,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986312,23,0,1,190,D,10,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986702,6,0,1,130,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986742,4,0,1,110,D,11,D,183,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986852,17,0,1,190,D,10,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03986972,4,0,1,110,D,10,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20184,03987052,17,0,1,110,D,09,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987052,18,0,1,220,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987052,19,0,1,170,D,10,D,221,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987492,3,0,1,100,D,09,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987492,4,0,1,190,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987532,6,0,1,110,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987632,7,0,1,115,D,09,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20184,03987632,7,1,1,110,D,09,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987632,7,2,1,100,D,09,D,51,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987632,8,0,2,110,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20184,03987902,6,0,1,220,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987922,18,0,1,110,D,10,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03987922,19,0,1,190,D,11,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988052,23,0,1,190,D,09,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988242,7,0,1,130,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988242,8,0,1,190,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988422,23,0,1,200,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988422,24,0,1,200,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988422,25,0,1,200,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988782,8,0,1,190,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988782,9,0,1,190,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03988782,10,0,1,190,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03989142,9,0,2,100,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03989382,24,0,1,110,D,09,D,914,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03989382,25,0,1,110,D,11,D,326,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03989632,6,0,1,190,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03989632,7,0,1,190,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03989632,8,0,1,190,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03990092,2,0,1,200,D,11,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03990542,22,0,1,140,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03990672,16,0,1,220,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03990882,2,0,1,130,D,10,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991082,17,0,1,190,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991082,18,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991212,7,0,1,220,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991232,13,0,1,190,D,10,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991392,7,0,1,190,D,09,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991392,8,0,1,190,D,11,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991432,11,0,1,200,D,10,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991432,12,0,1,200,D,11,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991432,13,0,1,130,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991432,14,0,2,200,D,09,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991762,17,0,2,190,D,09,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03991812,13,0,1,100,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03992302,18,0,1,200,D,11,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03992552,18,0,1,200,D,10,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03992712,10,0,2,160,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03992892,8,0,1,110,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03992932,10,0,1,200,D,09,D,295,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03992932,11,0,1,130,D,09,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03993172,14,0,1,190,D,10,D,3300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03993192,14,0,1,200,D,09,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03994512,8,0,1,200,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03994644,3,0,1,190,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03994722,1,0,1,110,D,11,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03995462,3,0,1,190,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03995462,4,0,1,200,D,10,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03995472,15,0,1,110,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03996012,14,0,1,130,D,11,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03996012,15,0,1,130,D,09,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03996012,16,0,1,130,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,03996122,5,0,1,220,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04006761,3,0,1,110,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20184,04006771,17,0,1,200,D,09,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04006941,9,0,1,110,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04007161,14,0,1,110,D,09,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04007271,12,0,1,130,D,08,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04007271,13,0,1,190,D,08,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04007651,5,0,1,190,D,09,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04007771,13,0,1,110,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04007771,14,0,1,200,D,08,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04008061,2,0,1,190,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04008451,12,0,1,110,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04008651,7,0,1,190,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009011,2,0,1,190,D,08,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009061,10,0,1,110,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009061,11,0,1,220,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009091,4,0,1,100,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009211,1,0,1,190,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009571,3,0,1,200,D,07,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04009761,2,0,1,200,D,07,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010181,9,0,1,190,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,3,0,1,210,D,07,D,,H,100,D,110,D,200,D,,A,,A,,A,,A,,A,,,A
20184,04010291,3,1,1,100,D,07,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,3,2,1,110,D,07,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,3,3,1,200,D,07,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,4,0,1,210,D,08,D,,H,100,D,110,D,200,D,,A,,A,,A,,A,,A,,,A
20184,04010291,4,1,1,100,D,08,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,4,2,1,110,D,08,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,4,3,1,200,D,08,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,5,0,1,210,D,09,D,,H,100,D,110,D,200,D,,A,,A,,A,,A,,A,,,A
20184,04010291,5,1,1,100,D,09,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,5,2,1,110,D,09,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010291,5,3,1,200,D,09,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010301,5,0,1,190,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010351,10,0,1,200,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010691,4,0,1,190,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010701,8,0,1,110,D,07,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010701,9,0,1,200,D,07,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04010911,11,0,1,220,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011031,6,0,1,110,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011221,5,0,1,190,D,07,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011221,6,0,1,190,D,08,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011221,7,0,1,190,D,09,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011311,15,0,1,190,D,08,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011411,5,0,1,220,D,09,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011641,2,0,1,190,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011711,13,0,1,220,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011711,14,0,1,220,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011711,15,0,1,220,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04011841,6,0,1,190,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012111,17,0,1,170,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012131,9,0,1,220,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012171,3,0,1,190,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012401,3,0,1,110,D,09,D,222,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012501,7,0,1,130,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012631,8,0,1,190,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012661,6,0,1,170,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012701,4,0,1,190,D,08,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012751,24,0,1,110,D,07,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012751,25,0,1,190,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012891,8,0,1,190,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04012951,7,0,1,190,D,09,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04013241,6,0,1,130,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04013511,7,0,1,190,D,09,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04013641,5,0,1,200,D,08,D,278,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014371,6,0,1,220,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014411,10,0,1,190,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014411,11,0,1,130,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014611,5,0,1,190,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014731,19,0,1,110,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014731,20,0,1,110,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014731,21,0,1,110,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014731,22,0,1,110,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014821,12,0,1,190,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014821,13,0,1,190,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04014831,9,0,1,130,D,07,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,13,0,1,210,D,07,D,,H,110,D,210,D,200,D,,A,,A,,A,,A,,A,,,A
20184,04015001,13,1,1,110,D,07,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,13,2,1,120,D,07,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,13,3,1,200,D,07,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,13,4,1,220,D,07,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,14,0,1,210,D,08,D,,H,110,D,210,D,200,D,,A,,A,,A,,A,,A,,,A
20184,04015001,14,1,1,110,D,08,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,14,2,1,120,D,08,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,14,3,1,200,D,08,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,14,4,1,220,D,08,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,15,0,1,210,D,09,D,,H,110,D,210,D,200,D,,A,,A,,A,,A,,A,,,A
20184,04015001,15,1,1,110,D,09,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,15,2,1,120,D,09,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,15,3,1,200,D,09,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015001,15,4,1,220,D,09,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015191,6,0,1,200,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015351,16,0,1,120,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015351,17,0,1,220,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015351,18,0,1,220,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015401,16,0,1,200,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015401,17,0,1,190,D,07,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015641,2,0,1,200,D,09,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04015871,15,0,1,130,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016431,4,0,1,130,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016561,3,0,1,110,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20184,04016621,4,0,1,130,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016771,17,0,1,220,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016771,18,0,1,190,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016941,2,0,1,200,D,07,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027761,3,0,1,120,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027941,11,0,1,220,D,09,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028021,14,0,1,190,D,08,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
