QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20182,03906793,14,0,1,01,D,100,D,.0398,F,132668,F,15,F,980,F,,C,,C,,C,,C,0,F,641,F,644,F,646,F,339,F,336,F,334,F,,A,11,F,2013,F,1,F,,A,102077,F,101436,F,100792,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,2,D
20182,03906861,11,0,1,01,D,100,D,.0425,D,84000,D,30,D,413,D,,A,,A,,A,,A,0,D,120,D,120,D,121,D,293,D,293,D,292,D,,A,04,D,2017,D,1,D,,A,82826,D,82707,D,82587,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03906881,25,0,1,01,D,100,D,.0385,F,120000,F,30,F,900,F,,B,,B,,B,,B,337,F,200,F,200,F,201,F,363,F,363,F,362,F,,A,03,F,2015,F,1,F,,A,113219,F,113019,F,112819,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,1,D
20182,03906951,18,0,1,01,D,100,D,.0743,D,80000,D,30,D,1000,D,3,D,,A,,A,,A,444,D,242,D,243,D,245,D,314,D,313,D,311,D,,A,06,D,1999,D,1,D,,A,50748,D,50506,D,50263,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03906961,9,0,1,01,D,100,D,.0800,D,55000,D,30,D,574,D,,B,,B,,B,,B,170,D,69,D,70,D,70,D,335,D,334,D,334,D,,A,05,D,2010,D,1,D,,A,50211,D,50142,D,50072,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03906971,14,0,1,01,D,100,D,.0365,D,238000,D,15,D,2200,D,3,D,4,D,5,D,,A,481,D,1067,D,1070,D,1074,D,652,D,649,D,645,D,,A,03,D,2016,D,1,D,,A,214331,D,213264,D,212193,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03906981,22,0,1,01,D,100,D,.0400,D,267482,D,30,D,1567,D,3,D,4,D,,A,,A,290,D,485,D,486,D,488,D,792,D,791,D,789,D,,A,05,D,2012,D,1,D,,A,237639,D,237154,D,236667,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907011,23,0,1,01,D,100,D,.0400,D,235000,D,30,D,1800,D,3,D,4,D,,A,,A,678,D,432,D,433,D,435,D,690,D,689,D,687,D,,A,01,D,2012,D,1,D,,A,207062,D,206630,D,206197,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907161,31,0,1,01,D,100,D,.0385,D,260000,D,15,D,2055,D,3,D,4,D,,A,,A,151,D,1204,D,1208,D,1212,D,700,D,696,D,692,D,,A,01,D,2015,D,1,D,,A,218042,D,216838,D,215629,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907201,14,0,1,01,D,100,D,.0400,D,134265,D,30,D,873,D,3,D,4,D,,A,,A,232,D,201,D,201,D,202,D,440,D,440,D,439,D,,A,03,D,2017,D,1,D,,A,132101,D,131901,D,131699,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907211,31,0,1,01,D,100,D,.0398,D,116532,D,30,D,555,D,,A,,A,,A,,A,0,D,204,D,205,D,206,D,351,D,350,D,349,D,,A,04,D,2013,D,1,D,,A,105775,D,105571,D,105366,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907251,13,0,1,01,D,100,D,.0940,D,51661,D,15,D,683,D,,A,,A,,A,6,D,147,D,,A,131,D,132,D,,A,405,D,404,D,,A,03,D,2018,D,1,D,,A,,A,51661,D,51530,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907261,17,0,1,01,D,100,D,.0385,D,375000,D,30,D,2100,D,3,D,4,D,,A,,A,342,D,603,D,605,D,607,D,1155,D,1153,D,1151,D,,A,12,D,2015,D,1,D,,A,359980,D,359376,D,358771,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907511,33,0,1,01,D,100,D,.0400,D,314192,D,30,D,1978,D,3,D,4,D,5,D,,A,478,D,504,D,505,D,507,D,996,D,995,D,993,D,,A,06,D,2015,D,1,D,,A,298932,D,298428,D,297923,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907521,14,0,1,01,D,100,D,.0475,D,86000,D,30,D,645,D,3,D,4,D,,A,,A,196,D,148,D,149,D,150,D,301,D,300,D,299,D,,A,07,D,2011,D,1,D,,A,75952,D,75804,D,75655,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907611,29,0,1,01,D,100,D,.0365,D,265000,D,30,D,1546,D,3,D,,A,,A,,A,334,D,487,D,488,D,490,D,713,D,712,D,710,D,,A,11,D,2012,D,2,D,,A,236838,D,236346,D,235853,D,01,D,1,D,,A,,A,2300,D,2300,D,2300,D,1,D,2,D,2,D
20182,03907621,10,0,1,01,D,100,D,.0880,F,91181,F,15,F,1100,F,3,F,4,F,,A,,A,186,F,256,F,258,F,260,F,658,F,656,F,654,F,,A,08,F,2017,F,1,F,,A,89682,F,89425,F,89167,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907671,12,0,1,01,D,100,D,.0480,D,89696,D,15,D,700,D,,A,,A,,A,,A,0,D,501,D,503,D,505,D,199,D,197,D,195,D,,A,02,D,2010,D,1,D,,A,49857,D,49357,D,48854,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907711,8,0,1,01,D,100,D,.0385,D,70000,D,30,D,1000,D,3,D,,A,,A,,A,672,D,113,D,114,D,114,D,215,D,214,D,214,D,,A,09,D,2015,D,1,D,,A,66862,D,66749,D,66635,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907721,37,0,1,01,D,100,D,.0365,D,123000,D,20,D,1046,D,3,D,4,D,,A,,A,323,D,373,D,374,D,375,D,350,D,349,D,348,D,,A,04,D,2016,D,1,D,,A,115075,D,114702,D,114327,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907771,20,0,1,01,D,100,D,.0480,D,100000,D,15,D,878,D,,B,,B,,B,,B,98,D,403,D,405,D,407,D,377,D,375,D,373,D,,A,11,D,2016,D,1,D,,A,94138,D,93734,D,93329,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03907821,14,0,1,01,D,100,D,.0400,F,242535,F,15,F,2200,F,3,F,4,F,,A,,A,406,F,1022,F,1026,F,1029,F,772,F,768,F,765,F,,A,04,F,2017,F,1,F,,A,231511,F,230489,F,229463,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907881,7,0,1,01,D,100,D,.0695,D,56000,D,30,D,850,D,3,D,4,D,,A,,A,479,D,187,D,188,D,189,D,184,D,183,D,182,D,,A,02,D,1998,D,1,D,,A,31837,D,31651,D,31463,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907891,12,0,1,01,D,100,D,.0435,D,301319,D,30,D,1500,D,3,D,4,D,,A,,A,0,D,438,D,440,D,442,D,1062,D,1060,D,1058,D,,A,06,D,2016,D,1,D,,A,292878,D,292439,D,291999,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907931,19,0,1,01,D,100,D,.0417,D,287316,D,30,D,1400,D,,A,,A,,A,,A,0,D,460,D,461,D,463,D,846,D,845,D,843,D,,A,11,D,2014,D,1,D,,A,270575,D,270115,D,269654,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907951,17,0,1,01,D,100,D,.0365,D,155861,D,30,D,846,D,3,D,4,D,,A,,A,133,D,251,D,252,D,252,D,462,D,461,D,461,D,,A,10,D,2016,D,1,D,,A,151950,D,151699,D,151447,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907981,16,0,1,01,D,100,D,.0385,D,76000,D,30,D,477,D,3,D,4,D,,A,,A,121,D,122,D,123,D,123,D,234,D,233,D,233,D,,A,11,D,2015,D,1,D,,A,72842,D,72719,D,72597,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03907991,11,0,1,01,D,100,D,.0900,F,25000,F,15,F,322,F,,B,,B,,B,,B,68,F,136,F,137,F,138,F,118,F,117,F,116,F,,A,01,F,2010,F,1,F,,A,15700,F,15563,F,15426,F,01,D,,A,,A,3,D,,A,,A,,A,1,D,2,D,1,D
20182,03908001,11,0,1,01,D,100,D,.0398,D,121781,D,30,D,672,D,3,D,4,D,,A,,A,92,D,209,D,210,D,211,D,371,D,370,D,369,D,,A,10,D,2013,D,1,D,,A,111805,D,111596,D,111386,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03908061,4,0,1,02,D,300,D,.0475,D,364231,D,30,D,3400,D,3,D,4,D,,A,,A,1500,D,464,D,466,D,467,D,1436,D,1434,D,1433,D,,A,11,D,2017,D,1,D,,A,362851,D,362387,D,361922,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908071,11,0,1,01,D,100,D,.0400,D,147670,D,30,D,705,D,,A,,A,,A,,A,0,D,257,D,258,D,259,D,448,D,447,D,446,D,,A,05,D,2013,D,1,D,,A,134338,D,134081,D,133823,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03908091,9,0,1,01,D,100,D,.0400,D,156000,D,25,D,1600,D,3,D,4,D,5,D,,A,777,D,370,D,371,D,372,D,453,D,452,D,451,D,,A,02,D,2013,D,1,D,,A,135911,D,135541,D,135170,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908121,32,0,1,01,D,100,D,.0400,D,69000,D,15,D,522,D,,A,4,D,,A,,A,12,D,285,D,286,D,287,D,225,D,224,D,223,D,,A,09,D,2017,D,1,D,,A,67591,D,67306,D,67020,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908131,32,0,1,01,D,100,D,.0500,D,800,D,30,D,28,D,,A,4,D,,A,,A,24,D,599,D,602,D,604,D,501,D,498,D,496,D,,A,04,D,2000,D,2,D,,A,469,D,467,D,464,D,01,D,1,D,,A,,A,1100,D,1300,D,1300,D,1,D,2,D,1,D
20182,03908151,36,0,1,01,D,100,D,.0365,D,121541,D,30,D,850,D,3,D,4,D,,A,,A,294,D,226,D,227,D,228,D,330,D,329,D,328,D,,A,10,D,2012,D,1,D,,A,108399,D,108173,D,107946,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908151,37,0,1,01,D,100,D,.0400,D,10000,D,30,D,48,D,,A,,A,,A,,A,0,D,18,D,18,D,18,D,30,D,30,D,30,D,,A,02,D,2013,D,1,D,,A,9028,D,9010,D,8992,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908371,8,0,1,01,D,100,D,.0469,D,122000,D,30,D,1500,D,3,D,4,D,,A,,A,868,D,226,D,227,D,227,D,406,D,405,D,405,D,,A,02,D,2010,D,1,D,,A,103965,D,103739,D,103513,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03908641,6,0,1,01,D,100,D,.0400,D,121673,D,15,D,1485,D,3,D,,A,5,D,,A,585,D,501,D,503,D,504,D,399,D,397,D,396,D,,A,10,D,2017,D,1,D,,A,119685,D,119184,D,118682,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03908681,8,0,1,01,D,100,D,.0836,D,50000,D,30,D,732,D,3,D,4,D,,A,,A,352,D,226,D,227,D,229,D,154,D,153,D,151,D,,A,07,D,1994,D,1,D,,A,22123,D,21897,D,21669,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908751,8,0,1,01,D,100,D,.0588,F,125000,F,30,F,972,F,,A,4,F,,A,,A,232,F,344,F,346,F,347,F,396,F,394,F,393,F,,A,02,F,2001,F,1,F,,A,80834,F,80490,F,80145,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03908921,35,0,1,01,D,100,D,.0500,D,60728,D,30,D,500,D,3,D,4,D,,A,,A,174,D,107,D,107,D,108,D,219,D,219,D,218,D,,A,06,D,2010,D,1,D,,A,52567,D,52460,D,52353,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03908971,16,0,1,01,D,100,D,.0806,D,26000,D,30,D,300,D,3,D,4,D,5,D,,A,108,D,72,D,73,D,73,D,120,D,119,D,119,D,,A,05,D,2000,D,1,D,,A,17826,D,17753,D,17681,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909091,19,0,1,01,D,100,D,.0385,D,300000,D,15,D,2500,D,3,D,4,D,,A,,A,303,D,2277,T,2274,T,2267,T,825,D,820,D,816,D,,A,05,D,2015,D,1,D,,A,257099,D,255727,D,254351,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03909131,6,0,1,01,D,100,D,.0584,F,111827,F,30,F,920,F,3,F,4,F,,A,,A,261,F,259,F,261,F,262,F,400,F,398,F,397,F,,A,03,F,2004,F,1,F,,A,82098,F,81838,F,81578,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909141,6,0,1,01,D,100,D,.0750,F,70000,F,30,F,767,F,3,F,4,F,,A,,A,278,F,152,F,153,F,154,F,169,F,168,F,168,F,,A,09,F,2003,F,1,F,,A,53876,F,53723,F,53570,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03909151,17,0,1,01,D,100,D,.0550,D,115000,D,30,D,965,D,3,D,4,D,,A,6,D,312,D,146,D,146,D,147,D,507,D,507,D,506,D,,A,06,D,2015,D,1,D,,A,110671,D,110525,D,110379,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909201,15,0,1,01,D,100,D,.0410,D,393213,D,30,D,2500,D,3,D,4,D,,A,,A,600,D,671,D,674,D,676,D,1229,D,1226,D,1224,D,,A,07,D,2013,D,1,D,,A,359602,D,358931,D,358257,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909271,35,0,1,01,D,100,D,.0654,D,46000,D,30,D,400,D,3,D,,A,,A,,A,108,D,114,D,114,D,115,D,178,D,178,D,177,D,,A,08,D,2002,D,1,D,,A,32752,D,32639,D,32525,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909331,26,0,1,01,D,100,D,.0400,D,112000,D,30,D,703,D,3,D,,A,,A,,A,168,D,299,D,300,D,301,D,236,D,235,D,234,D,,A,09,D,2002,D,1,D,,A,70734,D,70435,D,70135,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03909391,26,0,1,01,D,100,D,.0675,D,107000,D,30,D,922,D,3,D,4,D,,A,,A,228,D,333,D,335,D,337,D,361,D,359,D,357,D,,A,01,D,1999,D,1,D,,A,64206,D,63873,D,63539,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909401,27,0,1,01,D,100,D,.0500,D,74326,D,30,D,770,D,3,D,4,D,,A,,A,371,D,108,D,109,D,109,D,291,D,290,D,290,D,,A,04,D,2014,D,1,D,,A,69808,D,69700,D,69591,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909481,23,0,1,01,D,100,D,.0504,D,86772,D,15,D,900,D,3,D,,A,,A,,A,212,D,492,D,494,D,496,D,196,D,194,D,192,D,,A,10,D,2009,D,1,D,,A,46664,D,46172,D,45678,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909491,19,0,1,01,D,100,D,.0570,F,260000,F,30,F,1878,F,,B,,B,,B,,B,369,F,334,F,336,F,338,F,1175,F,1173,F,1171,F,,A,09,F,2014,F,1,F,,A,247297,F,246963,F,246627,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03909561,11,0,1,01,D,100,D,.0430,D,283000,D,30,D,1900,D,3,D,,A,5,D,,A,500,D,409,D,410,D,412,D,991,D,990,D,988,D,,A,10,D,2016,D,1,D,,A,276657,D,276248,D,275838,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909641,11,0,1,01,D,100,D,.0550,D,80000,D,30,D,466,D,,A,4,D,,A,,A,12,D,122,D,123,D,123,D,332,D,331,D,331,D,,A,01,D,2012,D,1,D,,A,72449,D,72327,D,72204,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03909691,13,0,1,01,D,100,D,.0400,D,255000,D,30,D,2136,D,3,D,,A,,A,,A,919,D,454,D,456,D,457,D,763,D,761,D,760,D,,A,10,D,2012,D,1,D,,A,228867,D,228413,D,227957,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909801,10,0,1,01,D,100,D,.0365,D,92000,D,30,D,1040,D,3,D,4,D,5,D,,A,619,D,175,D,175,D,176,D,246,D,246,D,245,D,,A,04,D,2012,D,1,D,,A,81006,D,80831,D,80656,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909891,33,0,1,01,D,100,D,.0365,D,175000,D,30,D,1045,D,3,D,4,D,,A,,A,244,D,326,D,327,D,328,D,475,D,474,D,473,D,,A,10,D,2012,D,1,D,,A,156046,D,155720,D,155393,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909901,17,0,1,01,D,100,D,.0450,F,107000,F,30,F,845,F,3,F,4,F,5,F,,A,303,F,329,F,330,F,332,F,213,F,212,F,210,F,,A,04,F,1999,F,1,F,,A,56749,F,56419,F,56089,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03909971,16,0,1,01,D,100,D,.0500,D,250000,D,30,D,1600,D,3,D,4,D,,A,,A,258,D,622,D,624,D,627,D,720,D,718,D,715,D,,A,07,D,2003,D,1,D,,A,172859,D,172237,D,171613,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03909991,15,0,1,01,D,100,D,.0400,D,107200,D,30,D,1011,D,3,D,4,D,,A,,A,499,D,156,D,156,D,157,D,356,D,356,D,355,D,,A,12,D,2017,D,1,D,,A,106890,D,106734,D,106578,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910031,6,0,1,01,D,100,D,.0634,D,193056,D,30,D,1200,D,,A,,A,,A,,A,0,D,361,D,363,D,365,D,839,D,837,D,835,D,,A,02,D,2007,D,1,D,,A,158818,D,158457,D,158094,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910081,17,0,1,01,D,100,D,.0417,D,20092,D,30,D,2200,D,3,D,4,D,5,D,,A,2102,D,33,D,33,D,33,D,65,D,65,D,65,D,,A,06,D,2014,D,1,D,,A,18755,D,18722,D,18689,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03910111,12,0,1,01,D,100,D,.0400,D,65000,D,15,D,548,D,3,D,,A,,A,,A,67,D,317,D,318,D,320,D,164,D,163,D,161,D,,A,07,D,2013,D,1,D,,A,49073,D,48755,D,48437,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03910121,16,0,1,01,D,100,D,.0900,D,70000,D,30,D,571,D,,A,4,D,,A,,A,8,D,188,D,189,D,191,D,22,D,21,D,19,D,,A,05,D,1989,D,2,D,,A,7962,D,7459,D,6952,D,01,D,,A,,A,3,D,295,D,295,D,295,D,1,D,2,D,2,D
20182,03910141,9,0,1,01,D,100,D,.0446,D,152000,D,30,D,950,D,3,D,,A,,A,,A,183,D,266,D,267,D,268,D,501,D,500,D,499,D,,A,12,D,2011,D,1,D,,A,134825,D,134559,D,134292,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910201,17,0,1,01,D,100,D,.0417,D,177000,D,30,D,1350,D,3,D,4,D,,A,,A,488,D,285,D,286,D,287,D,577,D,576,D,575,D,,A,09,D,2014,D,1,D,,A,166140,D,165855,D,165569,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910241,26,0,1,01,D,100,D,.0670,D,119000,D,30,D,1097,D,3,D,4,D,,A,,A,329,D,633,D,636,D,640,D,135,D,132,D,128,D,,A,01,D,1991,D,1,D,,A,24242,D,23610,D,22973,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910291,9,0,1,01,D,100,D,.0385,D,65000,D,15,D,500,D,,A,4,D,,A,,A,24,D,291,D,292,D,293,D,185,D,184,D,183,D,,A,12,D,2015,D,1,D,,A,57760,D,57469,D,57178,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910391,27,0,1,01,D,100,D,.0654,D,172837,D,30,D,1097,D,,A,,A,,A,,A,0,D,417,D,419,D,421,D,680,D,678,D,676,D,,A,12,D,2002,D,1,D,,A,124786,D,124370,D,123950,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03910521,15,0,1,01,D,100,D,.0604,D,207930,D,30,D,1252,D,,A,,A,,A,,A,0,D,362,D,364,D,366,D,890,D,888,D,886,D,,A,09,D,2008,D,1,D,,A,176767,D,176405,D,176041,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910581,13,0,1,01,D,100,D,.0634,F,180000,F,30,F,1641,F,3,F,4,F,,A,,A,522,F,249,F,250,F,251,F,578,F,577,F,576,F,,A,01,F,2007,F,2,F,,A,148077,F,147740,F,147402,F,01,D,,A,,A,,A,1283,F,1283,F,1283,F,1,D,2,D,2,D
20182,03910611,35,0,1,01,D,100,D,.0445,D,146000,D,10,D,1972,D,3,D,,A,,A,,A,462,D,1074,D,1078,D,1082,D,436,D,432,D,428,D,,A,10,D,2015,D,1,D,,A,117477,D,116403,D,115325,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03910661,27,0,1,01,D,100,D,.0365,D,200000,D,30,D,1200,D,,B,,B,,B,,B,285,D,375,D,376,D,377,D,540,D,539,D,538,D,,A,08,D,2012,D,1,D,,A,177623,D,177248,D,176872,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910761,22,0,1,01,D,100,D,.0697,D,140000,D,30,D,1785,D,3,D,4,D,,A,,A,856,D,363,D,365,D,367,D,566,D,564,D,562,D,,A,09,D,2001,D,1,D,,A,97529,D,97166,D,96801,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910771,17,0,1,01,D,100,D,.1200,F,59800,F,30,F,839,F,3,F,4,F,,A,,A,224,F,29,F,30,F,30,F,586,F,585,F,585,F,,A,08,F,2013,F,1,F,,A,58562,F,58532,F,58502,F,01,D,,A,2,D,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910781,12,0,1,01,D,100,D,.0425,D,125000,D,30,D,700,D,3,D,,A,,A,,A,85,D,304,D,305,D,307,D,311,D,310,D,308,D,,A,09,D,2004,D,1,D,,A,87695,D,87390,D,87085,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03910901,18,0,1,01,D,100,D,.0400,D,285000,D,30,D,1879,D,3,D,4,D,,A,,A,518,D,716,D,719,D,721,D,645,D,642,D,640,D,,A,03,D,2004,D,1,D,,A,193359,D,192643,D,191924,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03910931,20,0,1,01,D,100,D,.0365,D,189088,D,30,D,1115,D,3,D,4,D,5,D,,A,250,D,304,D,305,D,306,D,561,D,560,D,559,D,,A,10,D,2016,D,1,D,,A,184343,D,184039,D,183733,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03910971,16,0,1,01,D,100,D,.0880,D,91181,D,15,D,1100,D,3,D,4,D,,A,,A,186,D,256,D,258,D,260,D,658,D,656,D,654,D,,A,08,D,2017,D,1,D,,A,89682,D,89425,D,89167,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03911031,21,0,1,01,D,100,D,.0743,D,47665,D,30,D,331,D,,A,,A,,A,,A,0,D,142,D,143,D,144,D,189,D,188,D,187,D,,A,07,D,1999,D,1,D,,A,30509,D,30367,D,30224,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03911061,19,0,1,01,D,100,D,.0365,D,116000,D,30,D,950,D,,B,,B,,B,,B,419,D,188,D,188,D,189,D,343,D,343,D,342,D,,A,09,D,2016,D,1,D,,A,112896,D,112709,D,112521,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03911071,16,0,1,01,D,100,D,.0365,D,315000,D,30,D,1690,D,3,D,4,D,,A,,A,249,D,504,D,505,D,507,D,937,D,936,D,934,D,,A,12,D,2016,D,1,D,,A,308104,D,307601,D,307095,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03911141,20,0,1,01,D,100,D,.0400,D,119000,D,30,D,740,D,3,D,4,D,,A,,A,172,D,217,D,218,D,218,D,351,D,350,D,350,D,,A,03,D,2012,D,1,D,,A,105301,D,105084,D,104866,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03911161,15,0,1,01,D,100,D,.0365,D,45000,D,30,D,582,D,3,D,4,D,,A,,A,376,D,73,D,73,D,73,D,133,D,133,D,133,D,,A,08,D,2016,D,1,D,,A,43723,D,43650,D,43577,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03911191,11,0,1,01,D,100,D,.0550,D,6000,D,30,D,702,D,3,D,4,D,,A,,A,668,D,20,D,21,D,21,D,14,D,13,D,13,D,,A,03,D,1997,D,1,D,,A,2949,D,2929,D,2908,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03911291,15,0,1,01,D,100,D,.0400,D,203806,D,30,D,1280,D,3,D,4,D,,A,,A,307,D,514,D,515,D,517,D,459,D,458,D,456,D,,A,02,D,2004,D,1,D,,A,137820,D,137306,D,136791,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03911321,16,0,1,01,D,100,D,.0410,D,275000,D,30,D,2200,D,3,D,4,D,,A,,A,871,D,,A,,A,389,D,,A,,A,940,D,,A,04,D,2018,D,1,D,,A,,A,,A,275000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03911411,11,0,1,01,D,100,D,.0400,D,118000,D,5,D,2309,D,3,D,,A,,A,,A,136,D,726,D,,A,731,D,155,D,,A,150,D,,A,12,D,2017,D,2,D,,A,114434,D,112643,D,110845,D,01,D,1,D,,A,,A,881,D,881,D,881,D,1,D,2,D,1,D
