QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBGRPON,APBPURCH,APBP_RCH
20184,04016581,7,0,1,520,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016581,8,0,1,570,D,1,D,07,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016604,1,0,1,645,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016604,2,0,1,645,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016604,3,0,1,645,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016604,4,0,1,425,D,1,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,2,D
20184,04016604,5,0,1,480,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016604,6,0,1,480,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016621,1,0,1,310,D,1,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016671,1,0,1,700,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016721,1,0,1,650,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016761,1,0,1,230,D,1,D,08,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016771,2,0,1,230,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016771,3,0,1,660,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016771,4,0,1,490,D,1,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016771,5,0,1,540,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016811,2,0,1,640,D,2,D,,A,,A,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04016811,3,0,1,640,D,1,D,07,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04016811,4,0,1,330,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016811,5,0,1,330,D,1,D,07,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016811,6,0,1,540,D,1,D,08,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016811,7,0,1,540,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016881,1,0,1,620,D,1,D,07,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016881,2,0,1,660,D,1,D,09,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016904,1,0,1,230,D,1,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016904,2,0,1,240,D,1,D,08,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016904,3,0,1,620,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04016904,4,0,1,640,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04016904,5,0,1,660,D,1,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016904,6,0,1,490,D,1,D,09,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04016951,1,0,1,260,D,1,D,07,D,254,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,D
20184,04017001,1,0,1,700,D,1,D,08,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017001,2,0,1,330,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017001,3,0,1,470,D,3,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017031,1,0,1,230,D,1,D,08,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017031,2,0,1,425,D,1,D,07,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04017031,3,0,1,470,D,1,D,08,D,707,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017051,1,0,1,230,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017051,2,0,1,350,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017051,3,0,1,365,D,2,D,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04017051,4,0,1,500,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017081,1,0,1,645,D,1,D,09,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017081,2,0,1,330,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017091,1,0,1,460,D,1,D,09,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017141,1,0,1,240,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017141,2,0,1,260,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017141,3,0,1,480,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017141,4,0,1,540,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017173,1,0,1,500,D,1,D,09,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017251,1,0,1,230,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017251,2,0,1,230,D,1,D,09,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017261,2,0,1,470,D,1,D,07,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017271,1,0,1,230,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017331,1,0,1,230,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017331,2,0,1,750,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017331,3,0,1,660,D,1,D,09,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017331,4,0,1,330,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017331,5,0,1,440,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04017341,1,0,1,320,D,1,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017361,1,0,1,310,D,1,D,07,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017371,1,0,1,800,D,1,D,09,D,,H,,A,230,D,270,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017371,1,1,1,230,D,1,D,09,D,152,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017371,1,2,1,270,D,1,D,09,D,194,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04017371,1,3,1,260,D,1,D,09,D,354,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027551,1,0,1,480,D,1,D,08,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027551,2,0,1,550,D,2,D,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027651,2,0,1,800,D,1,D,09,D,,H,,A,645,D,640,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04027651,2,1,1,640,D,1,D,09,D,1000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027651,3,0,1,660,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027711,1,0,1,470,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027761,1,0,1,640,D,1,D,09,D,500,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04027761,2,0,1,365,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,50,D,,,A
20184,04027821,1,0,1,470,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027891,1,0,1,470,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027891,2,0,1,550,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027941,1,0,1,645,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027971,1,0,1,660,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027971,2,0,1,440,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04027971,3,0,1,540,D,1,D,08,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027971,4,0,1,540,D,1,D,08,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027971,5,0,1,540,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027971,6,0,1,540,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027981,1,0,1,270,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027981,2,0,1,655,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04027981,3,0,1,640,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04027981,4,0,1,650,D,1,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028051,1,0,1,260,D,2,D,,A,,A,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028101,1,0,1,365,D,1,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,2,D
20184,04028121,1,0,1,480,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028121,2,0,1,490,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028151,1,0,1,230,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028161,1,0,1,260,D,1,D,08,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028241,1,0,1,230,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04028241,2,0,1,240,D,1,D,09,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028241,3,0,1,260,D,1,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04028241,4,0,1,660,D,1,D,10,D,231,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028241,5,0,1,660,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028241,6,0,1,490,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,2,0,1,230,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,3,0,1,230,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,4,0,1,230,D,1,D,09,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,5,0,1,230,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,6,0,1,260,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,7,0,1,310,D,1,D,08,D,335,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,8,0,1,310,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,9,0,1,310,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,10,0,1,310,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,11,0,1,320,D,1,D,10,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,12,0,1,330,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028281,13,0,1,365,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04028291,1,0,1,230,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028301,1,0,1,230,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028301,2,0,1,270,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028301,3,0,1,645,D,1,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028301,4,0,1,660,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028301,5,0,1,320,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04028311,1,0,1,660,D,1,D,08,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,2,0,1,660,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,3,0,1,320,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,4,0,1,330,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,5,0,1,480,D,1,D,08,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,6,0,1,500,D,1,D,09,D,2092,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,7,0,1,500,D,1,D,09,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,8,0,1,500,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028311,9,0,1,510,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,1,0,1,240,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,2,0,1,260,D,1,D,10,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,3,0,1,640,D,1,D,09,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04028331,4,0,1,660,D,1,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,5,0,1,320,D,1,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,6,0,1,320,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,7,0,1,320,D,1,D,09,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,8,0,1,320,D,1,D,09,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028331,9,0,1,350,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028421,1,0,1,230,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028421,2,0,1,425,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04028431,1,0,1,230,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028481,2,0,1,230,D,1,D,09,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028481,3,0,1,230,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028481,4,0,1,470,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028481,5,0,1,470,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028511,2,0,1,310,D,1,D,08,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028551,1,0,1,670,D,2,D,,A,,A,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04028571,1,0,1,310,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028591,1,0,1,660,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028591,2,0,1,460,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028711,2,0,1,230,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028711,3,0,1,660,D,1,D,09,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028751,1,0,1,260,D,1,D,08,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028751,2,0,1,330,D,1,D,08,D,963,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04028751,3,0,1,540,D,1,D,08,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,D
20184,04028784,1,0,1,440,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04028811,1,0,1,230,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028901,1,0,1,700,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028901,2,0,1,700,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028901,3,0,1,700,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028901,4,0,1,310,D,1,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04028911,2,0,1,700,D,1,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04028941,1,0,1,700,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029011,1,0,1,240,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029011,2,0,1,240,D,1,D,09,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029011,3,0,1,260,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029011,4,0,1,645,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029041,1,0,1,310,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029081,2,0,1,750,D,1,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029081,3,0,1,365,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04029151,1,0,1,320,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029151,2,0,1,320,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029191,1,0,1,500,D,1,D,09,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04029261,1,0,1,500,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029281,1,0,1,230,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029281,2,0,1,240,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029281,3,0,1,800,D,1,D,08,D,,H,,A,650,D,640,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04029281,3,1,1,640,D,1,D,08,D,856,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029281,4,0,1,750,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029291,1,0,1,240,D,1,D,10,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029291,2,0,1,260,D,1,D,10,D,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029381,1,0,1,425,D,1,D,10,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04029411,1,0,1,310,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20184,04029451,1,0,1,230,D,1,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029451,2,0,1,240,D,1,D,08,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029451,3,0,1,800,D,1,D,09,D,,H,,A,650,D,640,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04029451,3,1,1,640,D,1,D,09,D,887,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029451,4,0,1,660,D,1,D,09,D,291,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029451,5,0,1,650,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029491,4,0,1,640,D,1,D,10,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20184,04029491,5,0,1,365,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,45,D,,2,D
20184,04029491,6,0,1,365,D,1,D,08,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,45,D,,2,D
20184,04029491,7,0,1,540,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029531,1,0,1,230,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029541,1,0,1,655,D,1,D,10,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029561,1,0,1,300,D,1,D,08,D,273,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029601,1,0,1,500,D,1,D,09,D,485,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029681,1,0,1,700,D,1,D,10,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029681,2,0,1,310,D,1,D,08,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029681,3,0,1,310,D,1,D,09,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20184,04029681,4,0,1,320,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
