QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20191,03899714,24,0,2,200,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899744,8,0,1,420,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899744,9,0,1,510,D,1,D,11,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899774,10,0,1,200,D,1,D,11,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899774,11,0,1,420,D,1,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899774,12,0,1,620,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899794,12,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,28,0,1,120,D,1,D,11,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,29,0,1,420,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,30,0,1,420,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,31,0,1,420,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,32,0,1,420,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,33,0,1,420,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,34,0,1,330,D,1,D,11,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,35,0,1,420,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,36,0,1,420,D,1,D,11,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,37,0,1,420,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,38,0,1,120,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,39,0,1,420,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,40,0,1,420,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,41,0,1,330,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,42,0,1,620,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,43,0,1,520,D,1,D,10,D,4223,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899934,16,0,1,420,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899934,17,0,1,420,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899934,18,0,1,620,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899934,19,0,1,620,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899934,20,0,1,620,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899934,21,0,1,510,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899954,12,0,1,510,D,1,D,11,D,417,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900044,28,0,1,200,D,1,D,10,D,995,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900044,29,0,1,200,D,1,D,11,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900044,30,0,1,420,D,1,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900044,31,0,1,420,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900074,11,0,1,410,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20191,03900074,12,0,1,420,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900074,13,0,1,420,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900074,14,0,1,635,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20191,03900134,10,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900214,8,0,1,420,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900214,9,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900334,23,0,1,330,D,1,D,12,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900334,24,0,1,420,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900334,25,0,1,620,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900334,26,0,1,620,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900334,27,0,1,620,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900344,5,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900394,15,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900394,16,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900394,17,0,2,410,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03900424,22,0,1,120,D,1,D,12,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900444,18,0,1,330,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,27,0,1,200,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,28,0,1,900,D,1,D,12,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,28,1,1,510,D,1,D,12,D,145,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,28,2,1,420,D,1,D,12,D,111,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,29,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900504,32,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900564,18,0,1,420,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900564,19,0,1,620,D,1,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,0,1,900,D,1,D,10,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,1,1,120,D,1,D,10,D,173,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,2,1,200,D,1,D,10,D,158,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,3,1,330,D,1,D,10,D,130,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,4,1,420,D,1,D,10,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,5,1,510,D,1,D,10,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,6,1,530,D,1,D,10,D,118,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900584,14,7,1,620,D,1,D,10,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900724,12,0,1,130,D,1,D,11,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900724,12,1,1,120,D,1,D,11,D,172,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900724,12,2,1,110,D,1,D,11,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900724,13,0,1,420,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900724,14,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900754,29,0,1,200,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900754,30,0,2,200,D,1,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900824,10,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,36,0,1,200,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,37,0,1,410,D,1,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03900884,38,0,1,410,D,1,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03900884,39,0,1,410,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03900884,40,0,1,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,41,0,1,420,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,42,0,1,420,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,43,0,1,610,D,1,D,11,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,44,0,1,620,D,1,D,10,D,338,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,45,0,1,620,D,1,D,11,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900884,46,0,1,620,D,1,D,12,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,15,0,1,900,D,1,D,12,D,,H,900,D,420,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,15,1,1,110,D,1,D,12,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,15,2,1,410,D,1,D,12,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,15,3,1,420,D,1,D,12,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,16,0,1,900,D,1,D,11,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,16,1,1,420,D,1,D,11,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,16,2,1,620,D,1,D,11,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,17,0,1,130,D,1,D,12,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,17,1,1,110,D,1,D,12,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900974,17,2,1,120,D,1,D,12,D,336,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901014,9,0,1,620,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901104,21,0,1,420,D,1,D,12,D,649,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901104,22,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901164,3,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901184,11,0,1,620,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901224,24,0,1,420,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901224,25,0,1,530,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901254,51,0,1,200,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901254,52,0,1,200,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901254,53,0,1,200,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901254,54,0,1,200,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901254,55,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901254,56,0,2,200,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901344,3,0,1,620,D,1,D,13,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901354,19,0,1,530,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901354,20,0,1,610,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901354,21,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901354,22,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901384,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901394,4,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901424,17,0,2,110,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,23,0,1,110,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,24,0,1,120,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,25,0,1,200,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,26,0,1,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,27,0,1,420,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,28,0,1,420,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901504,29,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901514,12,0,1,620,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901524,11,0,1,330,D,1,D,11,D,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901524,12,0,1,420,D,1,D,11,D,1642,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901524,13,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901534,7,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901584,41,0,1,330,D,1,D,11,D,706,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901604,11,0,1,200,D,1,D,11,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901634,20,0,1,900,D,1,D,11,D,,H,420,D,620,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901634,20,1,1,420,D,1,D,11,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901634,20,2,1,620,D,1,D,11,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901634,20,3,1,200,D,1,D,11,D,134,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901664,13,0,1,620,D,1,D,13,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901674,22,0,1,200,D,1,D,10,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901674,23,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901674,24,0,1,620,D,1,D,13,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901694,6,0,1,900,D,1,D,13,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901694,6,1,1,510,D,1,D,13,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901694,6,2,1,620,D,1,D,13,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901734,10,0,1,420,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901794,17,0,1,510,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901794,18,0,1,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,19,0,1,200,D,1,D,12,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,20,0,1,200,D,1,D,11,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,21,0,1,200,D,1,D,10,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,22,0,1,420,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,23,0,1,420,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,24,0,1,420,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,25,0,1,510,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,26,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901884,13,0,1,420,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901884,14,0,1,620,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901884,15,0,1,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901884,16,0,1,620,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901884,17,0,2,420,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901884,18,0,2,620,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901894,15,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901894,16,0,1,510,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901934,17,0,1,410,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03901934,18,0,1,410,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03901934,19,0,1,410,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03901934,20,0,2,410,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03901934,21,0,2,510,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901964,25,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902014,18,0,1,620,D,1,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902014,19,0,1,620,D,1,D,01,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902014,20,0,1,510,D,1,D,12,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902044,23,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902044,24,0,1,620,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902054,12,0,1,620,D,1,D,13,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902114,6,0,1,200,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902114,7,0,1,200,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902114,8,0,2,200,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902144,16,0,1,330,D,1,D,12,D,555,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902144,17,0,1,120,D,1,D,01,D,208,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902164,13,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902334,9,0,2,200,D,1,D,11,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902344,15,0,1,420,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902344,16,0,1,420,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902344,17,0,1,420,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902344,18,0,1,620,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902354,17,0,1,620,D,1,D,13,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902374,8,0,1,120,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902384,36,0,1,110,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902384,37,0,1,330,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902464,13,0,1,510,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902464,14,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902484,18,0,1,200,D,1,D,01,D,4535,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902514,17,0,1,420,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902544,17,0,1,420,D,1,D,11,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902544,18,0,1,410,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03902544,19,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902564,8,0,1,200,D,1,D,01,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902704,13,0,1,200,D,1,D,11,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902704,14,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902704,15,0,2,200,D,1,D,11,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902754,16,0,1,620,D,1,D,13,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902764,32,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902774,13,0,1,120,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902774,14,0,1,200,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902774,15,0,1,620,D,1,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902774,16,0,1,710,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902814,13,0,1,120,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902814,14,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902904,8,0,2,420,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902944,10,0,1,420,D,1,D,11,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902944,11,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903114,32,0,1,420,D,1,D,01,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903114,33,0,1,420,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903114,34,0,1,510,D,1,D,01,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903114,35,0,2,530,D,1,D,11,D,136,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903134,16,0,1,200,D,1,D,11,D,326,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903134,17,0,1,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903134,18,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903134,19,0,1,510,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903134,20,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
