QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20183,03964594,2,0,1,450,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965031,3,0,1,460,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965031,4,0,1,470,D,1,D,05,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965091,14,0,1,460,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965651,15,0,1,450,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965671,14,0,1,450,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965671,15,0,1,450,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965671,16,0,1,450,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965671,17,0,1,450,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03965971,3,0,1,470,D,1,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967111,5,0,1,450,D,1,D,07,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967201,3,0,1,450,D,1,D,06,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967461,9,0,1,450,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967541,10,0,1,450,D,1,D,07,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967741,13,0,1,450,D,1,D,05,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03967751,6,0,1,450,D,1,D,05,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968021,7,0,1,450,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968021,8,0,1,450,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968061,13,0,1,450,D,1,D,06,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968641,12,0,1,470,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968871,13,0,1,460,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970311,1,0,1,490,D,1,D,05,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970311,2,0,1,490,D,1,D,06,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970311,3,0,1,490,D,1,D,07,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970911,1,0,1,470,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971471,5,0,1,470,D,1,D,07,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971481,2,0,1,470,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971781,6,0,1,450,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971981,7,0,1,450,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972231,2,0,1,460,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972341,4,0,1,470,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03973051,4,0,1,450,D,1,D,05,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03973131,6,0,1,450,D,1,D,05,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03973431,13,0,1,450,D,1,D,07,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03973681,5,0,1,450,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03973741,1,0,1,460,D,1,D,07,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974571,8,0,1,450,D,1,D,07,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974571,9,0,1,450,D,1,D,06,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03975041,12,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03985661,14,0,1,460,D,1,D,08,D,70,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03985901,1,0,1,470,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03986091,7,0,1,460,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03987531,3,0,1,470,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03987531,4,0,1,470,D,1,D,07,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988061,7,0,1,470,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988101,2,0,1,470,D,1,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988241,7,0,1,450,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988383,7,0,1,450,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988511,1,0,1,470,D,1,D,08,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988611,3,0,1,470,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989141,9,0,1,470,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989651,5,0,1,450,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989871,6,0,1,470,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990061,4,0,1,470,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990121,21,0,1,450,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990121,22,0,1,450,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990121,23,0,1,450,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990671,10,0,1,450,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990791,4,0,1,460,D,2,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991231,6,0,1,450,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991331,7,0,1,470,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991691,6,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991881,5,0,1,450,D,1,D,07,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992461,9,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993821,5,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03994341,4,0,1,470,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03994541,4,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995101,4,0,1,450,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995191,6,0,1,450,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995231,18,0,1,470,D,1,D,06,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995371,8,0,1,450,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03996071,6,0,1,450,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03996271,4,0,1,470,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819224,1,0,1,470,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819494,14,0,1,460,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819504,3,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819554,8,0,1,470,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819554,9,0,1,470,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819554,10,0,1,470,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03819954,15,0,1,470,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820314,1,0,1,470,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820514,4,0,1,470,D,1,D,09,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820534,4,0,1,460,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03821074,4,0,1,460,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03821724,2,0,1,480,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03821844,4,0,1,470,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03821844,5,0,1,470,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822444,2,0,1,490,D,1,D,07,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822444,3,0,1,490,D,1,D,08,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822444,4,0,1,490,D,1,D,09,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823214,7,0,1,460,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823264,10,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823374,2,0,1,450,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823984,1,0,1,470,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03824844,3,0,1,450,D,1,D,09,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825034,1,0,1,460,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825084,2,0,1,460,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03827044,6,0,1,470,D,1,D,09,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03827134,8,0,1,480,D,1,D,09,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828274,3,0,1,450,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828404,4,0,1,450,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828984,4,0,1,470,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03839824,10,0,1,450,D,1,D,09,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03839934,1,0,1,450,D,1,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840064,2,0,1,450,D,1,D,10,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840074,4,0,1,450,D,1,D,10,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840124,2,0,1,460,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840164,4,0,1,450,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840654,3,0,1,500,D,1,D,08,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20184,03840654,3,1,1,460,D,1,D,08,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840654,3,2,1,470,D,1,D,08,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03841134,4,0,1,450,D,1,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03842874,3,0,2,450,D,1,D,08,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843194,11,0,1,450,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843444,4,0,1,470,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,8,0,1,450,D,1,D,10,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,9,0,1,460,D,1,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,10,0,1,470,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,11,0,1,490,D,1,D,10,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844754,3,0,1,450,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03845564,2,0,1,450,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03846434,4,0,1,450,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03846524,4,0,1,470,D,1,D,10,D,548,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03847004,5,0,1,450,D,1,D,08,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03847104,6,0,1,470,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03847604,3,0,1,450,D,1,D,09,D,239,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03848264,1,0,1,450,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03848614,11,0,1,470,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03848914,5,0,1,460,D,1,D,08,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03849024,7,0,1,480,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03849434,9,0,1,470,D,1,D,10,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03850394,1,0,1,470,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03850444,2,0,2,450,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852754,6,0,1,450,D,1,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852904,6,0,1,480,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03853834,8,0,1,450,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03853894,6,0,1,450,D,1,D,10,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03853894,7,0,1,460,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03854104,2,0,1,450,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03854414,4,0,2,470,D,1,D,09,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03854434,4,0,1,450,D,1,D,10,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03854634,7,0,1,450,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03854634,8,0,2,450,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03855304,12,0,1,450,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03856224,2,0,1,460,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03856494,7,0,1,450,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03856514,26,0,1,450,D,1,D,10,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03856554,4,0,1,450,D,1,D,10,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03856934,18,0,1,470,D,1,D,09,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03857074,4,0,1,450,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03857684,4,0,1,450,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03858274,6,0,1,480,D,1,D,11,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03858614,11,0,2,450,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03859724,4,0,1,460,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03860574,4,0,1,470,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03891283,7,0,1,450,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03892813,3,0,1,470,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03893423,3,0,1,450,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03893603,3,0,1,460,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03894463,3,0,1,470,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03897193,1,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03898243,10,0,1,470,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03898913,3,0,1,450,D,1,D,09,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03899323,3,0,1,470,D,1,D,09,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03900043,11,0,1,460,D,1,D,08,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03901223,10,0,1,450,D,1,D,09,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03901883,7,0,1,470,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03903563,2,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03903703,14,0,1,450,D,1,D,10,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03903743,4,0,1,470,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03903963,4,0,1,460,D,1,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03904163,6,0,1,450,D,2,D,09,D,590,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03904473,7,0,1,470,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03906463,6,0,1,450,D,1,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907093,3,0,1,450,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907293,6,0,2,450,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907653,7,0,1,450,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907683,1,0,1,450,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907683,2,0,1,450,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907683,3,0,1,460,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907723,11,0,1,450,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03907723,12,0,1,470,D,1,D,08,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03908123,5,0,2,470,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03908633,5,0,1,450,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03908983,2,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03909483,5,0,1,450,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03909893,10,0,2,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03911013,3,0,1,450,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03911603,5,0,1,450,D,1,D,09,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03911943,4,0,1,470,D,1,D,08,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03912293,8,0,1,450,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03922843,5,0,1,450,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03923153,13,0,2,470,D,1,D,09,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03923503,7,0,1,470,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03924293,3,0,1,500,D,1,D,11,D,,H,460,D,450,D,,A,,A,,A,,A,,A,,A,,A
20184,03924293,3,1,1,460,D,1,D,11,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03924293,3,2,1,450,D,1,D,11,D,78,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03924733,4,0,2,470,D,1,D,09,D,525,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03924803,2,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03924903,3,0,1,450,D,1,D,10,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03927463,13,0,2,480,D,1,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03929723,10,0,1,470,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03929993,5,0,1,470,D,1,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03930943,20,0,1,450,D,2,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03930943,21,0,1,470,D,1,D,09,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03931073,5,0,1,470,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03931783,11,0,1,450,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03932273,3,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933473,7,0,1,470,D,1,D,10,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,24,0,1,460,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,25,0,1,460,D,1,D,10,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,26,0,1,450,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,27,0,1,460,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,28,0,1,450,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,29,0,2,450,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03933503,30,0,2,460,D,1,D,09,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03944602,11,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03944602,12,0,1,450,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03944622,13,0,1,460,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03945682,6,0,1,460,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03946032,4,0,1,470,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03946032,5,0,2,470,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03946722,4,0,1,470,D,1,D,07,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03946782,9,0,1,470,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03948212,16,0,1,450,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03948692,7,0,1,450,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03949572,1,0,2,460,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03949642,2,0,2,450,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03950812,17,0,1,470,D,2,D,07,D,436,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03950812,18,0,2,470,D,2,D,07,D,436,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03951422,8,0,2,470,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03951982,6,0,1,450,D,1,D,09,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03952322,2,0,1,470,D,1,D,07,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03952322,3,0,1,480,D,1,D,08,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03952552,2,0,1,460,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03953292,5,0,1,450,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03954482,2,0,1,470,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03964902,3,0,1,470,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03965092,14,0,1,450,D,1,D,10,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03965092,15,0,1,450,D,1,D,10,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03965092,16,0,1,450,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03965322,5,0,1,450,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03965672,10,0,1,470,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03966702,6,0,1,460,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03967542,8,0,1,450,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
