QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISPURCH,MISCDE9_
20191,03923724,20,0,1,240,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923764,17,0,1,370,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923764,18,0,1,180,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923764,19,0,1,330,D,12,D,1,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923784,11,0,1,140,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923814,16,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923854,17,0,1,240,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923854,18,0,1,260,D,01,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03923894,29,0,1,140,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923894,30,0,1,330,D,12,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923934,21,0,1,370,D,13,D,1,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,29,0,1,140,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,30,0,1,160,D,02,D,1,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03923974,31,0,1,390,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,32,0,1,390,D,02,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,33,0,1,330,D,02,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,34,0,1,250,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,35,0,1,250,D,01,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03923974,36,0,2,460,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924004,18,0,1,100,D,12,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924034,10,0,1,230,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924034,11,0,1,140,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924034,12,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924094,18,0,1,100,D,02,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924214,9,0,1,180,D,13,D,1,D,760,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924234,11,0,1,150,D,02,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924234,12,0,1,210,D,02,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924244,14,0,1,380,D,13,D,1,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924244,15,0,1,330,D,12,D,2,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924244,16,0,1,330,D,12,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924244,17,0,1,330,D,01,D,1,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924244,18,0,1,330,D,02,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924264,22,0,1,370,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924284,19,0,1,360,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924284,20,0,1,380,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924284,21,0,1,180,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924284,22,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924294,11,0,1,180,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924304,19,0,1,380,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924304,20,0,1,225,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924304,21,0,2,330,D,12,D,1,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924384,20,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924384,21,0,1,360,D,02,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03924384,22,0,1,240,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924394,20,0,1,170,D,12,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924414,12,0,1,140,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924414,13,0,2,330,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924424,15,0,1,160,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924444,19,0,1,140,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924444,20,0,1,160,D,02,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924484,33,0,1,140,D,01,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924484,34,0,1,140,D,02,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924484,35,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924584,17,0,1,160,D,02,D,1,D,301,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924584,18,0,1,180,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924584,19,0,1,210,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924584,20,0,1,330,D,01,D,2,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924594,15,0,1,370,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924594,16,0,1,330,D,12,D,1,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924594,17,0,1,460,D,02,D,1,D,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924594,18,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924594,19,0,1,260,D,12,D,1,D,257,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924594,20,0,2,260,D,12,D,1,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924664,13,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924684,16,0,1,460,D,02,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924684,17,0,1,460,D,02,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924684,18,0,1,460,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924714,21,0,1,370,D,13,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924724,9,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924734,34,0,1,340,D,02,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924734,35,0,1,240,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03924734,36,0,2,340,D,12,D,2,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924754,6,0,1,160,D,02,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,35,0,1,380,D,12,D,1,D,295,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,36,0,1,170,D,12,D,1,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,37,0,1,210,D,02,D,1,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,38,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,39,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,40,0,1,250,D,12,D,1,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,41,0,1,250,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,42,0,1,250,D,01,D,1,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924764,43,0,1,250,D,02,D,1,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924814,21,0,1,250,D,02,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924834,7,0,1,180,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924834,8,0,1,150,D,02,D,1,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924834,9,0,1,240,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924834,10,0,2,130,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924864,8,0,1,380,D,13,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924864,9,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924874,19,0,1,180,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924874,20,0,1,260,D,01,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924894,16,0,1,180,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924914,13,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924944,12,0,1,390,D,12,D,2,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924954,10,0,1,160,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924984,17,0,1,160,D,02,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03924984,18,0,1,100,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,35,0,1,180,D,01,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,36,0,1,180,D,02,D,1,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,37,0,1,370,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,38,0,1,250,D,01,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,39,0,1,250,D,02,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,40,0,1,260,D,02,D,1,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,41,0,1,240,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925034,42,0,2,250,D,12,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925054,10,0,2,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925074,10,0,1,260,D,01,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,32,0,1,150,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,33,0,1,150,D,01,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,34,0,1,150,D,01,D,1,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,35,0,1,150,D,01,D,1,D,570,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,36,0,1,150,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,37,0,1,150,D,01,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,38,0,1,150,D,01,D,1,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,39,0,1,150,D,01,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,40,0,1,160,D,01,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925094,41,0,2,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925104,16,0,1,240,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925104,17,0,1,260,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,3,A
20191,03925194,19,0,1,160,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925194,20,0,1,170,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925194,21,0,2,330,D,12,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925334,7,0,1,170,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925334,8,0,1,460,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925384,8,0,1,390,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925424,11,0,1,240,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925454,12,0,1,140,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925454,13,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925454,14,0,1,240,D,02,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925464,5,0,1,160,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925464,6,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925704,14,0,1,160,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925704,15,0,1,330,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925704,16,0,1,240,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03925704,17,0,1,240,D,12,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03925734,17,0,1,260,D,02,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925764,14,0,1,380,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925764,15,0,1,400,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,34,0,1,180,D,13,D,1,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,35,0,1,170,D,13,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,36,0,1,370,D,13,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,37,0,1,380,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,38,0,1,210,D,01,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,39,0,1,210,D,02,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,40,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,41,0,1,250,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925774,42,0,1,260,D,13,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925804,16,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925834,16,0,1,210,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925894,12,0,2,330,D,12,D,2,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925904,9,0,1,330,D,02,D,1,D,142,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925904,10,0,2,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925904,11,0,2,330,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925924,43,0,1,160,D,02,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925924,44,0,1,390,D,01,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925924,45,0,1,330,D,02,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925924,46,0,1,240,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925924,47,0,1,260,D,02,D,1,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925924,48,0,1,130,D,02,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925934,12,0,1,150,D,01,D,1,D,1649,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03925954,32,0,1,360,D,12,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926004,21,0,1,370,D,13,D,1,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926204,8,0,1,160,D,02,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03926214,19,0,1,160,D,02,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926214,20,0,1,180,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926214,21,0,1,130,D,12,D,1,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926244,31,0,1,380,D,02,D,1,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926244,32,0,1,460,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926254,17,0,1,180,D,13,D,1,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926254,18,0,1,370,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926254,19,0,1,370,D,13,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926254,20,0,1,260,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926284,8,0,1,140,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926284,9,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926284,10,0,1,260,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926334,22,0,1,170,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926334,23,0,1,170,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926334,24,0,1,390,D,13,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926334,25,0,1,260,D,12,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926334,26,0,1,240,D,12,D,1,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926334,27,0,2,260,D,12,D,1,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926344,16,0,2,370,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,28,0,1,180,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,29,0,1,140,D,01,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,30,0,1,360,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,31,0,1,370,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,32,0,1,130,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,33,0,1,130,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926354,34,0,1,130,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926394,16,0,1,180,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926394,17,0,1,170,D,01,D,1,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926394,18,0,1,260,D,01,D,1,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926394,19,0,1,260,D,02,D,1,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926444,9,0,1,390,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926454,34,0,1,380,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926454,35,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926464,26,0,1,180,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926464,27,0,2,370,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926514,35,0,1,140,D,02,D,1,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926514,36,0,1,330,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926514,37,0,1,240,D,12,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03926514,38,0,1,240,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03926534,20,0,1,160,D,02,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926534,21,0,1,380,D,13,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926534,22,0,1,460,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926534,23,0,1,460,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926534,24,0,1,460,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926544,16,0,1,180,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926544,17,0,1,250,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926544,18,0,2,180,D,12,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926614,7,0,1,100,D,01,D,1,D,1943,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926614,8,0,1,100,D,01,D,1,D,1943,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926624,10,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926654,20,0,1,330,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926654,21,0,1,330,D,02,D,2,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926784,11,0,1,390,D,01,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926784,12,0,1,390,D,01,D,2,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926784,13,0,1,330,D,12,D,2,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926824,10,0,1,170,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926824,11,0,1,180,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926844,18,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926874,18,0,1,330,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926874,19,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20191,03926924,23,0,1,140,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20191,03926924,24,0,1,150,D,02,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926924,25,0,1,380,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926924,26,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926924,27,0,2,140,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20191,03926934,8,0,1,170,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,45,0,1,140,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,46,0,1,380,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,47,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,48,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,49,0,1,240,D,02,D,1,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,50,0,1,240,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,51,0,1,240,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,52,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,53,0,1,260,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,54,0,1,260,D,02,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926964,55,0,2,330,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20191,03926974,44,0,1,140,D,12,D,2,D,136,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
